Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
25.1268558502197,-60.514762878418,-62.2933769226074,-159.018081665039,-159.75244140625,-27.0730628967285,-8.61886596679688,-131.928283691406,-149.154098510742,-131.279067993164,-90.7195053100586,-103.52906036377,-68.3007507324219,-162.137496948242,-119.010757446289,-90.8204574584961,21.6495418548584,-176.042114257812,-60.5455169677734,-70.7618713378906,-112.066909790039,5.14057493209839,-107.122695922852,-37.4312782287598,-68.2514572143555,-126.953018188477,-25.0869007110596,-55.7140083312988,-93.4310836791992,-44.080883026123,-89.1632461547852,-144.218673706055,-215.888732910156,-189.930999755859,-39.1212615966797,-153.26188659668
-73.7316436767578,-93.6910018920898,-21.3612957000732,-89.6629333496094,-213.873123168945,-26.2826328277588,-30.9348411560059,-161.400573730469,-124.835006713867,-82.8569030761719,-122.664566040039,-162.259384155273,-43.0811767578125,-137.674865722656,-145.738998413086,-123.661026000977,-6.17043209075928,-108.702156066895,-87.7248077392578,-5.93029499053955,-79.5062637329102,-4.55575466156006,-93.9650955200195,-45.8146667480469,-78.1001586914062,-132.66471862793,-51.045955657959,-9.10507011413574,-91.3733139038086,-59.2797470092773,-75.4789581298828,-184.33349609375,-169.931533813477,-178.439102172852,-34.332935333252,-162.458435058594
-139.210372924805,-77.1474914550781,147.116134643555,-55.1594200134277,-218.013046264648,-45.7382736206055,-15.9019498825073,-145.737457275391,-108.951560974121,-94.156120300293,-102.395774841309,-190.975067138672,-30.6210060119629,-169.617706298828,-85.0812835693359,-135.40576171875,-33.5820465087891,-116.434112548828,-54.4461212158203,-11.4083414077759,-36.9140548706055,-21.585521697998,-74.0385589599609,-100.789489746094,-41.7034797668457,-144.041458129883,-65.990104675293,-54.5274238586426,-6.50292730331421,-106.735473632812,-37.7023391723633,-212.558486938477,-81.7908401489258,-183.517944335938,-13.0501651763916,-162.309951782227
-87.2773666381836,-88.4691543579102,130.968780517578,-50.8354110717773,-129.376342773438,-73.103759765625,-54.7885437011719,-134.428497314453,-48.390064239502,-144.39631652832,-64.8523559570312,-257.348693847656,-0.154263198375702,-189.678695678711,-11.0775661468506,-193.379669189453,-47.0979042053223,-183.770401000977,-63.0672073364258,-94.3737411499023,-29.9446048736572,-2.43151545524597,-29.0178413391113,-109.93074798584,-20.6587562561035,-149.501113891602,-30.1234893798828,-99.971076965332,22.2845897674561,-161.609771728516,-2.80429649353027,-162.812973022461,-44.9532470703125,-180.307739257812,43.2069511413574,-131.395538330078
-21.8814601898193,-116.416366577148,-32.9396438598633,-25.2309665679932,-39.6136741638184,-50.3309783935547,-107.396369934082,-97.5229873657227,6.19602680206299,-138.121444702148,-49.1755409240723,-293.69970703125,38.6417236328125,-128.72509765625,-3.95082306861877,-217.908569335938,-45.3149108886719,-173.860610961914,-119.206047058105,-106.352478027344,-38.5511589050293,-0.618066072463989,5.24941253662109,-83.8335647583008,-65.899284362793,-123.303314208984,20.8230476379395,-64.3063278198242,-64.0778427124023,-154.902526855469,-10.8037424087524,-77.9861907958984,-72.8598937988281,-97.2005310058594,47.2346458435059,-106.492034912109
-9.11660957336426,-48.7453651428223,-145.092422485352,-60.3036155700684,-34.2221870422363,-4.49284696578979,-103.953193664551,-24.1997776031494,-32.7429809570312,-70.08203125,-35.9661178588867,-244.629531860352,9.72349643707275,-71.4210052490234,-34.212474822998,-186.530197143555,-81.8929214477539,-97.8175201416016,-153.486022949219,-30.6483612060547,-41.6645812988281,-59.3347473144531,-38.943359375,-61.675121307373,-113.478530883789,-87.1171035766602,1.30544126033783,-0.416606813669205,-113.402633666992,-127.995727539062,-53.9866523742676,-27.5444965362549,-132.760650634766,2.55877089500427,-25.5552387237549,-76.1969375610352
-29.7367515563965,44.7978744506836,-162.41162109375,-93.6804885864258,-100.753913879395,26.4939994812012,-114.941055297852,7.46168613433838,-112.02367401123,-37.2653465270996,16.1274528503418,-119.073539733887,-100.687355041504,-81.4051666259766,-25.2877025604248,-146.082000732422,-197.398101806641,-54.3491134643555,-106.93424987793,37.0055847167969,-52.4144706726074,-35.844425201416,-117.995735168457,-66.7780914306641,-91.3882675170898,-43.1672019958496,-91.72216796875,-4.93737030029297,-14.1535911560059,-128.108001708984,-118.302368164062,-9.4023904800415,-157.161209106445,4.75845527648926,-80.4387664794922,-58.7781181335449
-84.7807540893555,60.182300567627,-42.3291130065918,-22.2963409423828,-138.095352172852,74.1737670898438,-130.091613769531,-33.0862503051758,-153.124801635742,-82.1707992553711,117.289413452148,12.2841281890869,-188.758911132812,-124.442321777344,56.8512840270996,-108.97575378418,-267.022399902344,-72.6988983154297,27.5268650054932,40.3880920410156,-42.6769905090332,95.4759140014648,-157.162353515625,-121.915435791016,-16.4186859130859,-29.1837959289551,-149.032012939453,-87.6583786010742,100.504707336426,-107.621620178223,-176.601257324219,-25.9965839385986,-114.687156677246,-73.388542175293,-109.99275970459,-115.732391357422
-102.624931335449,32.1591148376465,45.2762336730957,80.5225601196289,-91.2675170898438,99.5221557617188,-86.1162643432617,-68.124137878418,-171.856155395508,-186.483764648438,164.416702270508,55.685474395752,-205.155075073242,-204.401748657227,116.510902404785,-102.024635314941,-234.933959960938,-134.055816650391,82.578857421875,7.10437679290771,-10.2997140884399,146.359085083008,-155.850219726562,-186.076171875,7.84324741363525,-48.2941360473633,-151.61474609375,-160.772506713867,88.2401885986328,-70.9300155639648,-185.055786132812,-90.3218154907227,-95.7956237792969,-157.404769897461,-155.570831298828,-213.952499389648
-57.1722640991211,0.44650673866272,-73.8089828491211,79.886360168457,-38.167407989502,30.6390628814697,-72.8326721191406,-65.5608596801758,-173.023956298828,-287.364044189453,52.8986625671387,25.0726013183594,-193.283584594727,-295.896728515625,35.7275009155273,-136.055953979492,-208.455032348633,-213.855697631836,-20.4246063232422,-22.4718856811523,3.5687038898468,91.1118392944336,-104.985412597656,-187.209167480469,-64.1352233886719,-30.6902275085449,-127.209503173828,-169.850402832031,3.78000688552856,-58.3639755249023,-153.579452514648,-156.565948486328,-151.425094604492,-224.448699951172,-169.522521972656,-275.402130126953
-60.514762878418,-28.1633701324463,-159.018081665039,-50.9086380004883,-27.0730628967285,-62.5717353820801,-131.928283691406,-86.5742111206055,-131.279067993164,-266.737640380859,-103.52906036377,11.7604112625122,-162.137496948242,-287.485260009766,-90.8204574584961,-144.00325012207,-176.042114257812,-267.792388916016,-70.7618713378906,-15.7273807525635,5.14057493209839,34.1826248168945,-37.4312782287598,-108.689659118652,-126.953018188477,-18.3305282592773,-55.7140083312988,-110.239273071289,-44.080883026123,-28.5659999847412,-144.218673706055,-181.202560424805,-189.930999755859,-210.623580932617,-153.26188659668,-270.084930419922
-93.6910018920898,-48.2005844116211,-89.6629333496094,-155.190872192383,-26.2826328277588,-77.9355239868164,-161.400573730469,-104.967834472656,-82.8569030761719,-137.339233398438,-162.259384155273,40.5125045776367,-137.674865722656,-173.997833251953,-123.661026000977,-87.3946914672852,-108.702156066895,-232.922317504883,-5.93029499053955,34.8632659912109,-4.55575466156006,-11.7719821929932,-45.8146667480469,1.5513436794281,-132.66471862793,-58.8214683532715,-9.10507011413574,1.94430983066559,-59.2797470092773,26.85524559021,-184.33349609375,-164.946624755859,-178.439102172852,-74.6245193481445,-162.458435058594,-210.230438232422
-77.1474914550781,-54.3120613098145,-55.1594200134277,-98.074089050293,-45.7382736206055,-42.1775398254395,-145.737457275391,-25.3200988769531,-94.156120300293,-36.2324180603027,-190.975067138672,69.5570602416992,-169.617706298828,-68.3413009643555,-135.40576171875,-20.9740600585938,-116.434112548828,-125.942848205566,-11.4083414077759,30.7894916534424,-21.585521697998,-9.28384304046631,-100.789489746094,73.5660705566406,-144.041458129883,-63.5441017150879,-54.5274238586426,85.4125137329102,-106.735473632812,38.6564826965332,-212.558486938477,-101.589920043945,-183.517944335938,55.8075485229492,-162.309951782227,-159.914459228516
-88.4691543579102,-16.3801651000977,-50.8354110717773,28.098819732666,-73.103759765625,-10.0980892181396,-134.428497314453,106.01872253418,-144.39631652832,32.6371307373047,-257.348693847656,69.9608459472656,-189.678695678711,-11.0242729187012,-193.379669189453,4.21935606002808,-183.770401000977,-60.167667388916,-94.3737411499023,-55.4526252746582,-2.43151545524597,59.5774955749512,-109.93074798584,101.379005432129,-149.501113891602,-17.2645816802979,-99.971076965332,105.082290649414,-161.609771728516,10.4080667495728,-162.812973022461,-3.62616539001465,-180.307739257812,94.8444595336914,-131.395538330078,-149.074691772461
-116.416366577148,60.9966850280762,-25.2309665679932,128.384719848633,-50.3309783935547,19.5936489105225,-97.5229873657227,178.437454223633,-138.121444702148,103.108528137207,-293.69970703125,56.5027351379395,-128.72509765625,18.4524364471436,-217.908569335938,0.191690042614937,-173.860610961914,-65.6310119628906,-106.352478027344,-65.5400466918945,-0.618066072463989,93.8643188476562,-83.8335647583008,118.049736022949,-123.303314208984,20.3307418823242,-64.3063278198242,103.382423400879,-154.902526855469,21.687801361084,-77.9861907958984,63.9734725952148,-97.2005310058594,115.096374511719,-106.492034912109,-124.737403869629
-48.7453651428223,103.440841674805,-60.3036155700684,226.210952758789,-4.49284696578979,24.8894691467285,-24.1997776031494,203.056671142578,-70.08203125,106.719230651855,-244.629531860352,43.3802795410156,-71.4210052490234,18.8519020080566,-186.530197143555,-5.84606313705444,-97.8175201416016,-68.693603515625,-30.6483612060547,16.0677871704102,-59.3347473144531,75.8840103149414,-61.675121307373,101.866416931152,-87.1171035766602,57.6899032592773,-0.416606813669205,75.6248016357422,-127.995727539062,78.3099975585938,-27.5444965362549,76.9580841064453,2.55877089500427,132.557891845703,-76.1969375610352,-81.4471588134766
44.7978744506836,77.953727722168,-93.6804885864258,278.273681640625,26.4939994812012,-12.9657669067383,7.46168613433838,236.470703125,-37.2653465270996,62.8054656982422,-119.073539733887,15.0934791564941,-81.4051666259766,8.0687427520752,-146.082000732422,-6.4497652053833,-54.3491134643555,-50.5940322875977,37.0055847167969,49.4139709472656,-35.844425201416,81.0404968261719,-66.7780914306641,58.2346153259277,-43.1672019958496,97.4971313476562,-4.93737030029297,56.0921974182129,-128.108001708984,97.7075653076172,-9.4023904800415,99.7351303100586,4.75845527648926,125.718688964844,-58.7781181335449,-48.2192459106445
60.182300567627,43.0477104187012,-22.2963409423828,219.440612792969,74.1737670898438,-26.8458786010742,-33.0862503051758,267.499359130859,-82.1707992553711,47.1931533813477,12.2841281890869,-14.0788373947144,-124.442321777344,10.7765350341797,-108.97575378418,3.8658652305603,-72.6988983154297,-25.1509571075439,40.3880920410156,49.7139930725098,95.4759140014648,95.7951889038086,-121.915435791016,33.0756568908691,-29.1837959289551,137.736267089844,-87.6583786010742,87.1234817504883,-107.621620178223,60.9264030456543,-25.9965839385986,147.403076171875,-73.388542175293,114.200660705566,-115.732391357422,-9.50366401672363
32.1591148376465,39.2916145324707,80.5225601196289,106.677780151367,99.5221557617188,10.1282005310059,-68.124137878418,240.018905639648,-186.483764648438,30.5127925872803,55.685474395752,-2.07862234115601,-204.401748657227,19.101655960083,-102.024635314941,37.3410530090332,-134.055816650391,14.7292985916138,7.10437679290771,68.8356781005859,146.359085083008,80.1314315795898,-186.076171875,-6.34197664260864,-48.2941360473633,181.964141845703,-160.772506713867,83.4048156738281,-70.9300155639648,54.6304702758789,-90.3218154907227,140.755035400391,-157.404769897461,69.6669235229492,-213.952499389648,25.4873733520508
0.44650673866272,36.509693145752,79.886360168457,38.4282569885254,30.6390628814697,8.95636367797852,-65.5608596801758,144.722595214844,-287.364044189453,9.19744682312012,25.0726013183594,64.974365234375,-295.896728515625,40.3066482543945,-136.055953979492,98.0382995605469,-213.855697631836,41.0730819702148,-22.4718856811523,79.0886535644531,91.1118392944336,60.6079292297363,-187.209167480469,-64.751953125,-30.6902275085449,196.349060058594,-169.850402832031,38.0632095336914,-58.3639755249023,115.500030517578,-156.565948486328,83.4214324951172,-224.448699951172,26.1812877655029,-275.402130126953,59.7307052612305
-28.1633701324463,23.5987091064453,-50.9086380004883,21.8152847290039,-62.5717353820801,-56.7314834594727,-86.5742111206055,70.0552215576172,-266.737640380859,21.4558696746826,11.7604112625122,175.270858764648,-287.485260009766,81.8874969482422,-144.00325012207,167.318542480469,-267.792388916016,26.6926403045654,-15.7273807525635,80.7237014770508,34.1826248168945,60.70263671875,-108.689659118652,-71.3531341552734,-18.3305282592773,196.940841674805,-110.239273071289,20.7931041717529,-28.5659999847412,167.818740844727,-181.202560424805,51.5655746459961,-210.623580932617,60.9479141235352,-270.084930419922,117.502052307129
-48.2005844116211,10.6511240005493,-155.190872192383,-17.8317279815674,-77.9355239868164,-118.768409729004,-104.967834472656,45.9985809326172,-137.339233398438,13.7785263061523,40.5125045776367,252.135803222656,-173.997833251953,94.252326965332,-87.3946914672852,197.139678955078,-232.922317504883,-18.5469760894775,34.8632659912109,31.7080268859863,-11.7719821929932,55.652156829834,1.5513436794281,-64.7964477539062,-58.8214683532715,186.364273071289,1.94430983066559,-32.2458763122559,26.85524559021,147.33235168457,-164.946624755859,5.3544340133667,-74.6245193481445,77.4532852172852,-210.230438232422,118.805816650391
-54.3120613098145,-42.6213302612305,-98.074089050293,-96.2476272583008,-42.1775398254395,-173.112442016602,-25.3200988769531,-31.7947330474854,-36.2324180603027,-53.8558769226074,69.5570602416992,197.627914428711,-68.3413009643555,37.7978363037109,-20.9740600585938,151.307388305664,-125.942848205566,-79.2743759155273,30.7894916534424,-80.6004104614258,-9.28384304046631,13.1568756103516,73.5660705566406,-109.772918701172,-63.5441017150879,82.4288330078125,85.4125137329102,-122.922798156738,38.6564826965332,77.3505096435547,-101.589920043945,-115.204963684082,55.8075485229492,-4.8025074005127,-159.914459228516,15.594087600708
-16.3801651000977,-138.431365966797,28.098819732666,-164.526824951172,-10.0980892181396,-238.854354858398,106.01872253418,-158.555160522461,32.6371307373047,-114.287635803223,69.9608459472656,71.2981033325195,-11.0242729187012,-38.034984588623,4.21935606002808,67.3286972045898,-60.167667388916,-115.07844543457,-55.4526252746582,-135.425628662109,59.5774955749512,-56.4309501647949,101.379005432129,-126.668617248535,-17.2645816802979,-67.9160232543945,105.082290649414,-133.78059387207,10.4080667495728,20.0983963012695,-3.62616539001465,-226.795501708984,94.8444595336914,-86.9253234863281,-149.074691772461,-73.6302490234375
60.9966850280762,-188.280181884766,128.384719848633,-235.938217163086,19.5936489105225,-257.61083984375,178.437454223633,-202.868057250977,103.108528137207,-94.4864654541016,56.5027351379395,3.94023871421814,18.4524364471436,-46.4599571228027,0.191690042614937,14.5096712112427,-65.6310119628906,-96.7071380615234,-65.5400466918945,-111.323890686035,93.8643188476562,-110.06226348877,118.049736022949,-57.0843887329102,20.3307418823242,-126.271141052246,103.382423400879,-59.2658462524414,21.687801361084,0.708114087581635,63.9734725952148,-232.121337890625,115.096374511719,-111.042091369629,-124.737403869629,-77.2364273071289
103.440841674805,-155.884826660156,226.210952758789,-301.514251708984,24.8894691467285,-205.572723388672,203.056671142578,-167.883209228516,106.719230651855,-8.41519737243652,43.3802795410156,-27.8838977813721,18.8519020080566,7.03631114959717,-5.84606313705444,-1.03318738937378,-68.693603515625,-70.2371520996094,16.0677871704102,-103.732231140137,75.8840103149414,-131.194686889648,101.866416931152,16.2016334533691,57.6899032592773,-124.003746032715,75.6248016357422,13.3304805755615,78.3099975585938,-8.2261962890625,76.9580841064453,-161.57470703125,132.557891845703,-100.108116149902,-81.4471588134766,-57.1799392700195
77.953727722168,-107.74878692627,278.273681640625,-272.988494873047,-12.9657669067383,-161.114974975586,236.470703125,-143.547119140625,62.8054656982422,51.0146369934082,15.0934791564941,-93.285400390625,8.0687427520752,16.7649116516113,-6.4497652053833,-21.9839935302734,-50.5940322875977,-83.8270797729492,49.4139709472656,-109.638641357422,81.0404968261719,-139.462677001953,58.2346153259277,13.7204685211182,97.4971313476562,-146.610595703125,56.0921974182129,0.392693787813187,97.7075653076172,-26.1917095184326,99.7351303100586,-117.872245788574,125.718688964844,-90.1521224975586,-48.2192459106445,-57.231616973877
43.0477104187012,-116.73265838623,219.440612792969,-171.751831054688,-26.8458786010742,-170.004791259766,267.499359130859,-157.313049316406,47.1931533813477,44.2397232055664,-14.0788373947144,-153.75456237793,10.7765350341797,-28.5479049682617,3.8658652305603,-55.7231712341309,-25.1509571075439,-113.156364440918,49.7139930725098,-86.5333786010742,95.7951889038086,-142.300430297852,33.0756568908691,-41.6276741027832,137.736267089844,-169.194137573242,87.1234817504883,-76.3032913208008,60.9264030456543,-38.5113677978516,147.403076171875,-141.74397277832,114.200660705566,-114.622283935547,-9.50366401672363,-61.3444709777832
39.2916145324707,-176.710830688477,106.677780151367,-109.972282409668,10.1282005310059,-189.162246704102,240.018905639648,-202.648330688477,30.5127925872803,27.4844703674316,-2.07862234115601,-169.715637207031,19.101655960083,-34.567684173584,37.3410530090332,-66.0006332397461,14.7292985916138,-111.134727478027,68.8356781005859,-58.6078147888184,80.1314315795898,-120.385009765625,-6.34197664260864,-94.4165802001953,181.964141845703,-167.881072998047,83.4048156738281,-95.3556823730469,54.6304702758789,-34.3782196044922,140.755035400391,-156.56950378418,69.6669235229492,-108.178100585938,25.4873733520508,-42.10546875
36.509693145752,-185.540542602539,38.4282569885254,-110.887268066406,8.95636367797852,-170.230346679688,144.722595214844,-202.43962097168,9.19744682312012,12.0263929367065,64.974365234375,-152.970336914062,40.3066482543945,-18.7087001800537,98.0382995605469,-45.2805137634277,41.0730819702148,-77.3622131347656,79.0886535644531,-73.9891357421875,60.6079292297363,-73.0361633300781,-64.751953125,-136.116226196289,196.349060058594,-153.231094360352,38.0632095336914,-86.6162719726562,115.500030517578,-22.4081363677979,83.4214324951172,-82.2800750732422,26.1812877655029,-34.2584381103516,59.7307052612305,1.27380454540253
23.5987091064453,-91.7025680541992,21.8152847290039,-139.6904296875,-56.7314834594727,-84.2467422485352,70.0552215576172,-95.0561752319336,21.4558696746826,-21.9759845733643,175.270858764648,-94.6109390258789,81.8874969482422,-27.5154476165771,167.318542480469,-15.8046684265137,26.6926403045654,-32.1895713806152,80.7237014770508,-104.198364257812,60.70263671875,-35.219425201416,-71.3531341552734,-166.944931030273,196.940841674805,-118.681007385254,20.7931041717529,-125.069976806641,167.818740844727,-10.8328351974487,51.5655746459961,48.9326210021973,60.9479141235352,15.967490196228,117.502052307129,55.7457656860352
10.6511240005493,14.0023403167725,-17.8317279815674,-139.693054199219,-118.768409729004,48.9542808532715,45.9985809326172,-2.93435955047607,13.7785263061523,-39.8170318603516,252.135803222656,11.6256723403931,94.252326965332,6.83698177337646,197.139678955078,47.0726165771484,-18.5469760894775,47.7078704833984,31.7080268859863,-34.6541557312012,55.652156829834,-14.9784364700317,-64.7964477539062,-162.44401550293,186.364273071289,-76.3664779663086,-32.2458763122559,-110.151123046875,147.33235168457,19.124906539917,5.3544340133667,135.7880859375,77.4532852172852,31.7604637145996,118.805816650391,136.588943481445
-42.6213302612305,58.8021011352539,-96.2476272583008,-73.6465835571289,-173.112442016602,120.710357666016,-31.7947330474854,-27.4072971343994,-53.8558769226074,-25.7849369049072,197.627914428711,112.147155761719,37.7978363037109,90.252326965332,151.307388305664,153.006851196289,-79.2743759155273,163.944854736328,-80.6004104614258,103.688064575195,13.1568756103516,12.7925901412964,-109.772918701172,-121.65966796875,82.4288330078125,-47.9438819885254,-122.922798156738,-22.9671230316162,77.3505096435547,78.286979675293,-115.204963684082,122.768089294434,-4.8025074005127,45.742374420166,15.594087600708,233.524017333984
-138.431365966797,40.2894477844238,-164.526824951172,-48.7521629333496,-238.854354858398,64.3849945068359,-158.555160522461,-78.3016738891602,-114.287635803223,15.0248689651489,71.2981033325195,145.588714599609,-38.034984588623,164.248916625977,67.3286972045898,218.554290771484,-115.07844543457,245.942581176758,-135.425628662109,150.477722167969,-56.4309501647949,27.1327247619629,-126.668617248535,-51.6352577209473,-67.9160232543945,-20.267162322998,-133.78059387207,43.1051902770996,20.0983963012695,112.933143615723,-226.795501708984,51.6514587402344,-86.9253234863281,22.2710018157959,-73.6302490234375,291.476013183594
-188.280181884766,-32.6221084594727,-235.938217163086,-135.960586547852,-257.61083984375,-42.7160949707031,-202.868057250977,-86.6242141723633,-94.4864654541016,85.2458190917969,3.94023871421814,125.691589355469,-46.4599571228027,242.472030639648,14.5096712112427,224.863906860352,-96.7071380615234,285.044799804688,-111.323890686035,132.711349487305,-110.06226348877,-6.40537643432617,-57.0843887329102,54.9653015136719,-126.271141052246,14.2496957778931,-59.2658462524414,106.244506835938,0.708114087581635,81.2230224609375,-232.121337890625,-12.5752220153809,-111.042091369629,-0.667801082134247,-77.2364273071289,293.599029541016
