Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2
-114.837341308594,282.783081054688,-109.369293212891,292.460784912109,-38.5564422607422,237.379745483398,260.181732177734,391.131072998047,223.517669677734,-194.681198120117,215.821517944336,77.2748794555664,164.208633422852,-57.8152961730957,218.832260131836,-48.8606986999512,56.4935340881348,-202.735610961914,31.3766422271729,-156.228210449219,41.4741058349609,13.8624124526978,-42.0464210510254,227.271514892578,241.356140136719,129.21484375,40.3216247558594,242.816223144531,115.45938873291,-66.6237106323242,-6.40511798858643,-17.0772380828857,65.0282592773438,120.375511169434
-97.3920516967773,231.940078735352,12.2409715652466,286.79248046875,-32.5201988220215,235.271087646484,232.049377441406,368.729278564453,161.080718994141,-246.302932739258,294.375823974609,52.0647850036621,96.4312057495117,-158.788009643555,281.814453125,-23.0996322631836,8.72716045379639,-362.822326660156,40.5886497497559,-178.139999389648,38.7990379333496,-17.1700630187988,37.4393463134766,215.307312011719,213.895416259766,161.85905456543,141.908355712891,269.973541259766,155.710662841797,-229.37483215332,-68.5064010620117,-38.3453216552734,64.3201065063477,97.3525772094727
-39.6065864562988,257.975738525391,190.282333374023,322.055145263672,8.6862907409668,257.939056396484,252.080490112305,406.470794677734,69.119743347168,-234.317031860352,300.285369873047,62.0440673828125,84.0907821655273,-179.341659545898,304.860137939453,-40.7829971313477,-32.8340492248535,-389.475738525391,32.0150909423828,-164.930938720703,34.9654655456543,61.6121444702148,173.431213378906,253.926300048828,227.03515625,146.584609985352,195.037872314453,252.750015258789,160.797180175781,-113.237808227539,1.01367211341858,-17.4082622528076,59.9731369018555,151.138473510742
-24.2329845428467,335.646697998047,182.828369140625,361.957336425781,8.10086727142334,322.678558349609,304.962188720703,413.440399169922,-11.9303722381592,-147.103515625,213.408447265625,50.1112632751465,106.837265014648,-135.448135375977,257.265472412109,-111.604713439941,-50.4299736022949,-343.494293212891,3.93337488174438,-174.165176391602,25.7924118041992,224.521881103516,162.479934692383,252.51774597168,242.544067382812,91.4560546875,168.945434570312,251.542251586914,40.8229675292969,80.1149063110352,-22.4616165161133,-18.378662109375,44.7760887145996,195.167343139648
-44.965446472168,315.546600341797,43.8209800720215,262.784057617188,40.9489974975586,301.463958740234,330.374969482422,319.169891357422,-14.024847984314,-93.7378921508789,142.546478271484,-29.1132621765137,85.1249618530273,-151.374633789062,189.423858642578,-180.380218505859,-34.187370300293,-342.010986328125,-7.52750778198242,-227.412185668945,27.9502449035645,283.669525146484,56.7002220153809,205.759094238281,198.594528198242,74.433708190918,175.956527709961,274.579620361328,-66.3768539428711,60.7146034240723,-106.586685180664,-26.7557678222656,112.681434631348,138.761077880859
39.6024856567383,172.395584106445,16.2891941070557,185.018218994141,177.945739746094,178.512176513672,393.266937255859,225.833953857422,75.3571701049805,-142.020309448242,132.410736083984,-75.0573959350586,69.2750091552734,-192.312545776367,157.57991027832,-172.372482299805,61.041561126709,-337.893249511719,46.0789451599121,-245.659194946289,81.8677291870117,180.491516113281,65.4492797851562,210.698852539062,156.037185668945,99.278564453125,180.906158447266,294.732452392578,-64.432243347168,-25.2874450683594,0.443944483995438,-39.9689102172852,253.228500366211,39.6124496459961
170.337112426758,46.6025238037109,189.141967773438,269.985046386719,282.154907226562,95.9639282226562,462.061126708984,210.733703613281,100.832000732422,-243.119903564453,177.297698974609,-22.2688026428223,56.6329193115234,-211.370895385742,158.974548339844,-159.214141845703,106.150321960449,-314.187530517578,130.66194152832,-208.188018798828,84.208381652832,60.1441497802734,184.604675292969,261.708953857422,153.838851928711,134.582504272461,200.43408203125,268.704071044922,-20.6660690307617,-55.0887298583984,147.013748168945,-36.1673583984375,277.880584716797,0.161261796951294
224.204406738281,60.1772308349609,350.425811767578,330.486907958984,290.917449951172,90.615104675293,423.736633300781,249.93717956543,14.3032512664795,-301.292297363281,227.452102661133,51.6158027648926,1.31045079231262,-210.987014770508,133.606018066406,-204.345245361328,6.76492404937744,-298.848449707031,115.235931396484,-150.56706237793,0.702501118183136,33.7429008483887,263.068328857422,273.967620849609,161.779556274414,135.466644287109,256.397888183594,204.679763793945,9.97957801818848,-76.577018737793,148.40168762207,-25.3210067749023,197.600219726562,32.2465171813965
255.983993530273,175.929901123047,329.235961914062,267.187103271484,261.99267578125,139.475738525391,368.583160400391,249.404144287109,-78.7006301879883,-234.036575317383,202.925262451172,77.3472366333008,-36.1296882629395,-141.770095825195,35.9165382385254,-202.079818725586,-72.2583160400391,-237.753051757812,-7.61334800720215,-111.642692565918,-24.5531234741211,78.3418731689453,278.843048095703,202.095779418945,154.551788330078,86.1089324951172,242.227905273438,158.893463134766,60.0452728271484,-79.9844512939453,114.227920532227,-72.8994369506836,169.104064941406,63.2035140991211
298.982116699219,224.851791381836,279.983154296875,170.775955200195,237.891708374023,163.163055419922,390.699768066406,144.020034790039,-138.710403442383,-122.801368713379,131.376770019531,78.9924468994141,-20.6928062438965,-57.1348495483398,-50.4202499389648,-140.914733886719,-88.0636749267578,-158.789215087891,-107.658531188965,-132.058746337891,20.5002517700195,100.049240112305,267.269073486328,71.4304504394531,128.433883666992,62.1116104125977,205.621520996094,125.05606842041,82.4747009277344,-91.8862915039062,64.9939041137695,-115.419845581055,166.668640136719,6.6802020072937
282.783081054688,140.439361572266,292.460784912109,112.453269958496,237.379745483398,55.2969970703125,391.131072998047,38.5939636230469,-194.681198120117,-107.895408630371,77.2748794555664,129.701583862305,-57.8152961730957,-52.8902206420898,-48.8606986999512,-116.257255554199,-202.735610961914,-148.684036254883,-156.228210449219,-168.2109375,13.8624124526978,37.8864707946777,227.271514892578,-6.63780927658081,129.21484375,79.5178604125977,242.816223144531,104.71321105957,-66.6237106323242,-90.076545715332,-17.0772380828857,-92.7443161010742,120.375511169434,-85.6503677368164
231.940078735352,53.572925567627,286.79248046875,137.48420715332,235.271087646484,-51.7599182128906,368.729278564453,29.5809326171875,-246.302932739258,-100.32731628418,52.0647850036621,205.745742797852,-158.788009643555,-59.262020111084,-23.0996322631836,-127.912315368652,-362.822326660156,-137.018035888672,-178.139999389648,-156.888610839844,-17.1700630187988,-23.0113697052002,215.307312011719,15.4162607192993,161.85905456543,63.2463531494141,269.973541259766,109.709854125977,-229.37483215332,-14.6928567886353,-38.3453216552734,-105.079444885254,97.3525772094727,-86.4680404663086
257.975738525391,33.604305267334,322.055145263672,211.839935302734,257.939056396484,-26.9082794189453,406.470794677734,45.2383270263672,-234.317031860352,-16.525598526001,62.0440673828125,203.884552001953,-179.341659545898,-29.4693984985352,-40.7829971313477,-152.054840087891,-389.475738525391,-77.2105331420898,-164.930938720703,-115.012191772461,61.6121444702148,-10.7992458343506,253.926300048828,44.5104293823242,146.584609985352,27.1686725616455,252.750015258789,86.2824935913086,-113.237808227539,22.5328941345215,-17.4082622528076,-141.07942199707,151.138473510742,-40.5892181396484
335.646697998047,9.61077213287354,361.957336425781,263.406921386719,322.678558349609,-15.7372703552246,413.440399169922,49.7551879882812,-147.103515625,-4.956711769104,50.1112632751465,162.804077148438,-135.448135375977,-37.5074310302734,-111.604713439941,-148.080642700195,-343.494293212891,-49.8381538391113,-174.165176391602,-56.1130180358887,224.521881103516,-28.8165245056152,252.51774597168,66.5608062744141,91.4560546875,27.2581901550293,251.542251586914,63.2783966064453,80.1149063110352,-43.8521270751953,-18.378662109375,-81.6314468383789,195.167343139648,-39.9456748962402
315.546600341797,-26.447437286377,262.784057617188,279.753173828125,301.463958740234,-66.5148391723633,319.169891357422,61.2661437988281,-93.7378921508789,-91.9063491821289,-29.1132621765137,153.817855834961,-151.374633789062,-71.3177032470703,-180.380218505859,-109.090370178223,-342.010986328125,-24.0655612945557,-227.412185668945,-29.2722568511963,283.669525146484,-114.414649963379,205.759094238281,120.25658416748,74.433708190918,41.0103302001953,274.579620361328,102.357727050781,60.7146034240723,-96.1697235107422,-26.7557678222656,-2.10198616981506,138.761077880859,-58.2973136901855
172.395584106445,-34.3559494018555,185.018218994141,221.050903320312,178.512176513672,-76.6041488647461,225.833953857422,17.6886386871338,-142.020309448242,-114.45433807373,-75.0573959350586,114.283561706543,-192.312545776367,-49.9974136352539,-172.372482299805,-166.068786621094,-337.893249511719,43.6973915100098,-245.659194946289,-123.279479980469,180.491516113281,-154.16943359375,210.698852539062,117.686599731445,99.278564453125,33.9245872497559,294.732452392578,98.5157318115234,-25.2874450683594,-30.7497634887695,-39.9689102172852,-40.2975769042969,39.6124496459961,-88.1264953613281
46.6025238037109,-19.8374309539795,269.985046386719,92.0328598022461,95.9639282226562,-70.5070266723633,210.733703613281,-79.7689514160156,-243.119903564453,-54.4192199707031,-22.2688026428223,52.1660118103027,-211.370895385742,8.25546169281006,-159.214141845703,-291.685333251953,-314.187530517578,28.8153076171875,-208.188018798828,-248.116622924805,60.1441497802734,-114.798408508301,261.708953857422,30.643424987793,134.582504272461,10.3372859954834,268.704071044922,-3.80746579170227,-55.0887298583984,123.692428588867,-36.1673583984375,-124.378372192383,0.161261796951294,-108.445587158203
60.1772308349609,7.651038646698,330.486907958984,10.4010715484619,90.615104675293,-70.8357086181641,249.93717956543,-136.161254882812,-301.292297363281,-7.49563837051392,51.6158027648926,35.0459175109863,-210.987014770508,7.57154512405396,-204.345245361328,-290.893096923828,-298.848449707031,-105.675765991211,-150.56706237793,-243.600830078125,33.7429008483887,-48.1415824890137,273.967620849609,-46.6043853759766,135.466644287109,-9.53812503814697,204.679763793945,-68.4017105102539,-76.577018737793,158.926254272461,-25.3210067749023,-116.145523071289,32.2465171813965,-76.7350769042969
175.929901123047,2.27402997016907,267.187103271484,2.24403738975525,139.475738525391,-70.3717041015625,249.404144287109,-146.357070922852,-234.036575317383,-10.8402481079102,77.3472366333008,25.5757808685303,-141.770095825195,-82.4154739379883,-202.079818725586,-227.387680053711,-237.753051757812,-201.828506469727,-111.642692565918,-178.415252685547,78.3418731689453,-22.1189022064209,202.095779418945,-85.2761535644531,86.1089324951172,-17.2191009521484,158.893463134766,-58.2358818054199,-79.9844512939453,-32.1884536743164,-72.8994369506836,-65.958740234375,63.2035140991211,-70.5763854980469
224.851791381836,-80.8617858886719,170.775955200195,1.64367270469666,163.163055419922,-116.664672851562,144.020034790039,-161.133895874023,-122.801368713379,-56.4307556152344,78.9924468994141,17.1031360626221,-57.1348495483398,-174.538589477539,-140.914733886719,-234.585662841797,-158.789215087891,-178.836624145508,-132.058746337891,-170.231719970703,100.049240112305,-97.026008605957,71.4304504394531,-72.9576721191406,62.1116104125977,-12.7934799194336,125.05606842041,-67.8434371948242,-91.8862915039062,-215.397415161133,-115.419845581055,-79.5077896118164,6.6802020072937,-119.251617431641
140.439361572266,-162.24739074707,112.453269958496,-9.77921485900879,55.2969970703125,-161.55793762207,38.5939636230469,-191.451095581055,-107.895408630371,-95.456657409668,129.701583862305,19.1083202362061,-52.8902206420898,-185.930267333984,-116.257255554199,-210.66081237793,-148.684036254883,-114.611366271973,-168.2109375,-161.148056030273,37.8864707946777,-184.689422607422,-6.63780927658081,-17.2325229644775,79.5178604125977,8.42318344116211,104.71321105957,-67.8436889648438,-90.076545715332,-214.417556762695,-92.7443161010742,-85.5274429321289,-85.6503677368164,-146.461074829102
53.572925567627,-158.920104980469,137.48420715332,-46.8010597229004,-51.7599182128906,-149.610229492188,29.5809326171875,-241.879776000977,-100.32731628418,-86.9728698730469,205.745742797852,-26.6549491882324,-59.262020111084,-132.145324707031,-127.912315368652,-141.394729614258,-137.018035888672,-74.1694869995117,-156.888610839844,-141.905334472656,-23.0113697052002,-159.900177001953,15.4162607192993,-14.3404226303101,63.2463531494141,1.61920523643494,109.709854125977,-18.3221397399902,-14.6928567886353,-93.0932693481445,-105.079444885254,-47.6622924804688,-86.4680404663086,-159.936737060547
33.604305267334,-109.999542236328,211.839935302734,-75.4327011108398,-26.9082794189453,-139.746215820312,45.2383270263672,-268.836364746094,-16.525598526001,-63.4542961120605,203.884552001953,-59.6331672668457,-29.4693984985352,-82.8463134765625,-152.054840087891,-159.92253112793,-77.2105331420898,-68.1606369018555,-115.012191772461,-203.388885498047,-10.7992458343506,-90.2533264160156,44.5104293823242,-42.9134712219238,27.1686725616455,-71.7460632324219,86.2824935913086,-34.5767860412598,22.5328941345215,48.6210021972656,-141.07942199707,-86.8191757202148,-40.5892181396484,-143.17741394043
9.61077213287354,-59.6472969055176,263.406921386719,0.746527254581451,-15.7372703552246,-127.269828796387,49.7551879882812,-179.296112060547,-4.956711769104,-62.1861801147461,162.804077148438,30.3674793243408,-37.5074310302734,-104.560081481934,-148.080642700195,-217.773620605469,-49.8381538391113,-121.502464294434,-56.1130180358887,-259.718292236328,-28.8165245056152,-61.6630935668945,66.5608062744141,20.3335990905762,27.2581901550293,-115.429679870605,63.2783966064453,-94.6166534423828,-43.8521270751953,39.2281150817871,-81.6314468383789,-148.142425537109,-39.9456748962402,-45.3127250671387
-26.447437286377,-11.4783716201782,279.753173828125,130.981796264648,-66.5148391723633,-60.2650909423828,61.2661437988281,-2.3293604850769,-91.9063491821289,-56.6344604492188,153.817855834961,186.147338867188,-71.3177032470703,-171.152969360352,-109.090370178223,-162.346725463867,-24.0655612945557,-205.288604736328,-29.2722568511963,-166.776809692383,-114.414649963379,-32.7574272155762,120.25658416748,133.763198852539,41.0103302001953,-45.3840141296387,102.357727050781,-6.72521352767944,-96.1697235107422,-148.657104492188,-2.10198616981506,-75.2115783691406,-58.2973136901855,57.2528305053711
-34.3559494018555,6.17059659957886,221.050903320312,151.293563842773,-76.6041488647461,26.70725440979,17.6886386871338,102.209899902344,-114.45433807373,6.59141445159912,114.283561706543,309.613739013672,-49.9974136352539,-158.60856628418,-166.068786621094,-6.08770704269409,43.6973915100098,-214.730010986328,-123.279479980469,-17.9197444915771,-154.16943359375,-16.3328762054443,117.686599731445,175.883865356445,33.9245872497559,63.3934288024902,98.5157318115234,141.480377197266,-30.7497634887695,-236.771667480469,-40.2975769042969,40.9940223693848,-88.1264953613281,116.343566894531
-19.8374309539795,-17.2874011993408,92.0328598022461,61.7395896911621,-70.5070266723633,82.8794937133789,-79.7689514160156,79.2239685058594,-54.4192199707031,123.852241516113,52.1660118103027,361.312744140625,8.25546169281006,-36.0737915039062,-291.685333251953,114.149452209473,28.8153076171875,-131.2041015625,-248.116622924805,72.8265075683594,-114.798408508301,-66.1523895263672,30.643424987793,155.751586914062,10.3372859954834,133.5244140625,-3.80746579170227,138.45198059082,123.692428588867,-128.799102783203,-124.378372192383,82.9994277954102,-108.445587158203,149.379776000977
7.651038646698,-37.000057220459,10.4010715484619,-13.567138671875,-70.8357086181641,99.6226348876953,-136.161254882812,19.9853191375732,-7.49563837051392,224.33805847168,35.0459175109863,334.785430908203,7.57154512405396,98.7492446899414,-290.893096923828,163.779312133789,-105.675765991211,-7.77083778381348,-243.600830078125,173.148498535156,-48.1415824890137,-112.484069824219,-46.6043853759766,150.147369384766,-9.53812503814697,158.46696472168,-68.4017105102539,109.64363861084,158.926254272461,-17.0917453765869,-116.145523071289,101.968879699707,-76.7350769042969,117.793678283691
2.27402997016907,-36.547290802002,2.24403738975525,-62.3066253662109,-70.3717041015625,85.4914321899414,-146.357070922852,-31.8150234222412,-10.8402481079102,256.172241210938,25.5757808685303,295.193756103516,-82.4154739379883,175.357833862305,-227.387680053711,226.567718505859,-201.828506469727,133.837860107422,-178.415252685547,273.231750488281,-22.1189022064209,-94.9892501831055,-85.2761535644531,153.678512573242,-17.2191009521484,129.713012695312,-58.2358818054199,185.500091552734,-32.1884536743164,11.7755680084229,-65.958740234375,116.143516540527,-70.5763854980469,38.8763885498047
-80.8617858886719,-63.4211540222168,1.64367270469666,-121.659965515137,-116.664672851562,12.177357673645,-161.133895874023,-88.752082824707,-56.4307556152344,206.494964599609,17.1031360626221,268.99560546875,-174.538589477539,158.666656494141,-234.585662841797,272.984222412109,-178.836624145508,214.137680053711,-170.231719970703,252.04638671875,-97.026008605957,-100.815437316895,-72.9576721191406,117.640731811523,-12.7934799194336,55.9590339660645,-67.8434371948242,219.349044799805,-215.397415161133,-13.5196304321289,-79.5077896118164,127.393714904785,-119.251617431641,-48.0185966491699
-162.24739074707,-133.723159790039,-9.77921485900879,-143.049362182617,-161.55793762207,-141.184524536133,-191.451095581055,-126.854598999023,-95.456657409668,95.5856552124023,19.1083202362061,185.741195678711,-185.930267333984,53.4214096069336,-210.66081237793,210.084808349609,-114.611366271973,182.145538330078,-161.148056030273,153.479721069336,-184.689422607422,-169.72590637207,-17.2325229644775,88.5263442993164,8.42318344116211,-36.1495056152344,-67.8436889648438,160.53254699707,-214.417556762695,-42.3385391235352,-85.5274429321289,172.591369628906,-146.461074829102,-160.702392578125
-158.920104980469,-201.242370605469,-46.8010597229004,-134.978103637695,-149.610229492188,-265.969665527344,-241.879776000977,-153.021057128906,-86.9728698730469,8.19535446166992,-26.6549491882324,71.1122741699219,-132.145324707031,-25.5560665130615,-141.394729614258,135.53466796875,-74.1694869995117,138.12483215332,-141.905334472656,108.58659362793,-159.900177001953,-213.874069213867,-14.3404226303101,104.866333007812,1.61920523643494,-111.395355224609,-18.3221397399902,109.763885498047,-93.0932693481445,-15.1611318588257,-47.6622924804688,189.084289550781,-159.936737060547,-245.998260498047
-109.999542236328,-242.598266601562,-75.4327011108398,-189.813354492188,-139.746215820312,-289.251770019531,-268.836364746094,-194.984634399414,-63.4542961120605,-3.29922199249268,-59.6331672668457,43.1879081726074,-82.8463134765625,3.98113679885864,-159.92253112793,161.915130615234,-68.1606369018555,99.4315948486328,-203.388885498047,102.054565429688,-90.2533264160156,-227.509201049805,-42.9134712219238,90.8878326416016,-71.7460632324219,-112.446922302246,-34.5767860412598,88.8935241699219,48.6210021972656,24.4366760253906,-86.8191757202148,107.134452819824,-143.17741394043,-267.971527099609
-59.6472969055176,-266.355285644531,0.746527254581451,-275.279388427734,-127.269828796387,-309.897857666016,-179.296112060547,-220.25553894043,-62.1861801147461,3.5176408290863,30.3674793243408,88.9892807006836,-104.560081481934,45.0586090087891,-217.773620605469,199.880508422852,-121.502464294434,-12.6656847000122,-259.718292236328,83.4551239013672,-61.6630935668945,-260.177978515625,20.3335990905762,53.7580528259277,-115.429679870605,-67.4192428588867,-94.6166534423828,75.9151382446289,39.2281150817871,5.55019664764404,-148.142425537109,4.65361738204956,-45.3127250671387,-295.453216552734
-11.4783716201782,-274.044036865234,130.981796264648,-288.251312255859,-60.2650909423828,-353.145874023438,-2.3293604850769,-213.637634277344,-56.6344604492188,-32.4086227416992,186.147338867188,79.3095703125,-171.152969360352,-24.6039695739746,-162.346725463867,175.212478637695,-205.288604736328,-118.271430969238,-166.776809692383,97.9872665405273,-32.7574272155762,-257.404998779297,133.763198852539,75.6325302124023,-45.3840141296387,-109.007034301758,-6.72521352767944,46.288948059082,-148.657104492188,-79.4418334960938,-75.2115783691406,-13.781928062439,57.2528305053711,-340.788452148438
6.17059659957886,-294.286407470703,151.293563842773,-240.00212097168,26.70725440979,-362.914001464844,102.209899902344,-205.024047851562,6.59141445159912,-129.103057861328,309.613739013672,-21.8889541625977,-158.60856628418,-186.332885742188,-6.08770704269409,117.108680725098,-214.730010986328,-126.588417053223,-17.9197444915771,132.512023925781,-16.3328762054443,-216.684646606445,175.883865356445,111.630714416504,63.3934288024902,-261.666015625,141.480377197266,11.2498359680176,-236.771667480469,-227.537445068359,40.9940223693848,22.840669631958,116.343566894531,-372.302734375
-17.2874011993408,-350.659027099609,61.7395896911621,-200.486755371094,82.8794937133789,-381.123260498047,79.2239685058594,-211.956130981445,123.852241516113,-263.236297607422,361.312744140625,-114.189376831055,-36.0737915039062,-330.136474609375,114.149452209473,31.622200012207,-131.2041015625,-126.822929382324,72.8265075683594,79.8128890991211,-66.1523895263672,-237.044967651367,155.751586914062,113.468734741211,133.5244140625,-400.82763671875,138.45198059082,21.9710788726807,-128.799102783203,-327.332855224609,82.9994277954102,28.571949005127,149.379776000977,-383.254364013672
-37.000057220459,-375.525085449219,-13.567138671875,-189.833374023438,99.6226348876953,-393.000152587891,19.9853191375732,-235.634521484375,224.33805847168,-327.929626464844,334.785430908203,-124.09659576416,98.7492446899414,-357.973052978516,163.779312133789,-23.8240509033203,-7.77083778381348,-180.472457885742,173.148498535156,-22.3843841552734,-112.484069824219,-287.004211425781,150.147369384766,125.820854187012,158.46696472168,-450.168762207031,109.64363861084,24.1022033691406,-17.0917453765869,-245.855911254883,101.968879699707,33.7258682250977,117.793678283691,-349.254180908203
-36.547290802002,-318.930480957031,-62.3066253662109,-157.374252319336,85.4914321899414,-326.821441650391,-31.8150234222412,-215.176803588867,256.172241210938,-270.491088867188,295.193756103516,-93.139030456543,175.357833862305,-273.378387451172,226.567718505859,34.8363952636719,133.837860107422,-200.621643066406,273.231750488281,-2.64635491371155,-94.9892501831055,-278.050720214844,153.678512573242,158.28141784668,129.713012695312,-410.822845458984,185.500091552734,-43.1999397277832,11.7755680084229,-167.163696289062,116.143516540527,85.5300445556641,38.8763885498047,-285.291839599609
-63.4211540222168,-270.459075927734,-121.659965515137,-77.9531326293945,12.177357673645,-255.003036499023,-88.752082824707,-107.155899047852,206.494964599609,-204.805465698242,268.99560546875,-64.2214584350586,158.666656494141,-193.674468994141,272.984222412109,137.310607910156,214.137680053711,-146.992752075195,252.04638671875,123.090957641602,-100.815437316895,-269.109344482422,117.640731811523,190.089614868164,55.9590339660645,-306.949249267578,219.349044799805,-76.4474258422852,-13.5196304321289,-318.279388427734,127.393714904785,85.2339477539062,-48.0185966491699,-239.55126953125
