Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-22.0552787780762,26.4421482086182,16.8106479644775,2.06689643859863,-41.1209182739258,42.0117950439453,-69.274772644043,-19.9429321289062,-6.37770748138428,41.8310966491699,-3.76680159568787,-43.3516845703125,4.94105863571167,33.4147300720215,-40.52197265625,-11.7872686386108,-106.796028137207,5.64666128158569,-56.7916641235352,-35.6744995117188,-69.2601165771484,23.1924934387207,48.2008323669434,56.9555206298828
-14.1168613433838,34.2859687805176,-33.9916152954102,13.9652719497681,-17.4479084014893,55.7787017822266,-103.343078613281,-12.5968751907349,-26.0521602630615,70.578125,-59.1097068786621,-13.8630447387695,-12.6876707077026,25.3984680175781,-24.074764251709,-26.5601787567139,-125.057746887207,-47.7204322814941,-37.0177841186523,-0.0213899798691273,-99.5293350219727,15.977876663208,4.88885402679443,57.7755737304688
-27.1568393707275,44.8800239562988,-119.437690734863,-8.51740550994873,-12.0008449554443,78.417366027832,-201.007476806641,-19.3768730163574,-72.2232131958008,37.4966697692871,-137.267166137695,-24.9626445770264,-47.609748840332,18.0884075164795,-26.3849430084229,-60.6329803466797,-68.3299560546875,-68.8281326293945,12.332633972168,23.4555702209473,-151.568206787109,19.2966117858887,-82.3722610473633,-1.18258368968964
-33.4981422424316,76.0498580932617,-179.718887329102,-32.2552223205566,-40.8124160766602,116.470397949219,-265.333099365234,-11.8268423080444,-96.7615127563477,16.9525966644287,-139.028717041016,-49.7355346679688,-32.2446403503418,-2.70563411712646,-45.0566635131836,-47.6538314819336,24.6112957000732,-44.603157043457,71.9248962402344,10.1275491714478,-176.990982055664,58.2493171691895,-107.646598815918,-31.0483722686768
-4.6445837020874,90.9246292114258,-181.253158569336,-36.1791229248047,-18.5811328887939,166.661926269531,-224.914276123047,34.6274375915527,-58.5404434204102,16.0217170715332,-142.464950561523,7.24010896682739,3.02777314186096,-12.2398471832275,-72.4902496337891,13.3596696853638,74.2530517578125,0.135769948363304,66.1167755126953,32.2716255187988,-159.288101196289,90.1699371337891,-52.9526634216309,4.5012583732605
3.7072925567627,71.1770629882812,-126.370658874512,-36.1698455810547,26.4945945739746,151.352737426758,-157.321685791016,71.6776428222656,-26.9854393005371,-8.47408771514893,-176.786773681641,68.0189743041992,19.8376007080078,-23.2040710449219,-59.9039916992188,67.7191314697266,97.8582153320312,12.6751289367676,23.1627864837646,66.2494506835938,-129.322052001953,44.2979049682617,-1.0226149559021,18.2702445983887
-13.4984073638916,30.8562564849854,-41.6031837463379,-44.4734878540039,7.56905794143677,57.1546401977539,-94.9942016601562,52.7023620605469,-11.3131065368652,-56.7681846618652,-141.188507080078,34.0810203552246,40.94140625,-64.2800369262695,-23.3612365722656,113.298820495605,58.7362365722656,46.6226463317871,-14.4699401855469,68.9352798461914,-95.4965667724609,-51.1084098815918,31.4251441955566,-26.9962139129639
2.90119457244873,-41.2981796264648,24.0313529968262,-84.468635559082,-4.2972207069397,-47.2301330566406,-34.3051376342773,2.14809656143188,20.0149955749512,-106.463935852051,-31.4110355377197,-18.0588436126709,44.7873344421387,-85.537239074707,-31.5000114440918,145.069290161133,-26.4121742248535,88.2874145507812,-62.8520278930664,95.579948425293,-44.3809967041016,-131.76008605957,44.7350082397461,-37.6233978271484
24.4771480560303,-128.809463500977,25.345796585083,-150.098266601562,38.7730331420898,-119.190055847168,-13.185152053833,-51.179515838623,13.9248571395874,-117.286582946777,21.5155982971191,-13.2295436859131,32.8979225158691,-67.6307983398438,-55.3550415039062,124.374588012695,-19.72900390625,29.6586265563965,-77.909782409668,109.831283569336,4.11253213882446,-198.028305053711,23.3511390686035,0.809696733951569
21.3357467651367,-183.898681640625,-3.16450047492981,-188.967193603516,54.0917854309082,-144.865127563477,-22.5394630432129,-84.9283294677734,-2.50868487358093,-79.5912246704102,-20.6156806945801,7.78871822357178,36.0182495117188,-35.5889587402344,-38.1099624633789,82.4491119384766,31.5411376953125,-19.1366081237793,-54.3814582824707,70.6201019287109,23.5561237335205,-239.181442260742,19.4787578582764,-12.1916484832764
26.4421482086182,-172.374160766602,2.06689643859863,-178.814056396484,42.0117950439453,-127.30948638916,-19.9429321289062,-72.5581283569336,41.8310966491699,-22.5990238189697,-43.3516845703125,15.7149639129639,33.4147300720215,6.16507005691528,-11.7872686386108,60.2472610473633,5.64666128158569,1.7882993221283,-35.6744995117188,37.7701644897461,23.1924934387207,-206.063598632812,56.9555206298828,-61.0162963867188
34.2859687805176,-106.683868408203,13.9652719497681,-137.157943725586,55.7787017822266,-76.420051574707,-12.5968751907349,-42.4489631652832,70.578125,40.4561386108398,-13.8630447387695,25.5125217437744,25.3984680175781,20.5403175354004,-26.5601787567139,41.0086898803711,-47.7204322814941,-57.339485168457,-0.0213899798691273,5.38619565963745,15.977876663208,-121.766479492188,57.7755737304688,-68.7707824707031
44.8800239562988,-62.1937789916992,-8.51740550994873,-95.3932952880859,78.417366027832,-4.65851736068726,-19.3768730163574,-37.7215270996094,37.4966697692871,73.3625564575195,-24.9626445770264,13.9179248809814,18.0884075164795,-2.30021286010742,-60.6329803466797,13.7132301330566,-68.8281326293945,-112.013473510742,23.4555702209473,-22.2210578918457,19.2966117858887,-71.0222244262695,-1.18258368968964,-74.3721160888672
76.0498580932617,-53.6052589416504,-32.2552223205566,-76.0133666992188,116.470397949219,33.4204444885254,-11.8268423080444,-64.5558547973633,16.9525966644287,48.0206336975098,-49.7355346679688,-46.1687965393066,-2.70563411712646,-24.2185153961182,-47.6538314819336,-28.6666507720947,-44.603157043457,-54.6696281433105,10.1275491714478,-11.8183917999268,58.2493171691895,-62.4200668334961,-31.0483722686768,-114.352516174316
90.9246292114258,-28.4162063598633,-36.1791229248047,-54.3553924560547,166.661926269531,4.98536443710327,34.6274375915527,-117.967697143555,16.0217170715332,0.658731162548065,7.24010896682739,-102.438598632812,-12.2398471832275,-59.0066986083984,13.3596696853638,-38.9372787475586,0.135769948363304,-20.7559375762939,32.2716255187988,-32.9401969909668,90.1699371337891,-47.4464836120605,4.5012583732605,-161.157302856445
71.1770629882812,-11.5629024505615,-36.1698455810547,-27.3170871734619,151.352737426758,-33.7704277038574,71.6776428222656,-158.242294311523,-8.47408771514893,-67.4983978271484,68.0189743041992,-108.326988220215,-23.2040710449219,-111.208885192871,67.7191314697266,59.3200607299805,12.6751289367676,42.549243927002,66.2494506835938,-69.3839721679688,44.2979049682617,-35.6358909606934,18.2702445983887,-214.664688110352
30.8562564849854,-13.2650728225708,-44.4734878540039,-47.3339195251465,57.1546401977539,-52.0050888061523,52.7023620605469,-159.559585571289,-56.7681846618652,-163.71955871582,34.0810203552246,-99.5051956176758,-64.2800369262695,-151.723419189453,113.298820495605,181.770843505859,46.6226463317871,195.700836181641,68.9352798461914,-21.1631374359131,-51.1084098815918,-46.117000579834,-26.9962139129639,-261.456176757812
-41.2981796264648,0.532271146774292,-84.468635559082,-100.965179443359,-47.2301330566406,-85.4165878295898,2.14809656143188,-165.845581054688,-106.463935852051,-216.331130981445,-18.0588436126709,-87.3410186767578,-85.537239074707,-176.953430175781,145.069290161133,218.431335449219,88.2874145507812,213.374649047852,95.579948425293,51.2557029724121,-131.76008605957,-58.1278266906738,-37.6233978271484,-264.510009765625
-128.809463500977,-31.9048023223877,-150.098266601562,-124.532249450684,-119.190055847168,-115.094184875488,-51.179515838623,-176.840560913086,-117.286582946777,-201.204116821289,-13.2295436859131,-63.435115814209,-67.6307983398438,-164.683731079102,124.374588012695,222.398849487305,29.6586265563965,103.045639038086,109.831283569336,72.3338775634766,-198.028305053711,-88.0285491943359,0.809696733951569,-221.672622680664
-183.898681640625,-126.311676025391,-188.967193603516,-122.359619140625,-144.865127563477,-98.7995452880859,-84.9283294677734,-156.941864013672,-79.5912246704102,-162.481353759766,7.78871822357178,-77.1982803344727,-35.5889587402344,-113.336624145508,82.4491119384766,202.354965209961,-19.1366081237793,69.4919586181641,70.6201019287109,61.2217750549316,-239.181442260742,-147.813446044922,-12.1916484832764,-143.611129760742
-172.374160766602,-169.48828125,-178.814056396484,-114.854698181152,-127.30948638916,-80.2116928100586,-72.5581283569336,-129.832931518555,-22.5990238189697,-94.6161041259766,15.7149639129639,-111.065673828125,6.16507005691528,-59.6190948486328,60.2472610473633,106.525611877441,1.7882993221283,62.4621162414551,37.7701644897461,-0.0950561612844467,-206.063598632812,-174.686462402344,-61.0162963867188,-70.7942962646484
-106.683868408203,-115.683403015137,-137.157943725586,-86.182502746582,-76.420051574707,-88.5869064331055,-42.4489631652832,-97.3583984375,40.4561386108398,-16.6602973937988,25.5125217437744,-89.750602722168,20.5403175354004,-9.80105209350586,41.0086898803711,13.8111009597778,-57.339485168457,29.4642333984375,5.38619565963745,-87.8004455566406,-121.766479492188,-146.76579284668,-68.7707824707031,-55.5085029602051
-62.1937789916992,-26.2999725341797,-95.3932952880859,-43.9983787536621,-4.65851736068726,-71.2779312133789,-37.7215270996094,-62.1862907409668,73.3625564575195,-16.6002559661865,13.9179248809814,-67.2056274414062,-2.30021286010742,-5.87166500091553,13.7132301330566,-1.36336660385132,-112.013473510742,34.1970062255859,-22.2210578918457,-116.032974243164,-71.0222244262695,-119.694534301758,-74.3721160888672,-78.2280197143555
-53.6052589416504,7.54476118087769,-76.0133666992188,-23.1219539642334,33.4204444885254,-42.033821105957,-64.5558547973633,-91.6055679321289,48.0206336975098,-100.115158081055,-46.1687965393066,-122.455345153809,-24.2185153961182,-69.2719497680664,-28.6666507720947,14.9471979141235,-54.6696281433105,33.8489761352539,-11.8183917999268,-85.6552963256836,-62.4200668334961,-111.775634765625,-114.352516174316,-108.098541259766
-28.4162063598633,-24.0476951599121,-54.3553924560547,-34.1398887634277,4.98536443710327,-66.1299896240234,-117.967697143555,-165.669067382812,0.658731162548065,-158.075485229492,-102.438598632812,-196.110641479492,-59.0066986083984,-104.370544433594,-38.9372787475586,15.5022249221802,-20.7559375762939,-21.5282554626465,-32.9401969909668,-42.7368812561035,-47.4464836120605,-103.769981384277,-161.157302856445,-138.081161499023
-11.5629024505615,-10.6194114685059,-27.3170871734619,-35.288646697998,-33.7704277038574,-91.7022247314453,-158.242294311523,-175.895553588867,-67.4983978271484,-114.984046936035,-108.326988220215,-188.4736328125,-111.208885192871,-79.4133148193359,59.3200607299805,-0.838572561740875,42.549243927002,-105.278861999512,-69.3839721679688,-17.5015258789062,-35.6358909606934,-79.1659774780273,-214.664688110352,-124.771545410156
-13.2650728225708,30.5349254608154,-47.3339195251465,6.36039066314697,-52.0050888061523,-56.2512321472168,-159.559585571289,-105.871368408203,-163.71955871582,-18.4261035919189,-99.5051956176758,-79.5753707885742,-151.723419189453,-49.0899810791016,181.770843505859,-7.68322563171387,195.700836181641,-129.900848388672,-21.1631374359131,-43.3948593139648,-46.117000579834,-19.7491016387939,-261.456176757812,-66.5106048583984
0.532271146774292,-22.5655384063721,-100.965179443359,26.879508972168,-85.4165878295898,-20.878662109375,-165.845581054688,-32.7481155395508,-216.331130981445,35.8496360778809,-87.3410186767578,25.897045135498,-176.953430175781,-21.1892547607422,218.431335449219,7.17959594726562,213.374649047852,-4.69060516357422,51.2557029724121,-94.1813430786133,-58.1278266906738,49.0526580810547,-264.510009765625,-30.7337551116943
-31.9048023223877,-93.4482574462891,-124.532249450684,-14.5245714187622,-115.094184875488,-12.4879760742188,-176.840560913086,-11.7038764953613,-201.204116821289,33.9156455993652,-63.435115814209,36.4654006958008,-164.683731079102,-11.8773469924927,222.398849487305,20.6923046112061,103.045639038086,154.511199951172,72.3338775634766,-103.895484924316,-88.0285491943359,87.223274230957,-221.672622680664,-29.2438488006592
-126.311676025391,-94.3550109863281,-122.359619140625,-30.6070747375488,-98.7995452880859,12.4014253616333,-156.941864013672,-10.9455127716064,-162.481353759766,38.1319427490234,-77.1982803344727,54.8304061889648,-113.336624145508,-11.4334726333618,202.354965209961,51.9668312072754,69.4919586181641,184.391738891602,61.2217750549316,-75.4532241821289,-147.813446044922,110.092102050781,-143.611129760742,-25.7505970001221
-169.48828125,-100.321403503418,-114.854698181152,7.80758857727051,-80.2116928100586,24.1381015777588,-129.832931518555,11.6429796218872,-94.6161041259766,71.0507431030273,-111.065673828125,131.762069702148,-59.6190948486328,30.1881923675537,106.525611877441,119.679664611816,62.4621162414551,157.098709106445,-0.0950561612844467,-58.028491973877,-174.686462402344,124.170280456543,-70.7942962646484,-7.99699449539185
-115.683403015137,-105.599243164062,-86.182502746582,28.2185649871826,-88.5869064331055,-11.2330732345581,-97.3583984375,21.1650428771973,-16.6602973937988,101.615112304688,-89.750602722168,122.108505249023,-9.80105209350586,76.7463912963867,13.8111009597778,141.221862792969,29.4642333984375,134.118453979492,-87.8004455566406,-59.617805480957,-146.76579284668,108.441078186035,-55.5085029602051,32.6003036499023
-26.2999725341797,-76.084587097168,-43.9983787536621,26.3434391021729,-71.2779312133789,-47.8096961975098,-62.1862907409668,12.1286211013794,-16.6002559661865,119.175178527832,-67.2056274414062,39.4249801635742,-5.87166500091553,93.5550842285156,-1.36336660385132,65.8410415649414,34.1970062255859,47.2609825134277,-116.032974243164,-44.7181205749512,-119.694534301758,77.3755187988281,-78.2280197143555,87.0967636108398
7.54476118087769,-77.0510787963867,-23.1219539642334,20.282735824585,-42.033821105957,-50.7654266357422,-91.6055679321289,11.7193822860718,-100.115158081055,130.234588623047,-122.455345153809,11.6257200241089,-69.2719497680664,96.9593505859375,14.9471979141235,-17.0754928588867,33.8489761352539,-41.3283004760742,-85.6552963256836,2.80588722229004,-111.775634765625,40.7365341186523,-108.098541259766,116.282211303711
-24.0476951599121,-100.034156799316,-34.1398887634277,-4.54482984542847,-66.1299896240234,-12.5810060501099,-165.669067382812,-16.7932949066162,-158.075485229492,131.672744750977,-196.110641479492,-18.2227954864502,-104.370544433594,69.0071640014648,15.5022249221802,-26.6348896026611,-21.5282554626465,-21.2017669677734,-42.7368812561035,50.2752418518066,-103.769981384277,7.36320161819458,-138.081161499023,129.253829956055
-10.6194114685059,-79.1895523071289,-35.288646697998,-11.8122262954712,-91.7022247314453,66.5303649902344,-175.895553588867,-42.0261459350586,-114.984046936035,137.772308349609,-188.4736328125,-68.1278839111328,-79.4133148193359,40.50537109375,-0.838572561740875,-4.88746929168701,-105.278861999512,14.3366622924805,-17.5015258789062,49.3114166259766,-79.1659774780273,45.8303298950195,-124.771545410156,176.424392700195
30.5349254608154,-9.64096069335938,6.36039066314697,36.3593559265137,-56.2512321472168,141.645690917969,-105.871368408203,18.5557956695557,-18.4261035919189,156.271118164062,-79.5753707885742,-42.7405586242676,-49.0899810791016,44.8202438354492,-7.68322563171387,-20.7087650299072,-129.900848388672,-76.3246765136719,-43.3948593139648,-9.39751720428467,-19.7491016387939,165.182922363281,-66.5106048583984,229.709579467773
-22.5655384063721,68.5857925415039,26.879508972168,124.116523742676,-20.878662109375,175.162750244141,-32.7481155395508,122.552253723145,35.8496360778809,161.045471191406,25.897045135498,24.0151042938232,-21.1892547607422,37.0756950378418,7.17959594726562,-46.9032135009766,-4.69060516357422,-196.994735717773,-94.1813430786133,-61.0957489013672,49.0526580810547,247.977035522461,-30.7337551116943,225.800109863281
-93.4482574462891,84.5714263916016,-14.5245714187622,199.894378662109,-12.4879760742188,183.105331420898,-11.7038764953613,219.41064453125,33.9156455993652,151.469573974609,36.4654006958008,84.7212142944336,-11.8773469924927,40.8999671936035,20.6923046112061,-20.090368270874,154.511199951172,-163.630783081055,-103.895484924316,-39.2795753479004,87.223274230957,234.520523071289,-29.2438488006592,197.181518554688
-94.3550109863281,34.9794578552246,-30.6070747375488,180.226501464844,12.4014253616333,155.201538085938,-10.9455127716064,274.607757568359,38.1319427490234,117.694915771484,54.8304061889648,142.237899780273,-11.4334726333618,57.7588119506836,51.9668312072754,35.0138969421387,184.391738891602,-39.5366897583008,-75.4532241821289,23.1242752075195,110.092102050781,165.049957275391,-25.7505970001221,170.645812988281
-100.321403503418,-25.3956756591797,7.80758857727051,66.596076965332,24.1381015777588,52.7549438476562,11.6429796218872,198.605178833008,71.0507431030273,17.4368362426758,131.762069702148,130.232086181641,30.1881923675537,-2.66809844970703,119.679664611816,68.5996322631836,157.098709106445,19.2310123443604,-58.028491973877,58.5908966064453,124.170280456543,50.3317527770996,-7.99699449539185,99.3889083862305
-105.599243164062,-122.730499267578,28.2185649871826,-24.0144996643066,-11.2330732345581,-70.3321914672852,21.1650428771973,79.5817489624023,101.615112304688,-48.0568542480469,122.108505249023,84.2671661376953,76.7463912963867,-49.2896461486816,141.221862792969,100.067642211914,134.118453979492,36.498779296875,-59.617805480957,60.7513542175293,108.441078186035,-63.3137512207031,32.6003036499023,40.3005867004395
-76.084587097168,-245.021667480469,26.3434391021729,-29.0681076049805,-47.8096961975098,-114.424942016602,12.1286211013794,101.739845275879,119.175178527832,59.7316055297852,39.4249801635742,130.513519287109,93.5550842285156,51.099739074707,65.8410415649414,138.224975585938,47.2609825134277,50.9992027282715,-44.7181205749512,47.2338027954102,77.3755187988281,-71.6074371337891,87.0967636108398,90.4840698242188
-77.0510787963867,-280.517150878906,20.282735824585,36.5064659118652,-50.7654266357422,-96.6957931518555,11.7193822860718,186.711730957031,130.234588623047,203.595306396484,11.6257200241089,218.553146362305,96.9593505859375,164.310562133789,-17.0754928588867,128.271865844727,-41.3283004760742,25.4362869262695,2.80588722229004,21.5009384155273,40.7365341186523,-1.5496199131012,116.282211303711,167.148147583008
-100.034156799316,-217.810256958008,-4.54482984542847,117.924453735352,-12.5810060501099,-72.5405426025391,-16.7932949066162,178.463394165039,131.672744750977,218.176971435547,-18.2227954864502,235.593185424805,69.0071640014648,166.651092529297,-26.6348896026611,49.8537559509277,-21.2017669677734,-43.375057220459,50.2752418518066,-3.02991271018982,7.36320161819458,24.4502696990967,129.253829956055,172.346588134766
-79.1895523071289,-144.144256591797,-11.8122262954712,108.412208557129,66.5303649902344,-23.3819198608398,-42.0261459350586,95.2397766113281,137.772308349609,188.308929443359,-68.1278839111328,182.845397949219,40.50537109375,128.589904785156,-4.88746929168701,-33.1309661865234,14.3366622924805,-128.783386230469,49.3114166259766,-1.23788070678711,45.8303298950195,-10.1878814697266,176.424392700195,145.052276611328
-9.64096069335938,-98.4748687744141,36.3593559265137,14.7329139709473,141.645690917969,21.6621246337891,18.5557956695557,3.14969444274902,156.271118164062,153.043869018555,-42.7405586242676,93.1118621826172,44.8202438354492,84.1146011352539,-20.7087650299072,-78.2509765625,-76.3246765136719,-144.319961547852,-9.39751720428467,16.6070137023926,165.182922363281,-44.2924194335938,229.709579467773,109.942733764648
68.5857925415039,-61.4204635620117,124.116523742676,-18.4705505371094,175.162750244141,3.77399110794067,122.552253723145,-34.2335815429688,161.045471191406,70.2725143432617,24.0151042938232,22.548095703125,37.0756950378418,25.1161766052246,-46.9032135009766,-118.607559204102,-196.994735717773,-65.8147888183594,-61.0957489013672,9.18408393859863,247.977035522461,-39.8602066040039,225.800109863281,81.079948425293
84.5714263916016,-20.7493171691895,199.894378662109,40.0286598205566,183.105331420898,-18.6492595672607,219.41064453125,11.5069856643677,151.469573974609,28.911096572876,84.7212142944336,18.8578205108643,40.8999671936035,-7.40064287185669,-20.090368270874,-159.31086730957,-163.630783081055,-44.4819068908691,-39.2795753479004,-20.5457916259766,234.520523071289,1.21380984783173,197.181518554688,94.29052734375
34.9794578552246,-3.02256917953491,180.226501464844,100.682006835938,155.201538085938,12.8065099716187,274.607757568359,76.6035232543945,117.694915771484,33.1033210754395,142.237899780273,32.0757827758789,57.7588119506836,-16.9360389709473,35.0138969421387,-162.092239379883,-39.5366897583008,-84.325065612793,23.1242752075195,-47.0586204528809,165.049957275391,39.3529014587402,170.645812988281,98.7399597167969
-25.3956756591797,5.26475095748901,66.596076965332,113.780799865723,52.7549438476562,46.6007995605469,198.605178833008,111.024696350098,17.4368362426758,-15.6544122695923,130.232086181641,23.019250869751,-2.66809844970703,-36.7226219177246,68.5996322631836,-130.00439453125,19.2310123443604,-57.2951431274414,58.5908966064453,-69.4480514526367,50.3317527770996,53.7382125854492,99.3889083862305,60.5882110595703
-122.730499267578,41.6495208740234,-24.0144996643066,80.4223861694336,-70.3321914672852,30.2231597900391,79.5817489624023,97.1716613769531,-48.0568542480469,-50.2412338256836,84.2671661376953,18.9700107574463,-49.2896461486816,-43.0600814819336,100.067642211914,-71.051643371582,36.498779296875,-30.0239505767822,60.7513542175293,-58.2180633544922,-63.3137512207031,54.2449989318848,40.3005867004395,32.1316680908203
-245.021667480469,45.9760093688965,-29.0681076049805,43.1743049621582,-114.424942016602,-30.1467399597168,101.739845275879,28.4799499511719,59.7316055297852,-20.2691783905029,130.513519287109,-3.45023274421692,51.099739074707,-30.2579040527344,138.224975585938,18.6128482818604,50.9992027282715,0.249401047825813,47.2338027954102,-2.45857191085815,-71.6074371337891,30.2720241546631,90.4840698242188,-3.63330984115601
-280.517150878906,-7.35635042190552,36.5064659118652,32.9073295593262,-96.6957931518555,-77.8686752319336,186.711730957031,-31.797248840332,203.595306396484,-14.6323690414429,218.553146362305,-75.5320434570312,164.310562133789,-40.8901138305664,128.271865844727,85.4984130859375,25.4362869262695,146.314865112305,21.5009384155273,31.9171333312988,-1.5496199131012,-9.71184253692627,167.148147583008,-70.7527160644531
-217.810256958008,-30.6317863464355,117.924453735352,14.2569742202759,-72.5405426025391,-76.9962615966797,178.463394165039,-47.6763801574707,218.176971435547,-19.7175827026367,235.593185424805,-130.353530883789,166.651092529297,-45.1859817504883,49.8537559509277,82.8909606933594,-43.375057220459,243.531951904297,-3.02991271018982,23.4872303009033,24.4502696990967,-31.7529277801514,172.346588134766,-94.6600570678711
-144.144256591797,-22.4888820648193,108.412208557129,-24.8160362243652,-23.3819198608398,-92.2435836791992,95.2397766113281,-67.1571426391602,188.308929443359,17.2979888916016,182.845397949219,-108.306137084961,128.589904785156,15.6571092605591,-33.1309661865234,50.1592025756836,-128.783386230469,157.334457397461,-1.23788070678711,6.81199407577515,-10.1878814697266,-41.1262969970703,145.052276611328,-48.9418182373047
-98.4748687744141,-34.117374420166,14.7329139709473,-45.7386665344238,21.6621246337891,-146.521743774414,3.14969444274902,-96.3018417358398,153.043869018555,57.9461669921875,93.1118621826172,-43.9031257629395,84.1146011352539,86.5998229980469,-78.2509765625,32.0764846801758,-144.319961547852,56.3313179016113,16.6070137023926,-16.7490901947021,-44.2924194335938,-47.0007476806641,109.942733764648,24.4978103637695
-61.4204635620117,-45.1143264770508,-18.4705505371094,-30.615140914917,3.77399110794067,-155.890106201172,-34.2335815429688,-93.681022644043,70.2725143432617,97.5225448608398,22.548095703125,29.6422824859619,25.1161766052246,104.703384399414,-118.607559204102,19.2122669219971,-65.8147888183594,21.0571460723877,9.18408393859863,-33.3783226013184,-39.8602066040039,-40.7558517456055,81.079948425293,116.389366149902
-20.7493171691895,-44.441650390625,40.0286598205566,10.5742092132568,-18.6492595672607,-116.480247497559,11.5069856643677,-39.2511367797852,28.911096572876,135.365707397461,18.8578205108643,101.218116760254,-7.40064287185669,99.1290130615234,-159.31086730957,-6.05166721343994,-44.4819068908691,8.18111324310303,-20.5457916259766,-34.6259384155273,1.21380984783173,-25.4704761505127,94.29052734375,199.073928833008
