Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-118.637489318848,118.273780822754,-20.9524841308594,190.094879150391,-159.85302734375,-40.6742935180664,-81.4210815429688,168.370330810547,-120.406318664551,27.673698425293,21.8125419616699,75.2265930175781,-26.9873580932617,44.8096084594727,59.638599395752,-88.258918762207,111.523887634277,21.0553455352783,78.7741088867188,-5.62725019454956,-70.4306945800781,103.940147399902,-41.2479286193848,112.388053894043,-62.7058868408203,78.8383712768555,-32.3086128234863,68.1091842651367,0.853100657463074,108.917709350586,-140.652282714844,115.623100280762,50.7169151306152,13.862720489502
-112.580261230469,170.641708374023,-34.5836601257324,172.615127563477,-90.839729309082,30.2685394287109,-73.7178421020508,130.947692871094,-30.8479175567627,69.5475234985352,3.92041802406311,52.995662689209,21.0463199615479,96.3737335205078,25.8740348815918,-45.8280715942383,100.995712280273,83.6524658203125,5.50460910797119,-54.8123893737793,52.5220565795898,131.521575927734,15.800066947937,45.9619979858398,4.11200189590454,79.8700332641602,-21.6058921813965,95.0324020385742,51.2511138916016,125.056129455566,-95.1147918701172,145.006454467773,9.20252895355225,39.8926391601562
-63.9582557678223,166.23161315918,-19.6341018676758,209.570556640625,2.23737740516663,83.7882766723633,-41.4431571960449,116.376586914062,33.9695358276367,93.9716720581055,-54.8372611999512,48.604419708252,10.7790727615356,86.4697723388672,-52.5949096679688,56.2568740844727,42.3209533691406,54.4888954162598,-36.0321846008301,-19.4462585449219,110.24388885498,156.696624755859,24.9101467132568,40.9096069335938,42.8059272766113,121.626579284668,-16.3237476348877,135.121719360352,31.3802185058594,108.51399230957,-39.2857360839844,84.2643051147461,-15.8508138656616,67.4537658691406
-4.80041885375977,88.2196273803711,11.2186622619629,243.664505004883,25.9579086303711,96.0755233764648,10.0577955245972,139.793350219727,21.0509929656982,114.56192779541,-91.5279922485352,-2.60871028900146,-128.491882324219,16.6192741394043,-124.915649414062,26.1274566650391,-88.4922332763672,-27.4646625518799,-74.311882019043,-5.33572483062744,71.6960220336914,170.349136352539,-34.7269821166992,69.2355346679688,30.8058300018311,136.328826904297,-26.0254402160645,112.26872253418,-37.3125457763672,67.1702880859375,-33.4866180419922,27.419469833374,-49.6952819824219,41.1673240661621
5.40875101089478,52.6848526000977,-14.3136901855469,209.343963623047,-3.65869426727295,104.045539855957,26.2754669189453,141.697357177734,-12.3480987548828,147.119216918945,-90.6824035644531,-44.8342437744141,-204.680374145508,-18.5569934844971,-153.583129882812,-11.7788314819336,-132.13688659668,-57.5978736877441,-131.133743286133,8.46999359130859,36.0395355224609,156.450302124023,-90.3485641479492,96.6270141601562,-7.60928440093994,139.212432861328,-23.1350288391113,94.7522430419922,-47.6257019042969,68.9322814941406,-16.0922679901123,31.0128021240234,-107.31111907959,43.7070732116699
16.3980846405029,59.4844856262207,-60.1737251281738,156.729598999023,12.0224256515503,111.039192199707,-16.8308773040771,130.043670654297,4.54860830307007,191.368804931641,-56.7892456054688,28.3984146118164,-96.5439453125,17.2410011291504,-98.1441116333008,57.6235466003418,-30.7586059570312,-20.8059864044189,-94.3112182617188,37.0787887573242,33.4094352722168,153.934921264648,-71.4312973022461,128.039138793945,4.54269170761108,165.634735107422,4.0964503288269,119.141639709473,-0.791687965393066,74.5721282958984,45.616268157959,53.7759246826172,-85.0187377929688,95.5284729003906
63.0764961242676,20.2024326324463,3.95490670204163,97.4999237060547,24.0839138031006,97.9806289672852,2.12767338752747,99.6514129638672,22.2789173126221,205.032119750977,8.1119384765625,94.3472366333008,-19.7870712280273,50.514289855957,-37.0911102294922,100.622764587402,69.2557525634766,4.13268804550171,-1.6625519990921,7.36342620849609,23.7959480285645,144.801788330078,10.6644325256348,102.534065246582,10.0004377365112,170.547424316406,53.1084403991699,144.858291625977,17.4361934661865,43.1859893798828,76.3085479736328,66.1142044067383,4.06116199493408,92.6182708740234
89.5054168701172,0.290946245193481,125.377151489258,9.02167892456055,-31.7209968566895,90.6020126342773,99.6957626342773,46.466682434082,-10.1480140686035,177.337661743164,51.8955688476562,83.6987838745117,-56.9521026611328,24.7786865234375,-26.6280727386475,95.9585647583008,66.408935546875,-9.91712474822998,2.70956945419312,-1.57154929637909,-0.771596610546112,116.341651916504,71.1168823242188,23.44504737854,-32.3418273925781,145.581390380859,134.402374267578,128.512512207031,29.6569442749023,49.0907402038574,39.9501953125,99.1564254760742,28.1222114562988,53.513557434082
87.5877151489258,56.0593414306641,183.972427368164,-78.2865905761719,-84.1813507080078,96.7747955322266,151.895782470703,5.61476182937622,-43.7315368652344,150.462463378906,62.6125106811523,72.4876251220703,-62.3735122680664,8.72229290008545,-3.56019425392151,95.7296600341797,-3.06680798530579,0.782146334648132,4.01749849319458,10.6183462142944,-5.42172241210938,103.351425170898,103.97834777832,-54.8690185546875,-7.27380609512329,114.784286499023,186.932998657227,47.9927139282227,73.4907455444336,91.3085098266602,-3.53430199623108,125.009582519531,8.88449287414551,23.0964107513428
89.7757873535156,80.8175888061523,200.454574584961,-137.334060668945,-83.0423736572266,63.2344169616699,166.10075378418,-42.6245803833008,-24.5511035919189,111.083686828613,80.9370956420898,28.5300598144531,-13.0055713653564,62.4826431274414,-17.7319850921631,65.5212020874023,-35.718620300293,56.6650238037109,42.7598915100098,-40.1504325866699,43.7171516418457,71.3709106445312,138.929138183594,-110.483009338379,68.8164291381836,85.2174072265625,135.132080078125,-29.8290576934814,101.013526916504,111.278297424316,27.5414485931396,73.4228820800781,11.0342388153076,-10.8552227020264
118.273780822754,41.2776184082031,190.094879150391,-155.402679443359,-40.6742935180664,-26.5635681152344,168.370330810547,-64.0558319091797,27.673698425293,47.4448890686035,75.2265930175781,-7.38861894607544,44.8096084594727,123.580848693848,-88.258918762207,56.6287498474121,21.0553455352783,124.00390625,-5.62725019454956,-27.2468166351318,103.940147399902,31.4391059875488,112.388053894043,-62.4115104675293,78.8383712768555,77.6967086791992,68.1091842651367,-1.56689453125,108.917709350586,152.110458374023,115.623100280762,20.4487285614014,13.862720489502,16.0963344573975
170.641708374023,44.3619384765625,172.615127563477,-116.777648925781,30.2685394287109,-90.2514724731445,130.947692871094,12.2783136367798,69.5475234985352,21.6325492858887,52.995662689209,61.8387107849121,96.3737335205078,166.342163085938,-45.8280715942383,102.460487365723,83.6524658203125,192.418045043945,-54.8123893737793,74.7294616699219,131.521575927734,43.7051391601562,45.9619979858398,74.4706802368164,79.8700332641602,74.6867370605469,95.0324020385742,111.098823547363,125.056129455566,179.309799194336,145.006454467773,67.5532302856445,39.8926391601562,99.923957824707
166.23161315918,114.407264709473,209.570556640625,-19.5036811828613,83.7882766723633,-57.7175598144531,116.376586914062,103.141990661621,93.9716720581055,32.954273223877,48.604419708252,115.951538085938,86.4697723388672,202.610961914062,56.2568740844727,93.9549026489258,54.4888954162598,199.61442565918,-19.4462585449219,79.7809677124023,156.696624755859,38.050407409668,40.9096069335938,131.671966552734,121.626579284668,21.365816116333,135.121719360352,168.707382202148,108.51399230957,64.9179306030273,84.2643051147461,137.638763427734,67.4537658691406,121.777030944824
88.2196273803711,167.896606445312,243.664505004883,100.64559173584,96.0755233764648,36.1139869689941,139.793350219727,132.866073608398,114.56192779541,40.9588966369629,-2.60871028900146,81.6411819458008,16.6192741394043,166.754302978516,26.1274566650391,27.9397983551025,-27.4646625518799,89.3275299072266,-5.33572483062744,-0.259551554918289,170.349136352539,5.45763635635376,69.2355346679688,93.6842727661133,136.328826904297,-50.512996673584,112.26872253418,82.1850433349609,67.1702880859375,-106.546585083008,27.419469833374,163.474502563477,41.1673240661621,92.1106109619141
52.6848526000977,177.196029663086,209.343963623047,173.393127441406,104.045539855957,119.603164672852,141.697357177734,145.127868652344,147.119216918945,77.8371200561523,-44.8342437744141,57.5366821289062,-18.5569934844971,87.5605010986328,-11.7788314819336,23.3279857635498,-57.5978736877441,4.38850927352905,8.46999359130859,15.7542448043823,156.450302124023,57.6078109741211,96.6270141601562,80.0009689331055,139.212432861328,-45.328254699707,94.7522430419922,-28.9762687683105,68.9322814941406,-134.563125610352,31.0128021240234,181.894287109375,43.7070732116699,102.378295898438
59.4844856262207,167.27360534668,156.729598999023,177.757232666016,111.039192199707,141.176879882812,130.043670654297,147.211273193359,191.368804931641,123.112609863281,28.3984146118164,39.9406929016113,17.2410011291504,63.3485908508301,57.6235466003418,62.4329452514648,-20.8059864044189,58.4639701843262,37.0787887573242,132.123245239258,153.934921264648,122.688362121582,128.039138793945,115.362083435059,165.634735107422,26.1183013916016,119.141639709473,2.53151178359985,74.5721282958984,-35.3460121154785,53.7759246826172,163.673721313477,95.5284729003906,110.330436706543
20.2024326324463,99.8644104003906,97.4999237060547,114.568092346191,97.9806289672852,80.3151168823242,99.6514129638672,117.992691040039,205.032119750977,91.6689682006836,94.3472366333008,-20.460391998291,50.514289855957,11.317479133606,100.622764587402,27.0389194488525,4.13268804550171,83.5393371582031,7.36342620849609,105.004089355469,144.801788330078,68.8801651000977,102.534065246582,120.901054382324,170.547424316406,56.5321617126465,144.858291625977,70.8872528076172,43.1859893798828,32.9084243774414,66.1142044067383,70.5938873291016,92.6182708740234,9.36279678344727
0.290946245193481,-46.3573036193848,9.02167892456055,-36.7630996704102,90.6020126342773,-13.8184823989868,46.466682434082,37.6365394592285,177.337661743164,6.12412166595459,83.6987838745117,-94.0082550048828,24.7786865234375,-121.817970275879,95.9585647583008,-51.3573913574219,-9.91712474822998,5.99623346328735,-1.57154929637909,-97.9625701904297,116.341651916504,-28.2335338592529,23.44504737854,17.3204536437988,145.581390380859,37.9155502319336,128.512512207031,28.1086921691895,49.0907402038574,29.8446655273438,99.1564254760742,-34.5123023986816,53.513557434082,-133.755523681641
56.0593414306641,-152.117599487305,-78.2865905761719,-154.603622436523,96.7747955322266,-69.3440475463867,5.61476182937622,-75.7763442993164,150.462463378906,-41.1088066101074,72.4876251220703,-110.662338256836,8.72229290008545,-164.257461547852,95.7296600341797,-9.34784984588623,0.782146334648132,26.3756980895996,10.6183462142944,-44.2118797302246,103.351425170898,-65.4669418334961,-54.8690185546875,-85.9465179443359,114.784286499023,49.0784225463867,47.9927139282227,5.45479583740234,91.3085098266602,41.1357307434082,125.009582519531,-85.6323165893555,23.0964107513428,-113.282989501953
80.8175888061523,-136.157119750977,-137.334060668945,-99.9236907958984,63.2344169616699,-74.5436248779297,-42.6245803833008,-104.390281677246,111.083686828613,-23.9137325286865,28.5300598144531,-7.57752418518066,62.4826431274414,-57.7679481506348,65.5212020874023,137.257308959961,56.6650238037109,146.441864013672,-40.1504325866699,285.295196533203,71.3709106445312,-57.890495300293,-110.483009338379,-28.7420253753662,85.2174072265625,74.9929962158203,-29.8290576934814,86.9382400512695,111.278297424316,86.3578033447266,73.4228820800781,-87.8128814697266,-10.8552227020264,36.6694450378418
41.2776184082031,-108.79320526123,-155.402679443359,-32.1677474975586,-26.5635681152344,-64.0589981079102,-64.0558319091797,-52.1718711853027,47.4448890686035,12.5265855789185,-7.38861894607544,110.365089416504,123.580848693848,26.7975940704346,56.6287498474121,166.181610107422,124.00390625,129.133239746094,-27.2468166351318,265.852172851562,31.4391059875488,-53.5238418579102,-62.4115104675293,43.4423751831055,77.6967086791992,59.1298522949219,-1.56689453125,146.709365844727,152.110458374023,74.088996887207,20.4487285614014,-93.9719696044922,16.0963344573975,67.6918258666992
44.3619384765625,-145.293441772461,-116.777648925781,-127.817581176758,-90.2514724731445,-78.2310180664062,12.2783136367798,-66.3143615722656,21.6325492858887,18.4468994140625,61.8387107849121,91.0212707519531,166.342163085938,14.5966835021973,102.460487365723,37.4106254577637,192.418045043945,-19.9518451690674,74.7294616699219,-99.6607360839844,43.7051391601562,-78.850715637207,74.4706802368164,-24.3403301239014,74.6867370605469,21.8915767669678,111.098823547363,112.692420959473,179.309799194336,0.374629497528076,67.5532302856445,-121.024673461914,99.923957824707,-13.5763711929321
