Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-149.584381103516,-58.4040679931641,-154.698837280273,-99.5794219970703,-228.998474121094,-336.358703613281,-256.498382568359,-98.2231140136719,-187.586959838867,-185.215896606445,-224.231506347656,-85.6147613525391,-127.638900756836,-130.002487182617,-88.1927490234375,0.446377605199814,-116.821128845215,-59.0100212097168,-209.475830078125,-106.927467346191,-153.176254272461,-123.026702880859,-281.497497558594,-229.153686523438,-67.1062393188477,-132.793670654297,-186.459991455078,-105.802963256836,-298.422485351562,-135.791625976562
-274.699890136719,-54.7291450500488,-238.596527099609,-45.7766952514648,-242.972778320312,-146.596817016602,-289.006439208984,-81.8398208618164,-273.308197021484,-19.5768260955811,-241.280014038086,-54.0479621887207,-155.423477172852,-10.7417078018188,-11.5124015808105,-20.5905952453613,-99.1916961669922,22.930606842041,-212.505142211914,-29.6037254333496,-159.922653198242,-90.9394302368164,-333.287109375,-167.310104370117,-151.853317260742,-66.543830871582,-252.827728271484,-25.1310443878174,-350.432525634766,30.9147796630859
-312.172882080078,-35.7197151184082,-279.224487304688,17.2052402496338,-266.113067626953,-44.4756622314453,-254.822784423828,-11.6525449752808,-276.020599365234,28.2774391174316,-185.117813110352,35.3614845275879,-109.922492980957,22.4915103912354,19.9736003875732,61.864673614502,-49.9896659851074,35.603343963623,-266.844421386719,48.1190071105957,-177.322082519531,-134.55793762207,-289.820983886719,-47.3280258178711,-213.128082275391,-100.810005187988,-240.064651489258,51.7840156555176,-330.763061523438,17.1775875091553
-299.065887451172,68.3156204223633,-266.333740234375,51.6317367553711,-255.728408813477,-127.211471557617,-217.75764465332,32.499870300293,-238.63542175293,-92.383056640625,-100.58194732666,71.8378067016602,-88.1962661743164,-106.097854614258,74.6349334716797,127.343902587891,-49.373104095459,-95.5329818725586,-278.823577880859,78.0994720458984,-161.870727539062,-131.512100219727,-212.501663208008,6.58345127105713,-256.381286621094,-198.450332641602,-226.965209960938,111.584854125977,-364.420471191406,-95.0733795166016
-295.834045410156,85.8854370117188,-249.14192199707,74.6444625854492,-259.523559570312,-224.262786865234,-229.418365478516,-6.87291145324707,-274.067016601562,-198.885772705078,-97.1834030151367,5.94579935073853,-132.155776977539,-179.573669433594,45.550853729248,58.7252578735352,-115.947654724121,-166.717437744141,-212.728713989258,49.4115257263184,-129.457214355469,-95.4530639648438,-181.175704956055,-9.45828628540039,-202.390197753906,-224.217544555664,-253.794845581055,119.355514526367,-416.7607421875,-121.453155517578
-264.283843994141,-74.6972274780273,-226.182922363281,37.6764068603516,-273.606536865234,-263.395568847656,-214.297729492188,-85.6238250732422,-292.922393798828,-211.715942382812,-98.0347900390625,-135.609115600586,-120.602668762207,-130.611465454102,-12.7161407470703,-88.0925903320312,-88.9425888061523,-96.0420913696289,-146.415542602539,-46.3656578063965,-161.61799621582,-154.164733886719,-128.041198730469,-94.5316467285156,-116.703552246094,-161.171203613281,-266.139282226562,13.7360124588013,-358.856079101562,-92.3682098388672
-200.189819335938,-172.665603637695,-172.16471862793,-70.6481323242188,-274.216705322266,-297.397277832031,-146.780426025391,-92.0523071289062,-246.048904418945,-172.349151611328,-39.8561592102051,-184.279022216797,-55.8482513427734,-83.4053344726562,-13.3819007873535,-148.55729675293,-22.4782104492188,-14.2336444854736,-97.2424163818359,-132.058746337891,-268.671722412109,-208.073837280273,-51.6230545043945,-117.262145996094,-148.21076965332,-115.591461181641,-247.333770751953,-76.8124313354492,-285.515625,-75.7734756469727
-171.326934814453,-92.5228576660156,-114.31298828125,-108.036163330078,-302.469146728516,-314.458587646484,-96.0547027587891,-1.34209179878235,-224.273284912109,-145.960922241211,-17.1010322570801,-22.3627586364746,-54.3025016784668,-80.6003036499023,-51.6917572021484,-36.3041381835938,-40.0704727172852,-25.3084964752197,-76.3808059692383,-102.048355102539,-321.732238769531,-165.305633544922,-16.2624607086182,7.04501533508301,-243.754486083984,-126.240074157715,-194.585037231445,-67.9035491943359,-293.338256835938,-88.7721252441406
-170.810943603516,-66.8728332519531,-90.5903854370117,-55.913948059082,-361.554016113281,-310.208251953125,-76.6452178955078,34.1948432922363,-247.792190551758,-167.876266479492,-36.8080062866211,75.0565490722656,-103.447463989258,-107.927680969238,-66.2916793823242,55.8262100219727,-58.2264976501465,-71.8674087524414,-101.644607543945,-47.8004570007324,-276.292297363281,-134.182464599609,-38.0151901245117,39.9691619873047,-271.815338134766,-128.476364135742,-135.824142456055,-106.753303527832,-318.955932617188,-125.439590454102
-123.393371582031,-170.403671264648,-101.229675292969,-87.8036346435547,-404.184631347656,-296.936981201172,-78.1271057128906,-85.3602294921875,-264.723052978516,-159.240661621094,-58.3170280456543,-83.208984375,-150.834884643555,-106.415740966797,0.0574399158358574,9.13213729858398,-65.1909255981445,-38.5002403259277,-129.694915771484,-94.9484786987305,-203.062728881836,-134.617065429688,-140.197311401367,-123.310623168945,-221.261505126953,-89.1909255981445,-126.114280700684,-237.747207641602,-286.141479492188,-156.503601074219
-58.4040679931641,-227.508880615234,-99.5794219970703,-225.013595581055,-336.358703613281,-289.920989990234,-98.2231140136719,-255.644180297852,-185.215896606445,-133.421127319336,-85.6147613525391,-253.587463378906,-130.002487182617,-77.110107421875,0.446377605199814,-27.3061599731445,-59.0100212097168,-29.7305660247803,-106.927467346191,-175.448455810547,-123.026702880859,-146.568542480469,-229.153686523438,-265.168884277344,-132.793670654297,-101.104637145996,-105.802963256836,-344.041168212891,-135.791625976562,-229.313934326172
-54.7291450500488,-256.221435546875,-45.7766952514648,-312.997863769531,-146.596817016602,-310.89697265625,-81.8398208618164,-355.063568115234,-19.5768260955811,-216.695755004883,-54.0479621887207,-319.829620361328,-10.7417078018188,-140.713485717773,-20.5905952453613,-59.6969604492188,22.930606842041,-157.489700317383,-29.6037254333496,-220.738403320312,-90.9394302368164,-220.760391235352,-167.310104370117,-307.285247802734,-66.543830871582,-222.444244384766,-25.1310443878174,-357.884704589844,30.9147796630859,-319.849517822266
-35.7197151184082,-330.597717285156,17.2052402496338,-282.367706298828,-44.4756622314453,-305.132080078125,-11.6525449752808,-327.567840576172,28.2774391174316,-317.320953369141,35.3614845275879,-335.683258056641,22.4915103912354,-234.487152099609,61.864673614502,-130.441879272461,35.603343963623,-232.384979248047,48.1190071105957,-240.463150024414,-134.55793762207,-262.892028808594,-47.3280258178711,-284.793579101562,-100.810005187988,-279.642425537109,51.7840156555176,-275.719879150391,17.1775875091553,-297.349395751953
68.3156204223633,-299.266662597656,51.6317367553711,-185.417877197266,-127.211471557617,-277.979187011719,32.499870300293,-178.113571166992,-92.383056640625,-287.372039794922,71.8378067016602,-217.008407592773,-106.097854614258,-198.751495361328,127.343902587891,-88.7742004394531,-95.5329818725586,-156.934020996094,78.0994720458984,-216.978164672852,-131.512100219727,-182.915252685547,6.58345127105713,-169.037399291992,-198.450332641602,-149.278259277344,111.584854125977,-196.386596679688,-95.0733795166016,-228.312530517578
85.8854370117188,-156.244247436523,74.6444625854492,-118.57820892334,-224.262786865234,-338.702880859375,-6.87291145324707,-59.1387977600098,-198.885772705078,-226.791976928711,5.94579935073853,-56.0222434997559,-179.573669433594,-131.43034362793,58.7252578735352,-3.75403523445129,-166.717437744141,-95.8561553955078,49.4115257263184,-196.735153198242,-95.4530639648438,-127.59122467041,-9.45828628540039,-67.3087158203125,-224.217544555664,-48.0352096557617,119.355514526367,-231.832427978516,-121.453155517578,-226.893676757812
-74.6972274780273,-124.379005432129,37.6764068603516,-148.820953369141,-263.395568847656,-422.028503417969,-85.6238250732422,-95.3136138916016,-211.715942382812,-241.720230102539,-135.609115600586,-57.6740341186523,-130.611465454102,-145.760711669922,-88.0925903320312,-42.9890251159668,-96.0420913696289,-104.550651550293,-46.3656578063965,-248.034332275391,-154.164733886719,-184.537948608398,-94.5316467285156,-98.8061065673828,-161.171203613281,-131.702972412109,13.7360124588013,-296.438568115234,-92.3682098388672,-228.072311401367
-172.665603637695,-204.65885925293,-70.6481323242188,-225.659027099609,-297.397277832031,-388.050079345703,-92.0523071289062,-177.006011962891,-172.349151611328,-256.032104492188,-184.279022216797,-138.203323364258,-83.4053344726562,-146.099304199219,-148.55729675293,-73.3040542602539,-14.2336444854736,-86.8621826171875,-132.058746337891,-287.802947998047,-208.073837280273,-225.154006958008,-117.262145996094,-173.886871337891,-115.591461181641,-198.598434448242,-76.8124313354492,-267.687194824219,-75.7734756469727,-210.421722412109
-92.5228576660156,-217.486465454102,-108.036163330078,-239.706634521484,-314.458587646484,-310.865142822266,-1.34209179878235,-178.601684570312,-145.960922241211,-204.295166015625,-22.3627586364746,-162.270980834961,-80.6003036499023,-80.9166717529297,-36.3041381835938,-17.4397373199463,-25.3084964752197,-1.82448673248291,-102.048355102539,-221.416213989258,-165.305633544922,-183.939208984375,7.04501533508301,-203.820648193359,-126.240074157715,-122.331787109375,-67.9035491943359,-190.059234619141,-88.7721252441406,-197.895050048828
-66.8728332519531,-137.406448364258,-55.913948059082,-164.044570922852,-310.208251953125,-296.601501464844,34.1948432922363,-134.895858764648,-167.876266479492,-171.185958862305,75.0565490722656,-154.845825195312,-107.927680969238,-44.4641532897949,55.8262100219727,-3.9016170501709,-71.8674087524414,27.081090927124,-47.8004570007324,-109.238861083984,-134.182464599609,-150.046875,39.9691619873047,-204.631408691406,-128.476364135742,-82.5379333496094,-106.753303527832,-131.034255981445,-125.439590454102,-181.420013427734
-170.403671264648,-86.4039077758789,-87.8036346435547,-78.2685394287109,-296.936981201172,-293.237731933594,-85.3602294921875,-102.533500671387,-159.240661621094,-237.408905029297,-83.208984375,-156.114822387695,-106.415740966797,-109.907043457031,9.13213729858398,-52.7857208251953,-38.5002403259277,-102.199783325195,-94.9484786987305,-55.0806655883789,-134.617065429688,-169.867263793945,-123.310623168945,-178.494064331055,-89.1909255981445,-159.710739135742,-237.747207641602,-92.7553253173828,-156.503601074219,-201.28434753418
-227.508880615234,-148.346969604492,-225.013595581055,-75.9335556030273,-289.920989990234,-221.94059753418,-255.644180297852,-86.3701400756836,-133.421127319336,-296.807647705078,-253.587463378906,-179.667129516602,-77.110107421875,-192.29133605957,-27.3061599731445,-108.38663482666,-29.7305660247803,-189.825256347656,-175.448455810547,-94.8175201416016,-146.568542480469,-172.105621337891,-265.168884277344,-132.846771240234,-101.104637145996,-162.533737182617,-344.041168212891,-78.1106491088867,-229.313934326172,-219.313781738281
-256.221435546875,-202.389831542969,-312.997863769531,-135.832977294922,-310.89697265625,-89.5011672973633,-355.063568115234,-68.893196105957,-216.695755004883,-235.188247680664,-319.829620361328,-180.044189453125,-140.713485717773,-166.047332763672,-59.6969604492188,-134.423095703125,-157.489700317383,-111.883522033691,-220.738403320312,-173.016036987305,-220.760391235352,-98.7013854980469,-307.285247802734,-95.7664260864258,-222.444244384766,-23.1726493835449,-357.884704589844,-60.2423439025879,-319.849517822266,-173.611312866211
-330.597717285156,-96.0430908203125,-282.367706298828,-125.824890136719,-305.132080078125,45.8449020385742,-327.567840576172,-36.3246841430664,-317.320953369141,-116.859321594238,-335.683258056641,-134.894348144531,-234.487152099609,-102.123870849609,-130.441879272461,-116.093330383301,-232.384979248047,-83.9018859863281,-240.463150024414,-160.766662597656,-262.892028808594,18.0199851989746,-284.793579101562,-67.9235076904297,-279.642425537109,63.3161544799805,-275.719879150391,18.3200740814209,-297.349395751953,-131.321578979492
-299.266662597656,49.0571632385254,-185.417877197266,-0.590314865112305,-277.979187011719,164.642684936523,-178.113571166992,-11.7111940383911,-287.372039794922,-29.5894622802734,-217.008407592773,-129.847885131836,-198.751495361328,-116.387557983398,-88.7742004394531,-114.986251831055,-156.934020996094,-133.75764465332,-216.978164672852,-13.4469013214111,-182.915252685547,91.8293838500977,-169.037399291992,-41.4883613586426,-149.278259277344,27.5446548461914,-196.386596679688,126.913475036621,-228.312530517578,-101.453140258789
-156.244247436523,108.570114135742,-118.57820892334,123.055313110352,-338.702880859375,258.382476806641,-59.1387977600098,-6.63894844055176,-226.791976928711,-17.1452541351318,-56.0222434997559,-145.049530029297,-131.43034362793,-154.159790039062,-3.75403523445129,-150.881072998047,-95.8561553955078,-133.327743530273,-196.735153198242,146.652008056641,-127.59122467041,55.9041557312012,-67.3087158203125,-11.0680923461914,-48.0352096557617,-17.3092594146729,-231.832427978516,175.978363037109,-226.893676757812,-65.7119064331055
-124.379005432129,183.320587158203,-148.820953369141,162.392517089844,-422.028503417969,278.541168212891,-95.3136138916016,1.55912780761719,-241.720230102539,-74.3957595825195,-57.6740341186523,-86.915657043457,-145.760711669922,-177.374954223633,-42.9890251159668,-174.181671142578,-104.550651550293,-181.983993530273,-248.034332275391,214.208114624023,-184.537948608398,10.9235734939575,-98.8061065673828,22.1375713348389,-131.702972412109,-52.253490447998,-296.438568115234,179.361663818359,-228.072311401367,-79.9240798950195
-204.65885925293,264.096923828125,-225.659027099609,157.636505126953,-388.050079345703,256.282775878906,-177.006011962891,-0.367830723524094,-256.032104492188,-88.1866607666016,-138.203323364258,-34.1533355712891,-146.099304199219,-210.379791259766,-73.3040542602539,-190.128082275391,-86.8621826171875,-262.703704833984,-287.802947998047,193.248886108398,-225.154006958008,118.987442016602,-173.886871337891,20.1619186401367,-198.598434448242,-61.2385787963867,-267.687194824219,185.899261474609,-210.421722412109,-92.943115234375
-217.486465454102,228.389007568359,-239.706634521484,121.003684997559,-310.865142822266,258.817779541016,-178.601684570312,-39.389892578125,-204.295166015625,-50.6756591796875,-162.270980834961,-73.4200057983398,-80.9166717529297,-208.383209228516,-17.4397373199463,-217.365264892578,-1.82448673248291,-228.028656005859,-221.416213989258,88.5702514648438,-183.939208984375,236.635375976562,-203.820648193359,-50.9135818481445,-122.331787109375,-15.32861328125,-190.059234619141,152.061233520508,-197.895050048828,-77.5236511230469
-137.406448364258,94.8721084594727,-164.044570922852,22.0879821777344,-296.601501464844,231.073440551758,-134.895858764648,-105.595878601074,-171.185958862305,-89.0058212280273,-154.845825195312,-144.369583129883,-44.4641532897949,-182.118255615234,-3.9016170501709,-267.934234619141,27.081090927124,-194.233840942383,-109.238861083984,-69.3758163452148,-150.046875,138.539047241211,-204.631408691406,-157.110855102539,-82.5379333496094,-41.3289604187012,-131.034255981445,73.0860366821289,-181.420013427734,-117.483932495117
-86.4039077758789,-72.3683776855469,-78.2685394287109,-80.0825271606445,-293.237731933594,158.070251464844,-102.533500671387,-174.164840698242,-237.408905029297,-145.07763671875,-156.114822387695,-198.09538269043,-109.907043457031,-196.659194946289,-52.7857208251953,-313.737121582031,-102.199783325195,-257.07763671875,-55.0806655883789,-164.601608276367,-169.867263793945,-0.843886315822601,-178.494064331055,-226.174530029297,-159.710739135742,-134.804763793945,-92.7553253173828,16.0811424255371,-201.28434753418,-147.405258178711
-148.346969604492,-174.7119140625,-75.9335556030273,-82.0119323730469,-221.94059753418,125.986442565918,-86.3701400756836,-193.741973876953,-296.807647705078,-87.6049728393555,-179.667129516602,-225.427429199219,-192.29133605957,-205.474700927734,-108.38663482666,-243.660949707031,-189.825256347656,-273.118438720703,-94.8175201416016,-101.202964782715,-172.105621337891,33.9791793823242,-132.846771240234,-210.838653564453,-162.533737182617,-84.1472091674805,-78.1106491088867,-13.4789266586304,-219.313781738281,-106.00365447998
-202.389831542969,-88.0132293701172,-135.832977294922,13.5524272918701,-89.5011672973633,93.7805023193359,-68.893196105957,-130.014999389648,-235.188247680664,2.62905168533325,-180.044189453125,-210.486206054688,-166.047332763672,-173.672637939453,-134.423095703125,-108.813034057617,-111.883522033691,-197.487716674805,-173.016036987305,81.4941787719727,-98.7013854980469,96.1939315795898,-95.7664260864258,-135.272583007812,-23.1726493835449,80.9872283935547,-60.2423439025879,-35.0455131530762,-173.611312866211,-94.6098937988281
-96.0430908203125,73.8097686767578,-125.824890136719,72.6662521362305,45.8449020385742,-3.2592396736145,-36.3246841430664,-61.6246109008789,-116.859321594238,2.97540950775146,-134.894348144531,-196.947616577148,-102.123870849609,-173.061630249023,-116.093330383301,-114.772956848145,-83.9018859863281,-151.55859375,-160.766662597656,186.377502441406,18.0199851989746,67.7652587890625,-67.9235076904297,-97.5241622924805,63.3161544799805,130.486633300781,18.3200740814209,-59.2860336303711,-131.321578979492,-109.222969055176
49.0571632385254,85.3005142211914,-0.590314865112305,0.716219902038574,164.642684936523,-40.0238189697266,-11.7111940383911,-77.3875732421875,-29.5894622802734,-60.9218902587891,-129.847885131836,-239.556137084961,-116.387557983398,-207.675521850586,-114.986251831055,-228.280456542969,-133.75764465332,-179.484634399414,-13.4469013214111,66.6982116699219,91.8293838500977,55.3402824401855,-41.4883613586426,-133.954376220703,27.5446548461914,-2.53737616539001,126.913475036621,-90.2931137084961,-101.453140258789,-87.9934387207031
108.570114135742,-15.3528127670288,123.055313110352,-83.8577041625977,258.382476806641,45.772216796875,-6.63894844055176,-127.5244140625,-17.1452541351318,-106.104232788086,-145.049530029297,-277.926788330078,-154.159790039062,-207.392456054688,-150.881072998047,-270.021240234375,-133.327743530273,-203.541351318359,146.652008056641,-118.982223510742,55.9041557312012,76.4864196777344,-11.0680923461914,-142.525238037109,-17.3092594146729,-178.079650878906,175.978363037109,-72.8725204467773,-65.7119064331055,-66.5964965820312
183.320587158203,-68.114875793457,162.392517089844,-54.8307876586914,278.541168212891,55.5887336730957,1.55912780761719,-136.107772827148,-74.3957595825195,-120.855072021484,-86.915657043457,-230.031433105469,-177.374954223633,-191.209869384766,-174.181671142578,-251.05158996582,-181.983993530273,-208.120986938477,214.208114624023,-155.085830688477,10.9235734939575,28.567102432251,22.1375713348389,-83.3187026977539,-52.253490447998,-189.631607055664,179.361663818359,-30.7566890716553,-79.9240798950195,-49.2657661437988
264.096923828125,-104.800674438477,157.636505126953,-30.4965419769287,256.282775878906,-111.463966369629,-0.367830723524094,-138.783355712891,-88.1866607666016,-148.306777954102,-34.1533355712891,-157.988632202148,-210.379791259766,-216.832656860352,-190.128082275391,-247.050231933594,-262.703704833984,-256.003692626953,193.248886108398,-106.1904296875,118.987442016602,-79.5082092285156,20.1619186401367,-63.7795600891113,-61.2385787963867,-70.1363525390625,185.899261474609,-79.5026550292969,-92.943115234375,-45.4766883850098
228.389007568359,-197.959030151367,121.003684997559,-109.2666015625,258.817779541016,-227.229705810547,-39.389892578125,-167.178985595703,-50.6756591796875,-176.595321655273,-73.4200057983398,-140.940780639648,-208.383209228516,-243.298919677734,-217.365264892578,-224.910003662109,-228.028656005859,-278.906860351562,88.5702514648438,-117.315505981445,236.635375976562,-130.050094604492,-50.9135818481445,-108.216491699219,-15.32861328125,-55.7790451049805,152.061233520508,-167.419357299805,-77.5236511230469,-84.2222366333008
94.8721084594727,-236.21044921875,22.0879821777344,-183.374862670898,231.073440551758,-161.764450073242,-105.595878601074,-153.610366821289,-89.0058212280273,-170.784103393555,-144.369583129883,-114.741683959961,-182.118255615234,-199.56803894043,-267.934234619141,-154.704467773438,-194.233840942383,-187.156219482422,-69.3758163452148,-206.976409912109,138.539047241211,-112.865966796875,-157.110855102539,-118.801727294922,-41.3289604187012,-109.90495300293,73.0860366821289,-180.930725097656,-117.483932495117,-80.8634185791016
-72.3683776855469,-173.414581298828,-80.0825271606445,-212.478073120117,158.070251464844,-117.756362915039,-174.164840698242,-77.2376022338867,-145.07763671875,-140.996078491211,-198.09538269043,-21.6842384338379,-196.659194946289,-106.501739501953,-313.737121582031,-85.4818801879883,-257.07763671875,-87.9660415649414,-164.601608276367,-318.429931640625,-0.843886315822601,-122.42977142334,-226.174530029297,-79.9939498901367,-134.804763793945,-78.5398330688477,16.0811424255371,-160.34211730957,-147.405258178711,2.83085775375366
-174.7119140625,-166.518127441406,-82.0119323730469,-237.478546142578,125.986442565918,-170.658889770508,-193.741973876953,-17.2785778045654,-87.6049728393555,-89.4369506835938,-225.427429199219,89.1507873535156,-205.474700927734,-33.3339500427246,-243.660949707031,-27.072732925415,-273.118438720703,-60.8270111083984,-101.202964782715,-333.607025146484,33.9791793823242,-111.020034790039,-210.838653564453,-46.5763397216797,-84.1472091674805,-36.8276748657227,-13.4789266586304,-119.994552612305,-106.00365447998,56.9213600158691
-88.0132293701172,-198.855697631836,13.5524272918701,-193.659744262695,93.7805023193359,-126.469161987305,-130.014999389648,11.5907335281372,2.62905168533325,-25.5525684356689,-210.486206054688,156.748291015625,-173.672637939453,0.0399274937808514,-108.813034057617,77.1084594726562,-197.487716674805,-32.1029968261719,81.4941787719727,-205.539291381836,96.1939315795898,30.5560722351074,-135.272583007812,-19.206672668457,80.9872283935547,-2.46068358421326,-35.0455131530762,-15.8588571548462,-94.6098937988281,61.8857460021973
73.8097686767578,-107.028137207031,72.6662521362305,-65.4741287231445,-3.2592396736145,58.6106567382812,-61.6246109008789,44.6754913330078,2.97540950775146,21.8395080566406,-196.947616577148,130.555435180664,-173.061630249023,11.2736692428589,-114.772956848145,149.241455078125,-151.55859375,9.87736892700195,186.377502441406,-62.7594680786133,67.7652587890625,192.652404785156,-97.5241622924805,-9.0928783416748,130.486633300781,52.2711639404297,-59.2860336303711,77.2941284179688,-109.222969055176,93.8120956420898
85.3005142211914,26.6702861785889,0.716219902038574,27.2877178192139,-40.0238189697266,226.939193725586,-77.3875732421875,34.6471862792969,-60.9218902587891,39.9644622802734,-239.556137084961,12.2387714385986,-207.675521850586,-6.05389928817749,-228.280456542969,65.2413940429688,-179.484634399414,8.97495937347412,66.6982116699219,-7.97594451904297,55.3402824401855,192.304489135742,-133.954376220703,-78.4164886474609,-2.53737616539001,8.16854667663574,-90.2931137084961,70.6643524169922,-87.9934387207031,125.07389831543
-15.3528127670288,66.3157958984375,-83.8577041625977,31.318754196167,45.772216796875,262.284484863281,-127.5244140625,-34.5733680725098,-106.104232788086,14.6543798446655,-277.926788330078,-103.547256469727,-207.392456054688,-41.8295745849609,-270.021240234375,-50.3026580810547,-203.541351318359,-27.9831447601318,-118.982223510742,8.15336894989014,76.4864196777344,48.1333465576172,-142.525238037109,-184.834671020508,-178.079650878906,-93.9368438720703,-72.8725204467773,10.6167774200439,-66.5964965820312,118.563278198242
