Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-62.0202331542969,106.536010742188,-24.2942428588867,4.34070777893066,-76.6831893920898,84.7390441894531,13.4125785827637,13.0368518829346,-38.4209175109863,188.912078857422,-37.9539642333984,120.518852233887,-47.995288848877,73.150276184082,-43.5070343017578,76.5127334594727,-55.392333984375,7.92698049545288,-8.90768432617188,-7.23305320739746,-151.071014404297,27.9138145446777,-73.669303894043,77.8791198730469,-42.8831024169922,47.3327255249023,-47.7708625793457,30.1351566314697,-31.67405128479,168.321472167969,-17.0281410217285,236.627471923828,-21.3611125946045,64.0003356933594
-104.440208435059,267.034606933594,4.51662445068359,21.8942794799805,-148.097320556641,258.446228027344,-0.471818298101425,46.9498138427734,-63.8059043884277,231.409591674805,-25.7735538482666,118.595779418945,-71.193733215332,36.9069366455078,-30.9609832763672,72.9008178710938,-101.537780761719,-7.9610743522644,-34.1818580627441,43.242000579834,-148.740493774414,122.466522216797,-77.4752349853516,34.3033752441406,-10.4762277603149,19.0527610778809,-33.6925849914551,80.3303298950195,-67.988525390625,234.434432983398,4.27628660202026,214.240142822266,-35.7628440856934,54.7461166381836
-143.584350585938,323.128967285156,11.0385675430298,92.3535537719727,-142.604263305664,318.608795166016,12.7829961776733,67.2158203125,-37.5790786743164,255.386901855469,0.742243111133575,75.2685623168945,-47.372615814209,17.5998859405518,3.6047248840332,43.6953048706055,-72.113410949707,-35.6025924682617,-31.6950244903564,37.2331390380859,-84.0049514770508,160.4482421875,-80.1625061035156,21.8351669311523,3.89971685409546,-2.01055455207825,57.5254211425781,46.5201644897461,-85.7170791625977,199.643371582031,38.8469657897949,145.273376464844,-23.6743679046631,51.7531700134277
-114.188705444336,261.139495849609,-52.4261741638184,116.563842773438,-94.8673934936523,263.140960693359,-15.0025053024292,73.1961135864258,0.920063376426697,226.540252685547,24.5303611755371,27.1366920471191,-21.7751426696777,32.228874206543,11.6543321609497,18.9274826049805,2.01786255836487,17.9880905151367,3.60317754745483,49.7785301208496,-58.8614692687988,134.845840454102,-59.3710327148438,24.9929370880127,-38.0616416931152,12.6569232940674,28.8482398986816,-26.0126209259033,-62.1141166687012,166.95524597168,72.1018676757812,78.6998291015625,15.2546510696411,60.8662376403809
-68.0708312988281,205.523422241211,-116.637062072754,106.785636901855,-64.936149597168,204.97053527832,-54.201343536377,114.256683349609,29.0754528045654,179.437026977539,53.8590545654297,19.9855480194092,5.72443056106567,23.1841278076172,19.8314361572266,13.0506820678711,29.1051387786865,77.9342880249023,65.796516418457,93.250732421875,-102.214179992676,117.843650817871,-65.8128128051758,33.419864654541,-59.1484718322754,36.956184387207,-28.3440265655518,-50.0885162353516,-19.8567390441895,200.375228881836,92.3946380615234,19.4812469482422,41.4365043640137,55.7750587463379
-24.1328144073486,212.977813720703,-31.1569118499756,88.310417175293,-26.8173046112061,173.824966430664,-21.493860244751,153.155700683594,81.2973403930664,108.485420227051,116.704284667969,38.0345001220703,72.1552581787109,9.62354850769043,79.1551971435547,8.8478536605835,23.7922210693359,79.7741928100586,97.5796508789062,32.3447227478027,-85.8688125610352,133.153289794922,-42.822566986084,36.4591789245605,-7.50778961181641,36.4183311462402,21.7511806488037,-30.024299621582,45.9109077453613,218.734573364258,137.153396606445,1.6038373708725,80.2988967895508,31.6385631561279
36.3981628417969,237.904434204102,117.864532470703,82.7808609008789,30.7750587463379,176.735092163086,72.9418640136719,157.754547119141,152.564407348633,26.6153030395508,193.645324707031,22.1637096405029,142.757934570312,34.6039848327637,139.948989868164,5.32837390899658,80.0614242553711,37.067268371582,81.9761962890625,-65.1436996459961,12.4955263137817,126.112968444824,41.4424095153809,2.91295742988586,67.388916015625,33.9510498046875,83.7043075561523,-5.16019678115845,102.908416748047,225.086502075195,203.898635864258,34.2455291748047,104.778205871582,-10.2459325790405
29.3059844970703,246.876556396484,142.545059204102,134.659790039062,39.7506141662598,210.148361206055,148.068161010742,169.583221435547,186.40007019043,15.80433177948,183.060317993164,24.684684753418,139.099700927734,49.7219657897949,127.102478027344,30.9594764709473,105.962730407715,-10.8912706375122,73.4322128295898,-44.4204864501953,48.2907028198242,84.1907730102539,92.2005233764648,-22.0128383636475,101.671127319336,55.938304901123,85.1335830688477,19.8538074493408,91.6621017456055,238.931716918945,191.47998046875,76.2921524047852,44.5907897949219,-30.7773151397705
-41.0032386779785,190.492218017578,97.4628524780273,179.724456787109,-15.2901163101196,191.998901367188,132.152908325195,180.875961303711,184.800476074219,64.3239135742188,102.938903808594,78.9410934448242,89.2657241821289,39.5151062011719,76.7508850097656,73.84423828125,17.1029777526855,-7.29732084274292,47.0483894348145,26.1832294464111,-8.09476089477539,66.6921997070312,99.8129119873047,28.3600826263428,89.9957733154297,98.2854843139648,40.2458038330078,41.4189834594727,51.7100982666016,169.94123840332,135.872863769531,84.2442398071289,-10.5212879180908,5.87939357757568
-29.8047027587891,72.1228179931641,54.3381271362305,118.429351806641,-32.4455490112305,90.7387390136719,49.0830612182617,117.338829040527,178.13117980957,89.4266052246094,85.6898727416992,81.3438949584961,75.3724822998047,55.0475273132324,62.107967376709,72.2381820678711,-29.6370964050293,34.3576240539551,-13.4221343994141,42.777042388916,-35.3372917175293,73.3654632568359,105.216781616211,107.411117553711,66.9709320068359,140.79736328125,-1.7080602645874,28.9695701599121,72.9021301269531,20.5517921447754,171.773086547852,50.3010101318359,25.6018238067627,44.1473197937012
106.536010742188,-44.3271293640137,4.34070777893066,-32.1050224304199,84.7390441894531,-45.7702484130859,13.0368518829346,-26.0690765380859,188.912078857422,83.5012893676758,120.518852233887,10.6825885772705,73.150276184082,81.6677551269531,76.5127334594727,17.3512134552002,7.92698049545288,82.0195770263672,-7.23305320739746,45.7487754821777,27.9138145446777,34.5010986328125,77.8791198730469,138.936340332031,47.3327255249023,145.309967041016,30.1351566314697,2.1529860496521,168.321472167969,-127.309471130371,236.627471923828,5.9579005241394,64.0003356933594,37.4391212463379
267.034606933594,-176.273056030273,21.8942794799805,-146.068572998047,258.446228027344,-189.047882080078,46.9498138427734,-155.638824462891,231.409591674805,61.8421630859375,118.595779418945,-55.2124481201172,36.9069366455078,77.8001403808594,72.9008178710938,-31.5002517700195,-7.9610743522644,147.986267089844,43.242000579834,73.3900527954102,122.466522216797,-31.2924289703369,34.3033752441406,123.655166625977,19.0527610778809,113.558143615723,80.3303298950195,2.88283085823059,234.434432983398,-231.983978271484,214.240142822266,-32.695011138916,54.7461166381836,25.8182830810547
323.128967285156,-280.361114501953,92.3535537719727,-124.460891723633,318.608795166016,-268.133819580078,67.2158203125,-179.434677124023,255.386901855469,14.5146636962891,75.2685623168945,-86.8093643188477,17.5998859405518,42.4389953613281,43.6953048706055,-45.7697410583496,-35.6025924682617,135.154830932617,37.2331390380859,71.8053588867188,160.4482421875,-54.0883979797363,21.8351669311523,76.5849533081055,-2.01055455207825,83.3902435302734,46.5201644897461,8.59956169128418,199.643371582031,-219.118728637695,145.273376464844,-69.848518371582,51.7531700134277,1.98913931846619
261.139495849609,-237.52799987793,116.563842773438,-58.618953704834,263.140960693359,-215.202514648438,73.1961135864258,-106.985946655273,226.540252685547,-44.0691299438477,27.1366920471191,-62.4146156311035,32.228874206543,-32.4775199890137,18.9274826049805,-33.0687980651855,17.9880905151367,-46.4756774902344,49.7785301208496,22.957540512085,134.845840454102,-48.0180778503418,24.9929370880127,-2.2378101348877,12.6569232940674,32.6703987121582,-26.0126209259033,19.5211067199707,166.95524597168,-107.124061584473,78.6998291015625,-82.021240234375,60.8662376403809,-62.5679397583008
205.523422241211,-129.788513183594,106.785636901855,-59.3366317749023,204.97053527832,-119.955131530762,114.256683349609,-49.2223091125488,179.437026977539,-87.3951568603516,19.9855480194092,0.76047670841217,23.1841278076172,-121.607360839844,13.0506820678711,0.00600125873461366,77.9342880249023,-216.504623413086,93.250732421875,12.3078594207764,117.843650817871,-33.7615623474121,33.419864654541,-75.9986724853516,36.956184387207,-46.8323211669922,-50.0885162353516,50.5091972351074,200.375228881836,-53.0148086547852,19.4812469482422,-60.5950088500977,55.7750587463379,-94.6603317260742
212.977813720703,-84.6599655151367,88.310417175293,-69.5532455444336,173.824966430664,-98.1611251831055,153.155700683594,-69.1809387207031,108.485420227051,-115.005012512207,38.0345001220703,19.7711353302002,9.62354850769043,-153.394912719727,8.8478536605835,14.5790529251099,79.7741928100586,-184.417724609375,32.3447227478027,34.8504295349121,133.153289794922,-5.14308166503906,36.4591789245605,-90.9146270751953,36.4183311462402,-75.4252014160156,-30.024299621582,53.4458618164062,218.734573364258,-91.5400924682617,1.6038373708725,-63.3640518188477,31.6385631561279,-73.6496963500977
237.904434204102,-72.7843704223633,82.7808609008789,-71.8775939941406,176.735092163086,-132.92985534668,157.754547119141,-113.721038818359,26.6153030395508,-132.283142089844,22.1637096405029,-23.8596267700195,34.6039848327637,-123.283317565918,5.32837390899658,-25.5852508544922,37.067268371582,-62.1763153076172,-65.1436996459961,-19.4763641357422,126.112968444824,12.4323568344116,2.91295742988586,-46.7297172546387,33.9510498046875,-31.1187534332275,-5.16019678115845,30.1769218444824,225.086502075195,-157.340713500977,34.2455291748047,-130.971374511719,-10.2459325790405,-72.5933303833008
246.876556396484,-96.2120513916016,134.659790039062,-93.2574920654297,210.148361206055,-175.907913208008,169.583221435547,-149.182968139648,15.80433177948,-123.222007751465,24.684684753418,-81.2743377685547,49.7219657897949,-84.3449554443359,30.9594764709473,-85.5979843139648,-10.8912706375122,-21.9121685028076,-44.4204864501953,-95.3342208862305,84.1907730102539,12.6662197113037,-22.0128383636475,-11.1293592453003,55.938304901123,8.72055816650391,19.8538074493408,14.5358543395996,238.931716918945,-227.237594604492,76.2921524047852,-184.952133178711,-30.7773151397705,-75.0985717773438
190.492218017578,-144.725219726562,179.724456787109,-91.7717971801758,191.998901367188,-201.586273193359,180.875961303711,-170.41471862793,64.3239135742188,-89.9713973999023,78.9410934448242,-102.540702819824,39.5151062011719,-59.8857231140137,73.84423828125,-105.328758239746,-7.29732084274292,-39.0879402160645,26.1832294464111,-69.1946258544922,66.6921997070312,-4.90923404693604,28.3600826263428,-28.684103012085,98.2854843139648,-4.73230123519897,41.4189834594727,-19.7310199737549,169.94123840332,-232.580139160156,84.2442398071289,-137.152984619141,5.87939357757568,-57.278736114502
72.1228179931641,-116.231224060059,118.429351806641,-93.2369079589844,90.7387390136719,-162.347045898438,117.338829040527,-124.306571960449,89.4266052246094,-68.2059631347656,81.3438949584961,-64.5763778686523,55.0475273132324,-49.6302528381348,72.2381820678711,-68.7629165649414,34.3576240539551,-36.5557060241699,42.777042388916,-0.946731209754944,73.3654632568359,-32.6879425048828,107.411117553711,-43.8139533996582,140.79736328125,-42.4015617370605,28.9695701599121,-57.9657325744629,20.5517921447754,-137.78157043457,50.3010101318359,-69.3489990234375,44.1473197937012,-62.282039642334
-44.3271293640137,-24.6315498352051,-32.1050224304199,-70.2615203857422,-45.7702484130859,-61.8153305053711,-26.0690765380859,-29.8650321960449,83.5012893676758,-64.8138809204102,10.6825885772705,-28.1361675262451,81.6677551269531,-45.0820693969727,17.3512134552002,-29.1687240600586,82.0195770263672,-40.4152030944824,45.7487754821777,5.96375465393066,34.5010986328125,-12.2206716537476,138.936340332031,-17.9166469573975,145.309967041016,-45.2239837646484,2.1529860496521,-61.6069107055664,-127.309471130371,-41.4952964782715,5.9579005241394,-91.2886047363281,37.4391212463379,-71.298583984375
-176.273056030273,41.6947174072266,-146.068572998047,67.9376678466797,-189.047882080078,16.4580173492432,-155.638824462891,28.1400279998779,61.8421630859375,-67.1494369506836,-55.2124481201172,-45.5605773925781,77.8001403808594,-50.4593315124512,-31.5002517700195,-52.6841583251953,147.986267089844,-92.4047393798828,73.3900527954102,-58.8890838623047,-31.2924289703369,24.1498928070068,123.655166625977,-6.78819894790649,113.558143615723,-23.0844860076904,2.88283085823059,-35.4840698242188,-231.983978271484,10.5978240966797,-32.695011138916,-131.630783081055,25.8182830810547,-72.2150497436523
-280.361114501953,72.4673767089844,-124.460891723633,160.202987670898,-268.133819580078,42.7895164489746,-179.434677124023,55.7485656738281,14.5146636962891,-74.1709442138672,-86.8093643188477,-56.5671730041504,42.4389953613281,-77.6783752441406,-45.7697410583496,-93.3600616455078,135.154830932617,-140.554504394531,71.8053588867188,-129.426742553711,-54.0883979797363,4.65489053726196,76.5849533081055,-12.6229295730591,83.3902435302734,-33.4544219970703,8.59956169128418,4.21637392044067,-219.118728637695,56.6463470458984,-69.848518371582,-113.352424621582,1.98913931846619,-76.3250198364258
-237.52799987793,72.9004592895508,-58.618953704834,73.7080078125,-215.202514648438,52.483570098877,-106.985946655273,50.573070526123,-44.0691299438477,-66.8913497924805,-62.4146156311035,-21.0868759155273,-32.4775199890137,-72.0655746459961,-33.0687980651855,-61.4265747070312,-46.4756774902344,-104.85945892334,22.957540512085,-107.982521057129,-48.0180778503418,-4.11765289306641,-2.2378101348877,5.15026235580444,32.6703987121582,-40.6128616333008,19.5211067199707,-8.80287456512451,-107.124061584473,53.1188507080078,-82.021240234375,-102.604133605957,-62.5679397583008,-16.839672088623
-129.788513183594,52.0368194580078,-59.3366317749023,-8.32939720153809,-119.955131530762,29.5497074127197,-49.2223091125488,-27.6284465789795,-87.3951568603516,-48.1250915527344,0.76047670841217,10.7639942169189,-121.607360839844,4.2701735496521,0.00600125873461366,1.10051989555359,-216.504623413086,-1.32707524299622,12.3078594207764,-30.3890075683594,-33.7615623474121,14.4390773773193,-75.9986724853516,0.189281120896339,-46.8323211669922,-0.380656152963638,50.5091972351074,-64.1592407226562,-53.0148086547852,-36.3755264282227,-60.5950088500977,-135.856628417969,-94.6603317260742,75.3366012573242
-84.6599655151367,16.8429374694824,-69.5532455444336,-11.8963289260864,-98.1611251831055,-36.641357421875,-69.1809387207031,-93.5145797729492,-115.005012512207,-46.0041236877441,19.7711353302002,2.18968486785889,-153.394912719727,50.6835632324219,14.5790529251099,11.8307161331177,-184.417724609375,66.3623046875,34.8504295349121,-3.66975617408752,-5.14308166503906,8.96193504333496,-90.9146270751953,-26.4131450653076,-75.4252014160156,20.0278568267822,53.4458618164062,-24.6817951202393,-91.5400924682617,-107.703521728516,-63.3640518188477,-163.178558349609,-73.6496963500977,71.8077621459961
-72.7843704223633,-32.9681167602539,-71.8775939941406,-28.2191581726074,-132.92985534668,-81.6445083618164,-113.721038818359,-77.2604293823242,-132.283142089844,-47.7756118774414,-23.8596267700195,-34.4629936218262,-123.283317565918,-2.63911628723145,-25.5852508544922,-17.1761455535889,-62.1763153076172,26.2909240722656,-19.4763641357422,-11.1380434036255,12.4323568344116,41.8418769836426,-46.7297172546387,-1.44144594669342,-31.1187534332275,-12.1551055908203,30.1769218444824,46.9621505737305,-157.340713500977,-89.1436614990234,-130.971374511719,-161.574401855469,-72.5933303833008,2.94969987869263
-96.2120513916016,-31.3735427856445,-93.2574920654297,-19.9680843353271,-175.907913208008,-79.1047668457031,-149.182968139648,-54.7121315002441,-123.222007751465,-48.8901863098145,-81.2743377685547,-63.5038299560547,-84.3449554443359,-79.8307418823242,-85.5979843139648,-52.7810173034668,-21.9121685028076,-72.8019256591797,-95.3342208862305,-25.8373203277588,12.6662197113037,102.179817199707,-11.1293592453003,24.2927646636963,8.72055816650391,-42.1048278808594,14.5358543395996,-9.06142711639404,-227.237594604492,-61.0724029541016,-184.952133178711,-147.226486206055,-75.0985717773438,-48.890983581543
-144.725219726562,37.4704132080078,-91.7717971801758,4.62271976470947,-201.586273193359,-52.301929473877,-170.41471862793,-49.3509979248047,-89.9713973999023,-56.5754776000977,-102.540702819824,-55.4707565307617,-59.8857231140137,-112.721984863281,-105.328758239746,-65.3908081054688,-39.0879402160645,-107.72550201416,-69.1946258544922,-33.7052764892578,-4.90923404693604,114.017578125,-28.684103012085,-0.591417074203491,-4.73230123519897,-35.3947105407715,-19.7310199737549,-67.7707290649414,-232.580139160156,-71.9712219238281,-137.152984619141,-136.604644775391,-57.278736114502,-77.7827377319336
-116.231224060059,54.5217590332031,-93.2369079589844,-42.725269317627,-162.347045898438,-8.30434131622314,-124.306571960449,-29.3710384368896,-68.2059631347656,-51.8815803527832,-64.5763778686523,-21.324499130249,-49.6302528381348,-95.9852905273438,-68.7629165649414,-27.4983768463135,-36.5557060241699,-61.6387023925781,-0.946731209754944,12.5509815216064,-32.6879425048828,119.84693145752,-43.8139533996582,8.12932872772217,-42.4015617370605,-0.00329745234921575,-57.9657325744629,-1.06769979000092,-137.78157043457,-82.5219116210938,-69.3489990234375,-130.884155273438,-62.282039642334,-70.0438766479492
-24.6315498352051,-23.9978122711182,-70.2615203857422,-83.1138381958008,-61.8153305053711,-3.47895932197571,-29.8650321960449,-26.2690811157227,-64.8138809204102,-77.5914916992188,-28.1361675262451,-3.63544368743896,-45.0820693969727,-72.0237426757812,-29.1687240600586,2.24801349639893,-40.4152030944824,-66.6901016235352,5.96375465393066,23.9172859191895,-12.2206716537476,89.6966781616211,-17.9166469573975,40.8043060302734,-45.2239837646484,16.2768802642822,-61.6069107055664,54.6652946472168,-41.4952964782715,-106.296096801758,-91.2886047363281,-132.407150268555,-71.298583984375,-72.6611404418945
41.6947174072266,-94.7903060913086,67.9376678466797,-29.0612545013428,16.4580173492432,-76.4323348999023,28.1400279998779,-35.3592910766602,-67.1494369506836,-158.889434814453,-45.5605773925781,-28.975772857666,-50.4593315124512,-101.675933837891,-52.6841583251953,-41.9763832092285,-92.4047393798828,-132.653121948242,-58.8890838623047,-73.4375762939453,24.1498928070068,-7.3558406829834,-6.78819894790649,0.525046110153198,-23.0844860076904,-5.83728218078613,-35.4840698242188,10.9834489822388,10.5978240966797,-147.811340332031,-131.630783081055,-151.293823242188,-72.2150497436523,-123.445610046387
72.4673767089844,-74.7504043579102,160.202987670898,17.8603668212891,42.7895164489746,-119.654205322266,55.7485656738281,-24.0254306793213,-74.1709442138672,-188.829772949219,-56.5671730041504,-62.472225189209,-77.6783752441406,-123.245002746582,-93.3600616455078,-98.9697265625,-140.554504394531,-91.8269195556641,-129.426742553711,-145.406143188477,4.65489053726196,-26.0395774841309,-12.6229295730591,-47.2759819030762,-33.4544219970703,-10.1197700500488,4.21637392044067,-48.6990165710449,56.6463470458984,-147.317489624023,-113.352424621582,-157.882202148438,-76.3250198364258,-138.19352722168
72.9004592895508,6.08448648452759,73.7080078125,2.92011570930481,52.483570098877,-53.7711486816406,50.573070526123,-13.0876178741455,-66.8913497924805,-132.576705932617,-21.0868759155273,-59.8331108093262,-72.0655746459961,-73.5757217407227,-61.4265747070312,-95.0438461303711,-104.85945892334,12.4347038269043,-107.982521057129,-134.351257324219,-4.11765289306641,57.7255706787109,5.15026235580444,-5.52493906021118,-40.6128616333008,4.83015966415405,-8.80287456512451,-66.8281021118164,53.1188507080078,-123.554527282715,-102.604133605957,-122.188766479492,-16.839672088623,-127.370460510254
52.0368194580078,55.4250221252441,-8.32939720153809,28.6620578765869,29.5497074127197,34.8956451416016,-27.6284465789795,10.6616992950439,-48.1250915527344,-80.3596038818359,10.7639942169189,-50.3346061706543,4.2701735496521,-58.1202774047852,1.10051989555359,-63.408763885498,-1.32707524299622,-26.9691104888916,-30.3890075683594,-104.468109130859,14.4390773773193,139.898010253906,0.189281120896339,48.6839332580566,-0.380656152963638,0.972567737102509,-64.1592407226562,-69.8956756591797,-36.3755264282227,-124.674980163574,-135.856628417969,-72.8362808227539,75.3366012573242,-150.594329833984
16.8429374694824,42.8121299743652,-11.8963289260864,96.150032043457,-36.641357421875,61.2126922607422,-93.5145797729492,72.3145904541016,-46.0041236877441,-46.671817779541,2.18968486785889,-45.6543273925781,50.6835632324219,-72.8738479614258,11.8307161331177,-40.354248046875,66.3623046875,-103.963928222656,-3.66975617408752,-43.058708190918,8.96193504333496,185.490859985352,-26.4131450653076,40.3652458190918,20.0278568267822,13.1445741653442,-24.6817951202393,-66.3344955444336,-107.703521728516,-111.375274658203,-163.178558349609,-17.3525619506836,71.8077621459961,-105.73348236084
-32.9681167602539,12.471396446228,-28.2191581726074,106.532035827637,-81.6445083618164,41.3810081481934,-77.2604293823242,111.925735473633,-47.7756118774414,-4.62979173660278,-34.4629936218262,10.6685771942139,-2.63911628723145,9.24793338775635,-17.1761455535889,5.72853899002075,26.2909240722656,-25.4239139556885,-11.1380434036255,30.3712921142578,41.8418769836426,114.704399108887,-1.44144594669342,34.790397644043,-12.1551055908203,36.9272613525391,46.9621505737305,-13.3743658065796,-89.1436614990234,-60.5475807189941,-161.574401855469,54.194637298584,2.94969987869263,24.1175765991211
-31.3735427856445,-0.469189316034317,-19.9680843353271,96.2602310180664,-79.1047668457031,27.1959247589111,-54.7121315002441,80.3883895874023,-48.8901863098145,29.5908679962158,-63.5038299560547,86.9885330200195,-79.8307418823242,99.9164123535156,-52.7810173034668,75.2320175170898,-72.8019256591797,61.2813148498535,-25.8373203277588,47.2872734069824,102.179817199707,-34.5958862304688,24.2927646636963,65.5402526855469,-42.1048278808594,21.945972442627,-9.06142711639404,53.4815559387207,-61.0724029541016,6.61739444732666,-147.226486206055,88.8640060424805,-48.890983581543,101.484092712402
