Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
21.3149337768555,65.7024154663086,192.165878295898,-39.7830047607422,-23.3483085632324,-75.755241394043,33.6918563842773,-66.1553039550781,26.4312114715576,-90.287109375,63.3278923034668,-120.789260864258,19.6802940368652,-31.4079818725586,112.513130187988,-79.0278854370117,-16.6614608764648,16.085485458374,33.2437362670898,58.7905807495117,2.45902109146118,-99.0639343261719,72.0557479858398,-89.5063858032227,-9.817307472229,22.7447395324707,98.3814392089844,22.5621032714844,42.8369979858398,-42.0462417602539
85.0449829101562,172.583251953125,219.863555908203,31.7608432769775,87.8671188354492,31.4039440155029,130.714172363281,-38.1494483947754,67.849365234375,-8.22410774230957,117.671905517578,-142.573883056641,102.242721557617,0.272857964038849,82.6487197875977,-104.338073730469,65.8610534667969,34.0780029296875,77.1431350708008,164.960876464844,44.053955078125,-7.19167280197144,97.9731369018555,-73.530403137207,33.0996894836426,36.3308029174805,189.436920166016,127.597381591797,55.869312286377,-35.1047554016113
125.879783630371,220.964080810547,150.092376708984,90.9816589355469,175.71501159668,100.165405273438,168.879867553711,-33.571704864502,83.1365585327148,17.9316997528076,112.013038635254,-135.172454833984,186.593490600586,4.61537313461304,26.0030918121338,-109.87264251709,166.560638427734,18.1342334747314,57.7342681884766,227.900161743164,125.843162536621,25.12744140625,42.7258949279785,4.18095445632935,125.266639709473,14.2816686630249,216.35676574707,134.282943725586,55.6738243103027,-65.1348190307617
93.9081497192383,192.086975097656,99.2946319580078,115.338066101074,128.562698364258,82.2216567993164,124.399299621582,-28.185977935791,73.5683059692383,-13.9471063613892,25.1599235534668,-93.6517333984375,218.311798095703,24.117166519165,5.54460906982422,-90.119384765625,209.557388305664,23.015998840332,-44.8592071533203,254.729507446289,202.647277832031,9.44595241546631,-29.4765758514404,34.4088249206543,147.447006225586,37.22119140625,139.781707763672,103.372947692871,38.1086235046387,-93.6931838989258
6.80180644989014,161.250274658203,22.5226192474365,74.5316543579102,39.038501739502,60.3221855163574,63.7132148742676,-24.8238716125488,53.2212371826172,-44.5321311950684,-53.2702751159668,-157.831695556641,196.660202026367,-10.5151872634888,-28.6265544891357,-229.25764465332,174.07405090332,-4.27119302749634,-117.35090637207,216.346893310547,202.050369262695,-16.425048828125,-66.6049880981445,-48.5602340698242,57.3290481567383,57.0807495117188,-3.45884132385254,73.0500793457031,14.7061672210693,-130.022888183594
-21.4495620727539,136.90007019043,-67.3479843139648,0.366323262453079,9.02991199493408,54.8264274597168,29.9822101593018,-54.7790985107422,21.7532024383545,-63.9888076782227,-58.0951652526855,-311.449798583984,123.899696350098,-108.234497070312,-59.9702949523926,-366.380950927734,88.7106094360352,-97.8881149291992,-87.4531555175781,128.175186157227,113.119041442871,-38.8750457763672,-15.3983907699585,-140.729095458984,-11.7769184112549,-8.8128137588501,-48.5429916381836,43.3290252685547,-4.86327934265137,-183.79833984375
19.0796775817871,94.7904052734375,-43.5010604858398,-10.4007968902588,-13.5630054473877,1.44601106643677,17.355993270874,-119.3310546875,-4.98624181747437,-109.295387268066,-20.7231960296631,-321.297882080078,32.8473625183105,-180.914016723633,31.8788032531738,-223.594436645508,-1.49988055229187,-187.082672119141,15.5397911071777,87.5189895629883,40.2277412414551,-69.8617858886719,78.0419540405273,-100.073768615723,-2.46229529380798,-83.0222244262695,94.545036315918,28.3613510131836,-38.5046844482422,-208.885177612305
19.3394546508789,92.7739791870117,51.8925819396973,-15.8824825286865,-37.1229057312012,-111.041122436523,-9.55867958068848,-181.409515380859,-25.4269046783447,-172.488006591797,-3.93775272369385,-176.746017456055,-32.712574005127,-179.393905639648,116.02734375,-27.540168762207,-60.6687240600586,-197.042465209961,82.0179901123047,96.2767944335938,16.9405918121338,-132.885559082031,103.548202514648,2.14891266822815,-21.7282676696777,-49.6480178833008,200.348724365234,-5.65561103820801,-60.7519569396973,-205.456954956055
-21.3128871917725,103.52042388916,46.2350273132324,-106.607292175293,-52.5406150817871,-164.915237426758,-62.1255836486816,-200.626083374023,-78.503059387207,-193.558609008789,-42.9451141357422,-87.568244934082,-83.8226928710938,-84.9238739013672,20.0262260437012,-22.1893653869629,-81.2521362304688,-92.191764831543,36.942569732666,81.5117111206055,-54.6012840270996,-170.308441162109,50.4513053894043,-5.24306488037109,-74.9516372680664,27.0493717193604,80.2894821166992,-82.8484802246094,-61.1036415100098,-165.876846313477
-14.6338987350464,33.6099128723145,-36.5164909362793,-183.107788085938,-91.1974716186523,-116.690887451172,-90.0384750366211,-187.556365966797,-127.548011779785,-153.815093994141,-96.1476440429688,-94.2115020751953,-88.5292053222656,22.9838180541992,-80.4233856201172,-45.5471992492676,-48.0782127380371,34.1232147216797,-9.63528442382812,62.6068229675293,-135.445648193359,-124.679550170898,-29.9827251434326,-80.7661056518555,-51.1215972900391,27.9896335601807,-45.4586486816406,-126.306106567383,-59.463493347168,-92.919921875
65.7024154663086,-44.9584312438965,-39.7830047607422,-148.366104125977,-75.755241394043,-114.184158325195,-66.1553039550781,-184.889938354492,-90.287109375,-104.511177062988,-120.789260864258,-79.9225387573242,-31.4079818725586,8.91885852813721,-79.0278854370117,-34.4102821350098,16.085485458374,16.270866394043,58.7905807495117,102.84107208252,-99.0639343261719,-85.1259384155273,-89.5063858032227,-70.7710647583008,22.7447395324707,-50.409423828125,22.5621032714844,-74.6398620605469,-42.0462417602539,-79.8172836303711
172.583251953125,-53.3647918701172,31.7608432769775,-41.5182037353516,31.4039440155029,-187.731216430664,-38.1494483947754,-169.671600341797,-8.22410774230957,-105.460502624512,-142.573883056641,-6.43385314941406,0.272857964038849,-80.212890625,-104.338073730469,-81.8487014770508,34.0780029296875,-83.0822525024414,164.960876464844,171.4443359375,-7.19167280197144,-134.069747924805,-73.530403137207,10.4190769195557,36.3308029174805,-154.818298339844,127.597381591797,-0.086994431912899,-35.1047554016113,-107.540634155273
220.964080810547,-66.8733520507812,90.9816589355469,46.9480628967285,100.165405273438,-200.466125488281,-33.571704864502,-96.7804641723633,17.9316997528076,-139.526062011719,-135.172454833984,58.093318939209,4.61537313461304,-96.8914794921875,-109.87264251709,-98.3318099975586,18.1342334747314,-83.4969940185547,227.900161743164,176.681869506836,25.12744140625,-174.343017578125,4.18095445632935,41.1891746520996,14.2816686630249,-192.081176757812,134.282943725586,24.9004592895508,-65.1348190307617,-57.1903800964355
192.086975097656,-94.6631240844727,115.338066101074,18.1770191192627,82.2216567993164,-144.041641235352,-28.185977935791,-31.6505851745605,-13.9471063613892,-120.827224731445,-93.6517333984375,47.4634971618652,24.117166519165,-21.4456939697266,-90.119384765625,-25.0996322631836,23.015998840332,-18.4570999145508,254.729507446289,96.4422912597656,9.44595241546631,-101.664047241211,34.4088249206543,-6.83702611923218,37.22119140625,-91.0196533203125,103.372947692871,24.8609142303467,-93.6931838989258,31.6348304748535
161.250274658203,-53.4354934692383,74.5316543579102,-88.4723739624023,60.3221855163574,-74.4860458374023,-24.8238716125488,-62.5961036682129,-44.5321311950684,-43.3068199157715,-157.831695556641,-12.5866823196411,-10.5151872634888,69.7995834350586,-229.25764465332,66.9921035766602,-4.27119302749634,31.1539974212646,216.346893310547,14.4467840194702,-16.425048828125,-5.68646764755249,-48.5602340698242,-44.8971519470215,57.0807495117188,37.1589088439941,73.0500793457031,10.3081941604614,-130.022888183594,63.8736381530762
136.90007019043,13.0181617736816,0.366323262453079,-99.4348754882812,54.8264274597168,-8.88416767120361,-54.7790985107422,-130.738754272461,-63.9888076782227,5.73987197875977,-311.449798583984,-10.8495149612427,-108.234497070312,112.479965209961,-366.380950927734,184.671020507812,-97.8881149291992,94.719841003418,128.175186157227,9.44697952270508,-38.8750457763672,-25.0204753875732,-140.729095458984,9.47176265716553,-8.8128137588501,49.8454093933105,43.3290252685547,-32.2884941101074,-183.79833984375,44.6406631469727
94.7904052734375,-16.5619926452637,-10.4007968902588,-16.2326049804688,1.44601106643677,-14.6750946044922,-119.3310546875,-117.639846801758,-109.295387268066,0.415081799030304,-321.297882080078,105.144500732422,-180.914016723633,107.422286987305,-223.594436645508,286.610534667969,-187.082672119141,134.608413696289,87.5189895629883,32.2065620422363,-69.8617858886719,-125.315933227539,-100.073768615723,109.3994140625,-83.0222244262695,1.80332851409912,28.3613510131836,-82.0543060302734,-208.885177612305,12.6166715621948
92.7739791870117,-97.8594436645508,-15.8824825286865,21.505256652832,-111.041122436523,-57.1797027587891,-181.409515380859,-35.8090438842773,-172.488006591797,-19.9921684265137,-176.746017456055,203.872543334961,-179.393905639648,86.7190322875977,-27.540168762207,270.08447265625,-197.042465209961,100.817962646484,96.2767944335938,-2.20397281646729,-132.885559082031,-178.498916625977,2.14891266822815,128.693084716797,-49.6480178833008,-19.2756481170654,-5.65561103820801,-102.876655578613,-205.456954956055,2.91605424880981
103.52042388916,-65.3943557739258,-106.607292175293,44.327220916748,-164.915237426758,-3.00761151313782,-200.626083374023,11.104868888855,-193.558609008789,-24.1262531280518,-87.568244934082,159.324111938477,-84.9238739013672,52.9481468200684,-22.1893653869629,193.052108764648,-92.191764831543,59.9968299865723,81.5117111206055,-25.2549877166748,-170.308441162109,-142.947723388672,-5.24306488037109,52.3478622436523,27.0493717193604,-45.8404922485352,-82.8484802246094,-26.3285274505615,-165.876846313477,3.0181040763855
33.6099128723145,52.9535751342773,-183.107788085938,141.336822509766,-116.690887451172,98.5963897705078,-187.556365966797,6.90339803695679,-153.815093994141,5.39127206802368,-94.2115020751953,94.3961715698242,22.9838180541992,31.7204399108887,-45.5471992492676,143.293899536133,34.1232147216797,61.7498626708984,62.6068229675293,61.0120849609375,-124.679550170898,-72.5365905761719,-80.7661056518555,5.00737285614014,27.9896335601807,-80.275634765625,-126.306106567383,131.9501953125,-92.919921875,-9.08098697662354
-44.9584312438965,89.6315841674805,-148.366104125977,229.549514770508,-114.184158325195,137.345581054688,-184.889938354492,21.4025421142578,-104.511177062988,37.4210166931152,-79.9225387573242,140.223709106445,8.91885852813721,43.6357307434082,-34.4102821350098,107.842239379883,16.270866394043,66.8633270263672,102.84107208252,156.164794921875,-85.1259384155273,-33.4988327026367,-70.7710647583008,37.221004486084,-50.409423828125,-57.4116706848145,-74.6398620605469,196.741180419922,-79.8172836303711,10.2840280532837
-53.3647918701172,75.5570983886719,-41.5182037353516,200.748275756836,-187.731216430664,158.103103637695,-169.671600341797,56.6778831481934,-105.460502624512,34.0165023803711,-6.43385314941406,176.340362548828,-80.212890625,29.7639141082764,-81.8487014770508,67.0930557250977,-83.0822525024414,17.3688735961914,171.4443359375,131.77197265625,-134.069747924805,-14.615140914917,10.4190769195557,42.6869201660156,-154.818298339844,0.053974661976099,-0.086994431912899,143.308654785156,-107.540634155273,46.5453720092773
-66.8733520507812,93.6930541992188,46.9480628967285,105.634353637695,-200.466125488281,189.993270874023,-96.7804641723633,47.8406715393066,-139.526062011719,26.6400585174561,58.093318939209,91.9801712036133,-96.8914794921875,-18.9809226989746,-98.3318099975586,-23.6149673461914,-83.4969940185547,-75.2511901855469,176.681869506836,52.5168266296387,-174.343017578125,43.1235275268555,41.1891746520996,-22.9479656219482,-192.081176757812,16.6126155853271,24.9004592895508,133.031311035156,-57.1903800964355,40.9141311645508
-94.6631240844727,62.8769187927246,18.1770191192627,67.2703552246094,-144.041641235352,178.267822265625,-31.6505851745605,4.09564924240112,-120.827224731445,39.425952911377,47.4634971618652,-18.5418338775635,-21.4456939697266,-21.1096611022949,-25.0996322631836,-136.838104248047,-18.4570999145508,-95.4150848388672,96.4422912597656,31.1271190643311,-101.664047241211,106.179634094238,-6.83702611923218,-53.3713264465332,-91.0196533203125,31.1929569244385,24.8609142303467,156.127868652344,31.6348304748535,31.5894908905029
-53.4354934692383,-13.5028839111328,-88.4723739624023,115.224388122559,-74.4860458374023,125.371467590332,-62.5961036682129,4.89313840866089,-43.3068199157715,47.5234603881836,-12.5866823196411,-26.8321838378906,69.7995834350586,28.3515396118164,66.9921035766602,-120.322784423828,31.1539974212646,-3.92719721794128,14.4467840194702,73.3188629150391,-5.68646764755249,114.892372131348,-44.8971519470215,-2.07302141189575,37.1589088439941,97.8591003417969,10.3081941604614,128.133773803711,63.8736381530762,33.8277778625488
13.0181617736816,-46.7921333312988,-99.4348754882812,151.441009521484,-8.88416767120361,76.6186370849609,-130.738754272461,66.2617492675781,5.73987197875977,39.6791038513184,-10.8495149612427,76.52880859375,112.479965209961,50.0727005004883,184.671020507812,10.3480014801025,94.719841003418,60.0181999206543,9.44697952270508,115.407989501953,-25.0204753875732,112.530059814453,9.47176265716553,46.3734970092773,49.8454093933105,133.370590209961,-32.2884941101074,94.2690582275391,44.6406631469727,2.87971425056458
-16.5619926452637,-75.3279724121094,-16.2326049804688,88.8912048339844,-14.6750946044922,44.3256950378418,-117.639846801758,119.03849029541,0.415081799030304,26.1387500762939,105.144500732422,170.121826171875,107.422286987305,25.1597843170166,286.610534667969,86.2035140991211,134.608413696289,23.0673713684082,32.2065620422363,94.2565536499023,-125.315933227539,125.164199829102,109.3994140625,32.2022247314453,1.80332851409912,102.252044677734,-82.0543060302734,66.6572875976562,12.6166715621948,-22.0127239227295
-97.8594436645508,-106.956748962402,21.505256652832,-1.71445977687836,-57.1797027587891,18.4595279693604,-35.8090438842773,123.32243347168,-19.9921684265137,33.8753433227539,203.872543334961,163.19921875,86.7190322875977,18.976634979248,270.08447265625,65.2927017211914,100.817962646484,-3.67325949668884,-2.20397281646729,18.5933437347412,-178.498916625977,124.507469177246,128.693084716797,-12.8224592208862,-19.2756481170654,95.3714141845703,-102.876655578613,37.5773391723633,2.91605424880981,9.29584121704102
-65.3943557739258,-84.4706344604492,44.327220916748,-3.95524215698242,-3.00761151313782,4.00840187072754,11.104868888855,121.849739074707,-24.1262531280518,73.83642578125,159.324111938477,99.3801803588867,52.9481468200684,58.7151985168457,193.052108764648,-34.9236030578613,59.9968299865723,54.0191307067871,-25.2549877166748,-41.0698699951172,-142.947723388672,133.123352050781,52.3478622436523,-25.0780963897705,-45.8404922485352,100.709838867188,-26.3285274505615,37.2354888916016,3.0181040763855,57.1796760559082
52.9535751342773,-49.6374626159668,141.336822509766,34.5949020385742,98.5963897705078,49.476879119873,6.90339803695679,132.013885498047,5.39127206802368,113.76554107666,94.3961715698242,-4.24649333953857,31.7204399108887,91.5778350830078,143.293899536133,-158.570220947266,61.7498626708984,105.99878692627,61.0120849609375,-45.558048248291,-72.5365905761719,154.038940429688,5.00737285614014,3.91210603713989,-80.275634765625,60.6028099060059,131.9501953125,33.8599624633789,-9.08098697662354,79.2840042114258
89.6315841674805,-38.7764091491699,229.549514770508,16.9607391357422,137.345581054688,192.888595581055,21.4025421142578,87.3680801391602,37.4210166931152,161.852340698242,140.223709106445,-128.758438110352,43.6357307434082,98.8880920410156,107.842239379883,-163.015289306641,66.8633270263672,61.860107421875,156.164794921875,-16.7756900787354,-33.4988327026367,153.081237792969,37.221004486084,5.87030649185181,-57.4116706848145,27.8513011932373,196.741180419922,55.0795745849609,10.2840280532837,100.661094665527
75.5570983886719,-15.7978992462158,200.748275756836,5.39367723464966,158.103103637695,351.470581054688,56.6778831481934,-6.61904430389404,34.0165023803711,235.185638427734,176.340362548828,-137.675231933594,29.7639141082764,87.2903213500977,67.0930557250977,-72.3459625244141,17.3688735961914,-15.5469217300415,131.77197265625,3.99513077735901,-14.615140914917,148.40446472168,42.6869201660156,-40.6791954040527,0.053974661976099,-15.7405118942261,143.308654785156,168.785003662109,46.5453720092773,153.613235473633
93.6930541992188,44.3986701965332,105.634353637695,76.5130767822266,189.993270874023,379.886047363281,47.8406715393066,-22.9242839813232,26.6400585174561,261.333068847656,91.9801712036133,-12.5727787017822,-18.9809226989746,28.4313068389893,-23.6149673461914,-39.427417755127,-75.2511901855469,-38.289794921875,52.5168266296387,33.0740432739258,43.1235275268555,140.380264282227,-22.9479656219482,-49.9642639160156,16.6126155853271,-116.641944885254,133.031311035156,258.804748535156,40.9141311645508,193.018356323242
62.8769187927246,123.262336730957,67.2703552246094,149.119613647461,178.267822265625,280.490814208984,4.09564924240112,59.5909652709961,39.425952911377,223.635284423828,-18.5418338775635,94.0810546875,-21.1096611022949,-21.436695098877,-136.838104248047,-33.3480567932129,-95.4150848388672,-19.8913173675537,31.1271190643311,99.7362594604492,106.179634094238,115.001358032227,-53.3713264465332,11.8211336135864,31.1929569244385,-126.604293823242,156.127868652344,202.902694702148,31.5894908905029,186.790069580078
-13.5028839111328,123.475646972656,115.224388122559,132.761138916016,125.371467590332,193.263549804688,4.89313840866089,113.83073425293,47.5234603881836,217.600646972656,-26.8321838378906,107.23681640625,28.3515396118164,24.8106327056885,-120.322784423828,15.7198991775513,-3.92719721794128,32.193531036377,73.3188629150391,99.845100402832,114.892372131348,128.739105224609,-2.07302141189575,39.6498107910156,97.8591003417969,26.8222675323486,128.133773803711,74.8212280273438,33.8277778625488,194.687561035156
-46.7921333312988,6.23887395858765,151.441009521484,67.7768020629883,76.6186370849609,158.842956542969,66.2617492675781,101.637107849121,39.6791038513184,244.713577270508,76.52880859375,50.7746925354004,50.0727005004883,93.6379928588867,10.3480014801025,29.6962852478027,60.0181999206543,100.058479309082,115.407989501953,-40.7720031738281,112.530059814453,181.708251953125,46.3734970092773,-28.908712387085,133.370590209961,138.147659301758,94.2690582275391,-12.2413358688354,2.87971425056458,204.101486206055
-75.3279724121094,-98.9733276367188,88.8912048339844,34.6798667907715,44.3256950378418,105.382049560547,119.03849029541,95.5837554931641,26.1387500762939,230.027862548828,170.121826171875,13.8460760116577,25.1597843170166,93.5266952514648,86.2035140991211,-4.82724380493164,23.0673713684082,94.7796173095703,94.2565536499023,-159.526275634766,125.164199829102,186.669418334961,32.2022247314453,-80.9201278686523,102.252044677734,88.4757537841797,66.6572875976562,-15.0497465133667,-22.0127239227295,148.293197631836
-106.956748962402,-119.735641479492,-1.71445977687836,41.389045715332,18.4595279693604,27.195291519165,123.32243347168,123.819305419922,33.8753433227539,188.270538330078,163.19921875,88.7693557739258,18.976634979248,60.8460273742676,65.2927017211914,34.5992317199707,-3.67325949668884,32.964656829834,18.5933437347412,-130.977935791016,124.507469177246,138.219528198242,-12.8224592208862,-11.4114103317261,95.3714141845703,1.90389728546143,37.5773391723633,22.59352684021,9.29584121704102,97.4504089355469
-84.4706344604492,-92.593994140625,-3.95524215698242,43.3765602111816,4.00840187072754,-30.6552257537842,121.849739074707,169.003784179688,73.83642578125,152.350555419922,99.3801803588867,178.025085449219,58.7151985168457,19.7755699157715,-34.9236030578613,153.97688293457,54.0191307067871,-12.9127397537231,-41.0698699951172,-59.3379211425781,133.123352050781,79.3438262939453,-25.0780963897705,85.8805923461914,100.709838867188,-28.5286426544189,37.2354888916016,22.9051914215088,57.1796760559082,105.478805541992
-49.6374626159668,-20.840841293335,34.5949020385742,19.8998222351074,49.476879119873,-57.9106636047363,132.013885498047,193.018463134766,113.76554107666,104.8583984375,-4.24649333953857,133.195175170898,91.5778350830078,-51.5446701049805,-158.570220947266,159.388931274414,105.99878692627,-86.6636657714844,-45.558048248291,-43.830867767334,154.038940429688,11.1778373718262,3.91210603713989,70.4541015625,60.6028099060059,-35.6894683837891,33.8599624633789,2.72720575332642,79.2840042114258,94.2617492675781
-38.7764091491699,52.1371421813965,16.9607391357422,-6.0179877281189,192.888595581055,-46.7822151184082,87.3680801391602,159.167373657227,161.852340698242,59.525821685791,-128.758438110352,19.0782775878906,98.8880920410156,-122.741432189941,-163.015289306641,-8.66362762451172,61.860107421875,-147.692932128906,-16.7756900787354,-71.7662506103516,153.081237792969,-31.1476497650146,5.87030649185181,-19.1870994567871,27.8513011932373,-57.636604309082,55.0795745849609,-3.39417624473572,100.661094665527,63.9361763000488
-15.7978992462158,64.38623046875,5.39367723464966,3.71186447143555,351.470581054688,-2.85120248794556,-6.61904430389404,115.070419311523,235.185638427734,52.5510902404785,-137.675231933594,-24.5999069213867,87.2903213500977,-130.534118652344,-72.3459625244141,-110.580741882324,-15.5469217300415,-94.6181106567383,3.99513077735901,-96.9630584716797,148.40446472168,-8.56786251068115,-40.6791954040527,-56.2089691162109,-15.7405118942261,-86.4222869873047,168.785003662109,-23.0511379241943,153.613235473633,72.9627151489258
44.3986701965332,31.7354221343994,76.5130767822266,35.0950736999512,379.886047363281,31.7795791625977,-22.9242839813232,104.252983093262,261.333068847656,68.9026947021484,-12.5727787017822,8.82540035247803,28.4313068389893,-80.8132247924805,-39.427417755127,-46.101432800293,-38.289794921875,-36.7414665222168,33.0740432739258,-85.4664764404297,140.380264282227,33.7632598876953,-49.9642639160156,-38.2005233764648,-116.641944885254,-80.8465576171875,258.804748535156,-43.9584999084473,193.018356323242,68.4453811645508
123.262336730957,-25.7868843078613,149.119613647461,11.5060844421387,280.490814208984,36.9576835632324,59.5909652709961,68.6933288574219,223.635284423828,53.8000907897949,94.0810546875,37.9854621887207,-21.436695098877,-59.4933166503906,-33.3480567932129,9.72842979431152,-19.8913173675537,-52.9169235229492,99.7362594604492,-60.2465629577637,115.001358032227,40.9668388366699,11.8211336135864,-30.5973968505859,-126.604293823242,-21.8335418701172,202.902694702148,-42.4493255615234,186.790069580078,-2.35242080688477
123.475646972656,-57.4244689941406,132.761138916016,-51.486759185791,193.263549804688,19.0874176025391,113.83073425293,8.92931365966797,217.600646972656,-15.100775718689,107.23681640625,51.6960334777832,24.8106327056885,-84.7945556640625,15.7198991775513,52.2856369018555,32.193531036377,-45.0580825805664,99.845100402832,-50.3119430541992,128.739105224609,4.30125617980957,39.6498107910156,-3.34213018417358,26.8222675323486,30.5445022583008,74.8212280273438,-42.7241325378418,194.687561035156,-83.2500915527344
6.23887395858765,-10.3272705078125,67.7768020629883,-50.3119850158691,158.842956542969,-16.1255474090576,101.637107849121,2.00520157814026,244.713577270508,-79.0133743286133,50.7746925354004,96.5250701904297,93.6379928588867,-85.7795791625977,29.6962852478027,130.3623046875,100.058479309082,-43.7272415161133,-40.7720031738281,-57.229808807373,181.708251953125,-58.9175033569336,-28.908712387085,58.1749458312988,138.147659301758,22.9542198181152,-12.2413358688354,-61.2858657836914,204.101486206055,-107.002922058105
