F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
95.1035842895508,130.280517578125,97.3907165527344,109.525115966797,6.1395058631897,-122.198913574219,107.41284942627,35.3466758728027,-174.797988891602,-146.059600830078,-87.5738372802734,-56.8955764770508,-85.5074157714844,36.6563034057617,43.5494689941406,79.331787109375,104.721412658691,85.3023834228516,60.8584938049316,75.3372039794922,-116.475311279297,-108.032531738281,37.3081817626953,-355.148590087891,-11.5223817825317,120.378860473633,-13.6120147705078,109.178161621094,48.7209854125977,-108.366928100586
103.987770080566,85.4442596435547,57.7070350646973,8.59149646759033,-17.6911201477051,-174.022018432617,-26.7384395599365,-19.5677452087402,-173.435012817383,-123.120491027832,-174.248077392578,-107.201736450195,-23.3790149688721,60.4239921569824,4.78595161437988,6.81778192520142,106.838493347168,-1.87521684169769,15.1806631088257,24.2546043395996,-115.814094543457,-142.72607421875,-64.4029312133789,-389.447113037109,-140.925354003906,125.093193054199,-12.4781742095947,116.340797424316,-60.0231819152832,-141.142944335938
41.8433494567871,82.2322998046875,-15.3167362213135,-22.9593353271484,-29.3083953857422,-136.294586181641,-124.389610290527,-1.88992178440094,-105.758728027344,-120.604431152344,-198.800308227539,-135.402236938477,31.1700801849365,24.5234699249268,-29.7313003540039,9.18814277648926,13.5252914428711,-16.6678142547607,-36.9719276428223,6.21616888046265,-100.331146240234,-187.571884155273,-143.941177368164,-398.209716796875,-184.149871826172,71.549690246582,-45.3815155029297,122.105323791504,-157.718200683594,-69.4505462646484
-56.0129890441895,65.3754653930664,-78.6264266967773,-13.4873647689819,-77.7837982177734,-67.366096496582,-205.83464050293,43.1131973266602,-80.4542694091797,-113.026062011719,-175.333282470703,-93.7599945068359,14.2234477996826,-17.8306732177734,-90.799446105957,-0.779774487018585,-72.3433074951172,-47.8176879882812,-96.9932632446289,34.8222503662109,-76.5957794189453,-154.894393920898,-194.899429321289,-370.123260498047,-136.342636108398,77.7440948486328,-94.1279907226562,67.9689865112305,-231.859741210938,3.72610068321228
-96.8079223632812,-19.1530132293701,-104.985992431641,-17.6005878448486,-112.774353027344,36.8562507629395,-260.896026611328,54.9488563537598,-62.2082443237305,-20.8194255828857,-134.342819213867,-3.50070786476135,8.10785484313965,-11.654070854187,-108.980186462402,-40.9459419250488,-99.7565536499023,-105.567611694336,-83.7561111450195,81.6664657592773,-55.234001159668,-25.5182933807373,-172.733901977539,-330.459930419922,-55.4550018310547,101.037872314453,-76.7006454467773,-23.5936679840088,-236.265777587891,31.413688659668
-57.1682548522949,-89.9686050415039,-51.8556747436523,-34.9235572814941,-79.857666015625,150.953247070312,-225.309158325195,41.6592330932617,-40.3942031860352,61.645149230957,-90.4562454223633,24.3925075531006,14.4505071640015,-13.674337387085,-36.1125030517578,-57.0490531921387,-89.7643127441406,-82.3580551147461,11.7480087280273,72.3209915161133,-42.8043403625488,104.757057189941,-113.724060058594,-331.007598876953,12.2319822311401,43.5973663330078,-40.0482025146484,-87.3864898681641,-117.595016479492,53.6324424743652
23.9379005432129,-58.969898223877,66.0487976074219,-59.7097015380859,-25.2028408050537,213.968399047852,-146.296493530273,0.0144334221258759,-72.3715057373047,73.8746643066406,-66.0032119750977,-15.081316947937,-58.0049819946289,-43.6392135620117,30.2802963256836,-53.962329864502,-19.1886444091797,-6.14257669448853,94.5861663818359,27.6487884521484,-35.4067726135254,180.223098754883,-177.438888549805,-346.053253173828,15.3717088699341,14.9471406936646,-0.217593804001808,-85.8278884887695,-11.6599655151367,72.2782363891602
118.343063354492,23.1282920837402,159.124069213867,-59.8622856140137,16.8799896240234,228.413101196289,-66.462646484375,-54.1955604553223,-90.5623016357422,68.9016036987305,-40.6265258789062,-37.7094841003418,-140.445724487305,-49.0398330688477,73.9764709472656,-55.5676116943359,88.486930847168,45.4668846130371,151.182052612305,38.4423141479492,-12.9728546142578,182.683044433594,-319.871307373047,-298.963012695312,-5.53085041046143,40.8284568786621,90.2456283569336,-28.4079608917236,-8.63115882873535,80.2380752563477
185.130798339844,82.7742385864258,197.714828491211,-12.4040365219116,44.1842651367188,226.358856201172,30.1729125976562,-7.73404455184937,-68.8064575195312,70.9192047119141,-6.46533107757568,-40.4491119384766,-114.824905395508,-35.5764389038086,149.087905883789,-40.4868850708008,164.268310546875,53.2611694335938,185.849182128906,115.545310974121,-14.2136192321777,124.856292724609,-361.671173095703,-180.107513427734,9.76059055328369,-4.05609130859375,161.942687988281,23.6724491119385,-11.8566589355469,131.845138549805
183.602844238281,86.4850616455078,190.015838623047,50.674144744873,-5.89639520645142,230.477584838867,81.0295486450195,170.552597045898,-104.244598388672,91.4378662109375,-11.0692186355591,-24.975170135498,-29.4092445373535,-7.67330694198608,169.052001953125,5.98894023895264,169.055053710938,9.36320686340332,150.294235229492,181.573547363281,-65.6000823974609,66.7517700195312,-337.935607910156,-50.3872184753418,58.3829956054688,-38.3225059509277,145.422698974609,33.1932754516602,-27.953670501709,250.792343139648
130.280517578125,34.0677452087402,109.525115966797,109.952163696289,-122.198913574219,234.322952270508,35.3466758728027,340.793273925781,-146.059600830078,119.812522888184,-56.8955764770508,54.5799026489258,36.6563034057617,56.7002182006836,79.331787109375,62.0457153320312,85.3023834228516,-19.4105777740479,75.3372039794922,195.659317016602,-108.032531738281,37.3229751586914,-355.148590087891,44.4140930175781,120.378860473633,76.6997451782227,109.178161621094,49.9176330566406,-108.366928100586,339.511199951172
85.4442596435547,14.4813356399536,8.59149646759033,145.805465698242,-174.022018432617,210.358428955078,-19.5677452087402,399.807067871094,-123.120491027832,137.826461791992,-107.201736450195,135.767211914062,60.4239921569824,124.095245361328,6.81778192520142,102.92276763916,-1.87521684169769,22.5371627807617,24.2546043395996,198.182220458984,-142.72607421875,21.0688972473145,-389.447113037109,117.360656738281,125.093193054199,195.326187133789,116.340797424316,90.3112564086914,-141.142944335938,304.334625244141
82.2322998046875,69.6878967285156,-22.9593353271484,124.025901794434,-136.294586181641,176.550506591797,-1.88992178440094,351.339233398438,-120.604431152344,162.040924072266,-135.402236938477,105.317451477051,24.5234699249268,142.694137573242,9.18814277648926,106.718955993652,-16.6678142547607,71.6125106811523,6.21616888046265,199.926971435547,-187.571884155273,-1.65106809139252,-398.209716796875,148.288284301758,71.549690246582,123.905654907227,122.105323791504,101.215522766113,-69.4505462646484,208.134735107422
65.3754653930664,101.489250183105,-13.4873647689819,83.3920364379883,-67.366096496582,162.675659179688,43.1131973266602,260.419189453125,-113.026062011719,169.962387084961,-93.7599945068359,45.3859596252441,-17.8306732177734,102.965385437012,-0.779774487018585,93.4903793334961,-47.8176879882812,77.7715682983398,34.8222503662109,175.467086791992,-154.894393920898,-28.8563652038574,-370.123260498047,102.88549041748,77.7440948486328,-17.0808620452881,67.9689865112305,95.0063400268555,3.72610068321228,183.832336425781
-19.1530132293701,87.7548828125,-17.6005878448486,99.0101318359375,36.8562507629395,161.780899047852,54.9488563537598,223.947463989258,-20.8194255828857,151.799102783203,-3.50070786476135,105.783966064453,-11.654070854187,69.7123107910156,-40.9459419250488,143.971496582031,-105.567611694336,59.5834846496582,81.6664657592773,156.211608886719,-25.5182933807373,-28.5303745269775,-330.459930419922,63.8147315979004,101.037872314453,10.3951234817505,-23.5936679840088,118.258834838867,31.413688659668,226.473983764648
-89.9686050415039,106.836471557617,-34.9235572814941,165.087051391602,150.953247070312,163.739807128906,41.6592330932617,220.949249267578,61.645149230957,141.101104736328,24.3925075531006,189.104705810547,-13.674337387085,99.6659698486328,-57.0490531921387,237.66064453125,-82.3580551147461,63.7540550231934,72.3209915161133,153.024703979492,104.757057189941,7.63090562820435,-331.007598876953,72.1267776489258,43.5973663330078,144.269088745117,-87.3864898681641,153.613906860352,53.6324424743652,202.824203491211
-58.969898223877,143.017700195312,-59.7097015380859,198.443222045898,213.968399047852,147.809722900391,0.0144334221258759,154.628997802734,73.8746643066406,106.738410949707,-15.081316947937,150.351226806641,-43.6392135620117,112.667793273926,-53.962329864502,238.679946899414,-6.14257669448853,108.118194580078,27.6487884521484,120.83903503418,180.223098754883,51.3775253295898,-346.053253173828,45.9528503417969,14.9471406936646,158.240310668945,-85.8278884887695,169.858642578125,72.2782363891602,77.4649200439453
23.1282920837402,137.552093505859,-59.8622856140137,144.971252441406,228.413101196289,103.256332397461,-54.1955604553223,36.6091957092285,68.9016036987305,48.8970527648926,-37.7094841003418,90.038948059082,-49.0398330688477,59.1327056884766,-55.5676116943359,149.883193969727,45.4668846130371,118.003433227539,38.4423141479492,65.8069000244141,182.683044433594,61.8033790588379,-298.963012695312,-3.69392728805542,40.8284568786621,56.1322975158691,-28.4079608917236,146.587707519531,80.2380752563477,-50.8744239807129
82.7742385864258,91.3080062866211,-12.4040365219116,59.3833389282227,226.358856201172,45.3086280822754,-7.73404455184937,-110.713470458984,70.9192047119141,30.9521083831787,-40.4491119384766,68.007453918457,-35.5764389038086,22.9594841003418,-40.4868850708008,79.2155227661133,53.2611694335938,71.6942825317383,115.545310974121,8.9422550201416,124.856292724609,11.3675336837769,-180.107513427734,-48.5922889709473,-4.05609130859375,-24.486722946167,23.6724491119385,71.3038635253906,131.845138549805,-117.39030456543
86.4850616455078,17.3761177062988,50.674144744873,21.5737075805664,230.477584838867,-30.0192966461182,170.552597045898,-260.702789306641,91.4378662109375,19.4328269958496,-24.975170135498,-33.9480323791504,-7.67330694198608,-1.74843156337738,5.98894023895264,30.5918979644775,9.36320686340332,41.8464622497559,181.573547363281,-44.9077491760254,66.7517700195312,-21.0205516815186,-50.3872184753418,-118.825691223145,-38.3225059509277,-57.2075500488281,33.1932754516602,-11.7422561645508,250.792343139648,-115.837387084961
34.0677452087402,-53.2172203063965,109.952163696289,29.869665145874,234.322952270508,-84.2016983032227,340.793273925781,-278.724029541016,119.812522888184,-21.7155170440674,54.5799026489258,-179.057495117188,56.7002182006836,-63.465217590332,62.0457153320312,-1.87719810009003,-19.4105777740479,24.8926677703857,195.659317016602,-45.3285369873047,37.3229751586914,51.4066619873047,44.4140930175781,-119.203536987305,76.6997451782227,-81.5037460327148,49.9176330566406,-31.2874164581299,339.511199951172,-73.2838516235352
14.4813356399536,-76.6797332763672,145.805465698242,48.6000442504883,210.358428955078,-58.8832817077637,399.807067871094,-154.131408691406,137.826461791992,-27.8041515350342,135.767211914062,-217.615020751953,124.095245361328,-78.0477142333984,102.92276763916,14.1723031997681,22.5371627807617,18.6466197967529,198.182220458984,16.1088066101074,21.0688972473145,124.754951477051,117.360656738281,5.84866666793823,195.326187133789,-95.07080078125,90.3112564086914,12.8587255477905,304.334625244141,-42.8846855163574
69.6878967285156,-71.5432434082031,124.025901794434,53.3476181030273,176.550506591797,-10.5264301300049,351.339233398438,-27.920539855957,162.040924072266,41.6726341247559,105.317451477051,-128.205352783203,142.694137573242,-8.58961772918701,106.718955993652,45.2470817565918,71.6125106811523,52.2017135620117,199.926971435547,67.230842590332,-1.65106809139252,116.648590087891,148.288284301758,147.277130126953,123.905654907227,-23.3131408691406,101.215522766113,42.3539199829102,208.134735107422,3.32908701896667
101.489250183105,-87.0140228271484,83.3920364379883,37.9872283935547,162.675659179688,4.39242172241211,260.419189453125,74.5566253662109,169.962387084961,144.895385742188,45.3859596252441,36.4367141723633,102.965385437012,64.2869567871094,93.4903793334961,58.3680953979492,77.7715682983398,60.3862495422363,175.467086791992,79.1738815307617,-28.8563652038574,133.305816650391,102.88549041748,266.045349121094,-17.0808620452881,131.061660766602,95.0063400268555,13.5949077606201,183.832336425781,82.6627731323242
87.7548828125,-136.350509643555,99.0101318359375,10.600790977478,161.780899047852,2.13549637794495,223.947463989258,131.782516479492,151.799102783203,159.067687988281,105.783966064453,137.362731933594,69.7123107910156,95.3451843261719,143.971496582031,36.0807800292969,59.5834846496582,31.8029003143311,156.211608886719,62.4244613647461,-28.5303745269775,166.492416381836,63.8147315979004,333.730194091797,10.3951234817505,187.884307861328,118.258834838867,-29.5608139038086,226.473983764648,59.4570579528809
106.836471557617,-213.479339599609,165.087051391602,-64.4091873168945,163.739807128906,-49.4233894348145,220.949249267578,69.4641952514648,141.101104736328,14.2622804641724,189.104705810547,64.9838714599609,99.6659698486328,60.3653221130371,237.66064453125,-60.3668670654297,63.7540550231934,17.0532913208008,153.024703979492,4.49885416030884,7.63090562820435,93.6669006347656,72.1267776489258,272.817047119141,144.269088745117,80.8097686767578,153.613906860352,-51.7355079650879,202.824203491211,-94.4056396484375
143.017700195312,-291.388946533203,198.443222045898,-181.421173095703,147.809722900391,-139.216751098633,154.628997802734,-23.5273094177246,106.738410949707,-141.03581237793,150.351226806641,-28.3102188110352,112.667793273926,-24.2991504669189,238.679946899414,-177.846893310547,108.118194580078,-33.3263778686523,120.83903503418,-79.5458068847656,51.3775253295898,-15.2752847671509,45.9528503417969,150.915328979492,158.240310668945,-38.0314712524414,169.858642578125,-57.5212593078613,77.4649200439453,-205.357391357422
137.552093505859,-328.053771972656,144.971252441406,-237.065414428711,103.256332397461,-178.672103881836,36.6091957092285,-53.3304214477539,48.8970527648926,-163.943008422852,90.038948059082,-24.5305023193359,59.1327056884766,-51.5469665527344,149.883193969727,-230.039703369141,118.003433227539,-119.710342407227,65.8069000244141,-129.815338134766,61.8033790588379,-61.1616363525391,-3.69392728805542,76.7305908203125,56.1322975158691,-84.0806427001953,146.587707519531,-42.9927024841309,-50.8744239807129,-219.863372802734
91.3080062866211,-329.027130126953,59.3833389282227,-240.626403808594,45.3086280822754,-170.559539794922,-110.713470458984,-73.2756423950195,30.9521083831787,-103.26602935791,68.007453918457,-23.7399997711182,22.9594841003418,6.73418664932251,79.2155227661133,-232.870788574219,71.6942825317383,-179.91145324707,8.9422550201416,-123.158683776855,11.3675336837769,-99.9920501708984,-48.5922889709473,70.9551086425781,-24.486722946167,-61.8722763061523,71.3038635253906,-25.2042961120605,-117.39030456543,-210.824798583984
17.3761177062988,-331.21435546875,21.5737075805664,-272.539520263672,-30.0192966461182,-155.346115112305,-260.702789306641,-94.5026245117188,19.4328269958496,-30.2681541442871,-33.9480323791504,0.890169560909271,-1.74843156337738,62.8255653381348,30.5918979644775,-204.947937011719,41.8464622497559,-228.399063110352,-44.9077491760254,-112.668144226074,-21.0205516815186,-128.952072143555,-118.825691223145,111.740936279297,-57.2075500488281,6.54591608047485,-11.7422561645508,-31.0150890350342,-115.837387084961,-186.081100463867
-53.2172203063965,-334.353363037109,29.869665145874,-271.158172607422,-84.2016983032227,-129.284622192383,-278.724029541016,-106.454383850098,-21.7155170440674,4.55894565582275,-179.057495117188,103.312232971191,-63.465217590332,74.5990676879883,-1.87719810009003,-158.107620239258,24.8926677703857,-249.321029663086,-45.3285369873047,-142.283340454102,51.4066619873047,-89.0015258789062,-119.203536987305,94.3730545043945,-81.5037460327148,10.6566066741943,-31.2874164581299,-51.0592346191406,-73.2838516235352,-151.338973999023
-76.6797332763672,-325.712005615234,48.6000442504883,-224.539215087891,-58.8832817077637,-100.650199890137,-154.131408691406,-135.794586181641,-27.8041515350342,-19.7173919677734,-217.615020751953,111.001205444336,-78.0477142333984,47.4641342163086,14.1723031997681,-157.564422607422,18.6466197967529,-234.316436767578,16.1088066101074,-192.873046875,124.754951477051,-30.1197662353516,5.84866666793823,-16.7001819610596,-95.07080078125,-83.2130126953125,12.8587255477905,-79.243293762207,-42.8846855163574,-120.421348571777
-71.5432434082031,-319.555267333984,53.3476181030273,-228.615707397461,-10.5264301300049,-62.1548690795898,-27.920539855957,-136.886947631836,41.6726341247559,-20.842155456543,-128.205352783203,-20.4166679382324,-8.58961772918701,10.0766096115112,45.2470817565918,-197.894073486328,52.2017135620117,-247.96647644043,67.230842590332,-240.578384399414,116.648590087891,-1.63487267494202,147.277130126953,-91.1227035522461,-23.3131408691406,-146.293060302734,42.3539199829102,-108.126373291016,3.32908701896667,-59.6349716186523
-87.0140228271484,-331.468200683594,37.9872283935547,-248.109268188477,4.39242172241211,-10.782395362854,74.5566253662109,-86.9984817504883,144.895385742188,33.2823295593262,36.4367141723633,-91.3877792358398,64.2869567871094,27.4843482971191,58.3680953979492,-213.944854736328,60.3862495422363,-278.575408935547,79.1738815307617,-262.547668457031,133.305816650391,12.9325304031372,266.045349121094,-90.8436660766602,131.061660766602,-144.416625976562,13.5949077606201,-118.423080444336,82.6627731323242,21.5847568511963
-136.350509643555,-353.810211181641,10.600790977478,-237.719696044922,2.13549637794495,21.6655826568604,131.782516479492,-51.0876541137695,159.067687988281,63.1913642883301,137.362731933594,-53.2073631286621,95.3451843261719,85.8592300415039,36.0807800292969,-204.336730957031,31.8029003143311,-299.603759765625,62.4244613647461,-238.41471862793,166.492416381836,8.07893466949463,333.730194091797,-76.7013092041016,187.884307861328,-171.698394775391,-29.5608139038086,-121.329765319824,59.4570579528809,62.5107841491699
-213.479339599609,-341.381591796875,-64.4091873168945,-229.794494628906,-49.4233894348145,40.5864181518555,69.4641952514648,-44.07861328125,14.2622804641724,35.8042144775391,64.9838714599609,-22.8102493286133,60.3653221130371,87.5894622802734,-60.3668670654297,-166.451797485352,17.0532913208008,-301.955291748047,4.49885416030884,-198.710144042969,93.6669006347656,-16.6098690032959,272.817047119141,-41.9750328063965,80.8097686767578,-209.175399780273,-51.7355079650879,-105.210571289062,-94.4056396484375,65.9430084228516
-291.388946533203,-254.483352661133,-181.421173095703,-169.640426635742,-139.216751098633,56.5346031188965,-23.5273094177246,-38.2653579711914,-141.03581237793,-9.5106201171875,-28.3102188110352,-14.6735801696777,-24.2991504669189,31.9620361328125,-177.846893310547,-80.4462356567383,-33.3263778686523,-210.467895507812,-79.5458068847656,-170.513122558594,-15.2752847671509,-37.8725814819336,150.915328979492,-1.87104523181915,-38.0314712524414,-161.165618896484,-57.5212593078613,-44.1179580688477,-205.357391357422,81.7867279052734
-328.053771972656,-150.438812255859,-237.065414428711,-71.5010681152344,-178.672103881836,50.9987297058105,-53.3304214477539,-31.6735191345215,-163.943008422852,-21.110652923584,-24.5305023193359,19.3691005706787,-51.5469665527344,18.1998958587646,-230.039703369141,-2.50496077537537,-119.710342407227,-88.6388244628906,-129.815338134766,-160.22053527832,-61.1616363525391,-58.4170837402344,76.7305908203125,-4.06390523910522,-84.0806427001953,-103.085342407227,-42.9927024841309,14.7375707626343,-219.863372802734,85.6361312866211
-329.027130126953,-103.419906616211,-240.626403808594,-57.8601684570312,-170.559539794922,29.8315029144287,-73.2756423950195,-31.5282402038574,-103.26602935791,8.37627792358398,-23.7399997711182,65.3977890014648,6.73418664932251,69.0065612792969,-232.870788574219,8.26709651947021,-179.91145324707,-81.7300415039062,-123.158683776855,-188.755340576172,-99.9920501708984,-92.4640960693359,70.9551086425781,-26.9754676818848,-61.8722763061523,-150.252685546875,-25.2042961120605,52.5951766967773,-210.824798583984,27.6533336639404
-331.21435546875,-81.3475112915039,-272.539520263672,-82.367805480957,-155.346115112305,-1.68504202365875,-94.5026245117188,-38.9809494018555,-30.2681541442871,37.1533470153809,0.890169560909271,113.952156066895,62.8255653381348,112.243461608887,-204.947937011719,-7.41566324234009,-228.399063110352,-113.457778930664,-112.668144226074,-207.229141235352,-128.952072143555,-143.367965698242,111.740936279297,-7.51968955993652,6.54591608047485,-172.429946899414,-31.0150890350342,97.3957595825195,-186.081100463867,-25.9703178405762
-334.353363037109,-60.6778564453125,-271.158172607422,-68.7955627441406,-129.284622192383,-37.2502899169922,-106.454383850098,-23.1788005828857,4.55894565582275,63.6765937805176,103.312232971191,175.003768920898,74.5990676879883,111.478927612305,-158.107620239258,-6.04905652999878,-249.321029663086,-101.65747833252,-142.283340454102,-156.847686767578,-89.0015258789062,-176.006942749023,94.3730545043945,71.3580627441406,10.6566066741943,-56.519115447998,-51.0592346191406,86.5027770996094,-151.338973999023,-14.4960470199585
-325.712005615234,-72.7087936401367,-224.539215087891,-91.4670104980469,-100.650199890137,-53.9432144165039,-135.794586181641,24.2930507659912,-19.7173919677734,79.2331848144531,111.001205444336,201.553512573242,47.4641342163086,105.89917755127,-157.564422607422,-26.3665332794189,-234.316436767578,-109.992584228516,-192.873046875,-102.283248901367,-30.1197662353516,-142.121368408203,-16.7001819610596,137.176834106445,-83.2130126953125,45.9319038391113,-79.243293762207,-4.30022192001343,-120.421348571777,-11.61705493927
-319.555267333984,-85.8050155639648,-228.615707397461,-148.13850402832,-62.1548690795898,-73.9086456298828,-136.886947631836,41.0728416442871,-20.842155456543,20.6351490020752,-20.4166679382324,159.841552734375,10.0766096115112,120.874794006348,-197.894073486328,-80.9345855712891,-247.96647644043,-113.272399902344,-240.578384399414,-88.5497283935547,-1.63487267494202,-86.8624114990234,-91.1227035522461,140.127685546875,-146.293060302734,56.6440963745117,-108.126373291016,-74.3938140869141,-59.6349716186523,-42.2964172363281
-331.468200683594,-76.4184417724609,-248.109268188477,-157.938140869141,-10.782395362854,-106.335540771484,-86.9984817504883,11.9615020751953,33.2823295593262,-72.8433685302734,-91.3877792358398,76.5187301635742,27.4843482971191,101.733016967773,-213.944854736328,-111.459899902344,-278.575408935547,-70.9525985717773,-262.547668457031,-77.696533203125,12.9325304031372,-53.6466484069824,-90.8436660766602,120.943740844727,-144.416625976562,58.814640045166,-118.423080444336,-100.593948364258,21.5847568511963,-39.7095985412598
-353.810211181641,-82.8367385864258,-237.719696044922,-122.274078369141,21.6655826568604,-95.0049209594727,-51.0876541137695,-5.82459163665771,63.1913642883301,-100.500106811523,-53.2073631286621,-42.5071830749512,85.8592300415039,19.0225601196289,-204.336730957031,-98.3509750366211,-299.603759765625,-34.0614356994629,-238.41471862793,-65.4170684814453,8.07893466949463,13.9518280029297,-76.7013092041016,94.9667663574219,-171.698394775391,51.5539703369141,-121.329765319824,-124.47346496582,62.5107841491699,-8.80240535736084
