F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-167.401977539062,23.9420051574707,-29.5466594696045,-45.6348533630371,-204.029647827148,-26.2032089233398,-9.76376819610596,-180.273773193359,129.352462768555,136.789138793945,141.426986694336,-35.9609184265137,-144.226669311523,-104.262809753418,-6.78860998153687,-83.7322311401367,-32.5229187011719,124.102767944336,60.1112289428711,146.601089477539,-202.072113037109,-21.0628128051758,-57.1230354309082,-102.98412322998,116.998023986816,38.6820678710938
-192.843933105469,9.77090644836426,-42.4288330078125,-97.4378967285156,-210.389953613281,-73.7237396240234,35.4435539245605,-131.26953125,82.7953796386719,108.977416992188,144.047088623047,-4.91947031021118,-68.4066314697266,-47.6846237182617,-1.09165441989899,-109.857650756836,36.7702980041504,63.3186454772949,118.047355651855,141.326217651367,-257.502044677734,-32.5517120361328,-48.9675331115723,-109.290634155273,91.3299560546875,65.2591552734375
-209.149688720703,15.8899660110474,-46.6670799255371,-178.632293701172,-174.890914916992,-38.0519676208496,40.2962417602539,-93.9828338623047,71.2947692871094,87.7259292602539,199.360000610352,41.9429626464844,-22.6386089324951,37.1046524047852,5.56413793563843,-150.927215576172,107.694602966309,4.84160470962524,182.074752807617,105.778625488281,-245.659332275391,-31.1732425689697,-69.7223205566406,-74.3998107910156,122.151016235352,103.939880371094
-160.027526855469,66.8395767211914,-76.3898773193359,-146.209091186523,-112.399482727051,79.0301132202148,-8.91839694976807,-19.0604228973389,91.2296981811523,87.4933319091797,177.540710449219,77.0691299438477,-67.9799652099609,112.764335632324,-33.4576873779297,-127.802757263184,93.0446243286133,-30.5361633300781,134.204376220703,65.8571548461914,-198.109558105469,17.2772960662842,-116.542007446289,54.188346862793,104.566513061523,99.7647552490234
-107.554954528809,164.776733398438,-115.843803405762,3.55147337913513,-55.4881973266602,157.819229125977,-48.5334053039551,87.1468658447266,62.9904861450195,30.1410579681396,72.748176574707,55.3710556030273,-107.36547088623,145.934265136719,-64.4445037841797,-61.2345733642578,-32.619457244873,-48.5951538085938,30.0931739807129,11.1059141159058,-146.943756103516,117.36270904541,-87.733283996582,169.15901184082,24.6927585601807,18.2152633666992
-84.402229309082,220.76692199707,-147.225341796875,110.426750183105,-2.79055142402649,156.60676574707,-70.7263488769531,154.399185180664,7.88802051544189,-31.0588359832764,15.1598043441772,-5.51078796386719,-73.0297775268555,103.277709960938,-82.5228271484375,-5.75064039230347,-136.098968505859,6.06286954879761,-12.2874774932861,-34.0932502746582,-115.577850341797,161.738540649414,-44.5312805175781,173.555221557617,-22.3544788360596,-41.911376953125
-102.115997314453,151.534332275391,-195.847381591797,125.591728210449,12.0577402114868,116.959167480469,-115.399955749512,147.860778808594,7.75782489776611,8.39828109741211,44.941951751709,19.8044242858887,-27.8029899597168,34.621395111084,-113.955024719238,39.894645690918,-67.4431991577148,68.4902038574219,18.8100872039795,22.6542625427246,-167.859832763672,107.619125366211,-104.702659606934,128.519897460938,-8.47439670562744,-10.5400743484497
-141.896591186523,37.4754486083984,-211.630645751953,80.6360778808594,-18.8556709289551,39.4292488098145,-177.506958007812,100.582893371582,43.8795471191406,73.6514053344727,76.2257995605469,150.836517333984,0.237815544009209,-26.1601619720459,-122.055587768555,34.4921722412109,29.2754058837891,101.45938873291,55.9577980041504,175.805953979492,-211.332092285156,23.1081390380859,-175.698715209961,89.1532363891602,19.359224319458,31.9636745452881
-106.743049621582,-2.31890225410461,-150.272491455078,-26.0159759521484,-26.0450553894043,-37.0157203674316,-228.603912353516,33.9529228210449,71.7764205932617,74.504020690918,42.1444702148438,216.439727783203,-5.79110622406006,-52.2168273925781,-106.012191772461,-34.4067420959473,42.8907585144043,140.222717285156,78.0357513427734,253.372222900391,-127.850006103516,-22.9132175445557,-163.964416503906,37.5418739318848,27.54860496521,29.3292789459229
-11.7057523727417,50.5633239746094,-73.1501312255859,-92.7747421264648,-3.66877436637878,-31.0194416046143,-231.033981323242,-49.6384925842285,111.006851196289,37.921802520752,-18.9723930358887,146.545516967773,-70.1320571899414,4.35705995559692,-92.6523971557617,-65.9247436523438,89.2519607543945,98.2592086791992,112.49919128418,159.880325317383,-32.3565979003906,3.17180275917053,-122.120071411133,-36.1207084655762,27.7886199951172,12.4443683624268
23.9420051574707,105.009658813477,-45.6348533630371,-27.8952083587646,-26.2032089233398,12.9932861328125,-180.273773193359,-95.4685211181641,136.789138793945,-14.1984901428223,-35.9609184265137,68.9138107299805,-104.262809753418,69.2567596435547,-83.7322311401367,-11.0818738937378,124.102767944336,-40.189094543457,146.601089477539,5.18653249740601,-21.0628128051758,32.0107460021973,-102.98412322998,-86.9429550170898,38.6820678710938,0.939784824848175
9.77090644836426,63.679313659668,-97.4378967285156,51.6664352416992,-73.7237396240234,19.2579116821289,-131.26953125,-83.6558303833008,108.977416992188,-49.0540390014648,-4.91947031021118,40.3928642272949,-47.6846237182617,67.2931747436523,-109.857650756836,61.9852256774902,63.3186454772949,-134.608413696289,141.326217651367,-90.6288299560547,-32.5517120361328,10.1831169128418,-109.290634155273,-68.5160217285156,65.2591552734375,-11.6939496994019
15.8899660110474,-4.03897571563721,-178.632293701172,41.9784088134766,-38.0519676208496,1.99259722232819,-93.9828338623047,-75.8170623779297,87.7259292602539,-47.5010223388672,41.9429626464844,13.3091468811035,37.1046524047852,41.9938316345215,-150.927215576172,87.6140975952148,4.84160470962524,-142.779998779297,105.778625488281,-94.0726699829102,-31.1732425689697,27.5396461486816,-74.3998107910156,-58.829402923584,103.939880371094,-25.1969699859619
66.8395767211914,11.807544708252,-146.209091186523,-5.72437286376953,79.0301132202148,-48.9056968688965,-19.0604228973389,-60.810962677002,87.4933319091797,-75.0165939331055,77.0691299438477,4.06202268600464,112.764335632324,3.49287414550781,-127.802757263184,72.8358993530273,-30.5361633300781,-130.249923706055,65.8571548461914,-31.7872409820557,17.2772960662842,88.5273818969727,54.188346862793,-123.955062866211,99.7647552490234,-17.7116584777832
164.776733398438,56.5238456726074,3.55147337913513,-42.562068939209,157.819229125977,-122.885986328125,87.1468658447266,7.98294830322266,30.1410579681396,-119.788291931152,55.3710556030273,19.9264163970947,145.934265136719,-12.5625352859497,-61.2345733642578,76.093017578125,-48.5951538085938,-145.0986328125,11.1059141159058,-24.2440242767334,117.36270904541,100.455726623535,169.15901184082,-157.191680908203,18.2152633666992,-6.51608085632324
220.76692199707,72.7540740966797,110.426750183105,-41.2280616760254,156.60676574707,-132.044708251953,154.399185180664,73.0643310546875,-31.0588359832764,-109.838821411133,-5.51078796386719,14.8553552627563,103.277709960938,49.1493797302246,-5.75064039230347,114.778541564941,6.06286954879761,-152.429351806641,-34.0932502746582,-107.193267822266,161.738540649414,99.7595748901367,173.555221557617,-126.750900268555,-41.911376953125,-31.7011890411377
151.534332275391,80.457893371582,125.591728210449,-5.08171892166138,116.959167480469,-69.6518936157227,147.860778808594,80.6212005615234,8.39828109741211,-64.1525039672852,19.8044242858887,18.4452133178711,34.621395111084,86.8001174926758,39.894645690918,146.059753417969,68.4902038574219,-80.673454284668,22.6542625427246,-120.681427001953,107.619125366211,114.149375915527,128.519897460938,-116.999732971191,-10.5400743484497,-23.0541400909424
37.4754486083984,44.6854515075684,80.6360778808594,-9.9998836517334,39.4292488098145,-0.9609734416008,100.582893371582,51.7866172790527,73.6514053344727,25.7792682647705,150.836517333984,61.3669929504395,-26.1601619720459,58.3338928222656,34.4921722412109,151.949111938477,101.45938873291,-13.4984130859375,175.805953979492,-42.3591156005859,23.1081390380859,77.3710403442383,89.1532363891602,-84.6707611083984,31.9636745452881,56.8156204223633
-2.31890225410461,-41.9055137634277,-26.0159759521484,-55.0088081359863,-37.0157203674316,34.3742523193359,33.9529228210449,7.12124586105347,74.504020690918,143.857559204102,216.439727783203,73.354850769043,-52.2168273925781,64.483512878418,-34.4067420959473,127.267906188965,140.222717285156,-54.0566940307617,253.372222900391,-16.7847080230713,-22.9132175445557,5.50967216491699,37.5418739318848,-16.9652252197266,29.3292789459229,79.2126007080078
50.5633239746094,-107.869659423828,-92.7747421264648,-86.9866561889648,-31.0194416046143,6.8878321647644,-49.6384925842285,-45.3761520385742,37.921802520752,147.607574462891,146.545516967773,29.4586696624756,4.35705995559692,49.7951164245605,-65.9247436523438,59.8669242858887,98.2592086791992,-87.3952102661133,159.880325317383,-20.727466583252,3.17180275917053,-47.3691253662109,-36.1207084655762,-14.6859683990479,12.4443683624268,22.6278820037842
105.009658813477,-123.806114196777,-27.8952083587646,-148.181594848633,12.9932861328125,-33.3647499084473,-95.4685211181641,-96.7399215698242,-14.1984901428223,61.9035148620605,68.9138107299805,-3.2098560333252,69.2567596435547,-55.7118225097656,-11.0818738937378,-9.6235408782959,-40.189094543457,-30.8179740905762,5.18653249740601,-9.95569610595703,32.0107460021973,-59.9271507263184,-86.9429550170898,-22.5237140655518,0.939784824848175,4.71587324142456
63.679313659668,-77.6627578735352,51.6664352416992,-214.653198242188,19.2579116821289,3.46048283576965,-83.6558303833008,-108.724975585938,-49.0540390014648,49.1257400512695,40.3928642272949,-0.282790064811707,67.2931747436523,-101.93424987793,61.9852256774902,-35.5195045471191,-134.608413696289,4.04407405853271,-90.6288299560547,-65.913948059082,10.1831169128418,-1.10296893119812,-68.5160217285156,51.3616142272949,-11.6939496994019,24.3496608734131
-4.03897571563721,32.2597885131836,41.9784088134766,-184.463165283203,1.99259722232819,71.3813858032227,-75.8170623779297,-46.3613471984863,-47.5010223388672,65.6669921875,13.3091468811035,2.15076160430908,41.9938316345215,-6.95781230926514,87.6140975952148,-27.0027122497559,-142.779998779297,-58.8197860717773,-94.0726699829102,-143.290008544922,27.5396461486816,99.5222625732422,-58.829402923584,121.675880432129,-25.1969699859619,37.3600273132324
11.807544708252,125.12467956543,-5.72437286376953,-101.536628723145,-48.9056968688965,95.1590194702148,-60.810962677002,31.5478801727295,-75.0165939331055,45.0288391113281,4.06202268600464,-18.6665058135986,3.49287414550781,90.8463897705078,72.8358993530273,9.51105880737305,-130.249923706055,-145.836761474609,-31.7872409820557,-155.921447753906,88.5273818969727,182.340423583984,-123.955062866211,135.800521850586,-17.7116584777832,55.4163551330566
56.5238456726074,141.886352539062,-42.562068939209,-47.7660293579102,-122.885986328125,105.245628356934,7.98294830322266,67.3610458374023,-119.788291931152,48.2465744018555,19.9264163970947,-46.3372383117676,-12.5625352859497,80.4497375488281,76.093017578125,74.1150588989258,-145.0986328125,-143.431869506836,-24.2440242767334,-147.710845947266,100.455726623535,233.251861572266,-157.191680908203,127.923500061035,-6.51608085632324,53.9999084472656
72.7540740966797,115.161071777344,-41.2280616760254,-32.3798065185547,-132.044708251953,92.5828475952148,73.0643310546875,77.2093276977539,-109.838821411133,15.5903224945068,14.8553552627563,-53.8547286987305,49.1493797302246,11.5478363037109,114.778541564941,129.993804931641,-152.429351806641,-94.7104339599609,-107.193267822266,-115.441925048828,99.7595748901367,213.640167236328,-126.750900268555,71.4443283081055,-31.7011890411377,12.3254013061523
80.457893371582,80.5429840087891,-5.08171892166138,-83.2960357666016,-69.6518936157227,-0.495171427726746,80.6212005615234,46.777515411377,-64.1525039672852,-115.338180541992,18.4452133178711,-61.4837417602539,86.8001174926758,-19.7988414764404,146.059753417969,132.806777954102,-80.673454284668,-135.200256347656,-120.681427001953,-36.6068229675293,114.149375915527,125.595252990723,-116.999732971191,-39.6760482788086,-23.0541400909424,-58.3127174377441
44.6854515075684,58.5178260803223,-9.9998836517334,-162.303497314453,-0.9609734416008,-123.718238830566,51.7866172790527,-31.7116737365723,25.7792682647705,-219.183731079102,61.3669929504395,-114.135780334473,58.3338928222656,-7.42119550704956,151.949111938477,83.2993927001953,-13.4984130859375,-195.717636108398,-42.3591156005859,15.497579574585,77.3710403442383,64.104133605957,-84.6707611083984,-148.801879882812,56.8156204223633,-133.960144042969
-41.9055137634277,56.4542274475098,-55.0088081359863,-184.990203857422,34.3742523193359,-184.502227783203,7.12124586105347,-108.29613494873,143.857559204102,-227.088577270508,73.354850769043,-173.428848266602,64.483512878418,6.95619440078735,127.267906188965,35.684986114502,-54.0566940307617,-162.1650390625,-16.7847080230713,15.4772882461548,5.50967216491699,50.283031463623,-16.9652252197266,-226.078536987305,79.2126007080078,-151.932861328125
-107.869659423828,44.3643646240234,-86.9866561889648,-175.24626159668,6.8878321647644,-182.683776855469,-45.3761520385742,-159.158203125,147.607574462891,-202.928848266602,29.4586696624756,-158.376708984375,49.7951164245605,14.484227180481,59.8669242858887,22.0979537963867,-87.3952102661133,-117.305313110352,-20.727466583252,11.4169902801514,-47.3691253662109,31.3571071624756,-14.6859683990479,-250.990951538086,22.6278820037842,-122.255065917969
-123.806114196777,14.5067167282104,-148.181594848633,-168.942367553711,-33.3647499084473,-159.763900756836,-96.7399215698242,-174.567443847656,61.9035148620605,-166.546936035156,-3.2098560333252,-100.871864318848,-55.7118225097656,-11.4282989501953,-9.6235408782959,6.75200843811035,-30.8179740905762,-94.9300231933594,-9.95569610595703,4.46857118606567,-59.9271507263184,7.56498432159424,-22.5237140655518,-208.546081542969,4.71587324142456,-113.644119262695
-77.6627578735352,10.446026802063,-214.653198242188,-171.525604248047,3.46048283576965,-126.032012939453,-108.724975585938,-156.004913330078,49.1257400512695,-88.0708770751953,-0.282790064811707,-65.5682907104492,-101.93424987793,-73.9588165283203,-35.5195045471191,-27.5762329101562,4.04407405853271,-55.7873382568359,-65.913948059082,-54.9962120056152,-1.10296893119812,-5.84131860733032,51.3616142272949,-136.515975952148,24.3496608734131,-66.3025665283203
32.2597885131836,37.1453247070312,-184.463165283203,-218.823013305664,71.3813858032227,-98.6726455688477,-46.3613471984863,-155.462997436523,65.6669921875,26.5501918792725,2.15076160430908,-11.051628112793,-6.95781230926514,-111.969779968262,-27.0027122497559,-61.9391632080078,-58.8197860717773,-55.9738578796387,-143.290008544922,-136.577529907227,99.5222625732422,-20.1178131103516,121.675880432129,-93.7816696166992,37.3600273132324,51.8779716491699
125.12467956543,24.7618446350098,-101.536628723145,-273.884826660156,95.1590194702148,-114.037994384766,31.5478801727295,-198.710250854492,45.0288391113281,94.0027770996094,-18.6665058135986,60.5096282958984,90.8463897705078,-140.493621826172,9.51105880737305,-92.3828964233398,-145.836761474609,-68.6443252563477,-155.921447753906,-93.2383422851562,182.340423583984,-47.4172859191895,135.800521850586,-89.6971054077148,55.4163551330566,106.352836608887
141.886352539062,-57.5699844360352,-47.7660293579102,-260.571716308594,105.245628356934,-156.240234375,67.3610458374023,-248.015594482422,48.2465744018555,62.3317832946777,-46.3372383117676,78.3335342407227,80.4497375488281,-198.82145690918,74.1150588989258,-91.8056564331055,-143.431869506836,-9.7372875213623,-147.710845947266,44.2043800354004,233.251861572266,-84.3893508911133,127.923500061035,-58.2083053588867,53.9999084472656,70.5028686523438
115.161071777344,-140.835739135742,-32.3798065185547,-199.116088867188,92.5828475952148,-162.653274536133,77.2093276977539,-229.324737548828,15.5903224945068,24.6190433502197,-53.8547286987305,96.0176544189453,11.5478363037109,-216.58039855957,129.993804931641,-53.2546081542969,-94.7104339599609,50.7407722473145,-115.441925048828,35.2753028869629,213.640167236328,-111.734466552734,71.4443283081055,50.8923950195312,12.3254013061523,46.5912055969238
80.5429840087891,-169.304962158203,-83.2960357666016,-140.502792358398,-0.495171427726746,-113.010284423828,46.777515411377,-90.5171203613281,-115.338180541992,25.683650970459,-61.4837417602539,151.407669067383,-19.7988414764404,-181.957305908203,132.806777954102,-33.2791290283203,-135.200256347656,43.8462562561035,-36.6068229675293,-101.443908691406,125.595252990723,-123.855628967285,-39.6760482788086,180.262817382812,-58.3127174377441,24.6507377624512
