Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
177.51904296875,-12.1926422119141,21.6372890472412,-85.8785400390625,204.816375732422,-138.494567871094,88.8627853393555,-158.681411743164,49.0552215576172,-129.112289428711,-108.794044494629,-229.992416381836,-51.1392478942871,-86.8398742675781,-215.605285644531,-147.643432617188,-55.9257888793945,-16.3637542724609,-189.515350341797,-77.1909103393555,148.191009521484,41.5665435791016,52.1656341552734,-67.603385925293,108.590782165527,36.9048461914062,47.2690010070801,-5.16870450973511,-50.8533821105957,24.5778064727783,140.078323364258,-157.916793823242,-157.467056274414,-171.865737915039,-173.071014404297,-95.6658782958984
72.9858169555664,-83.0277786254883,40.4978141784668,-55.5082550048828,47.4740600585938,-121.419509887695,0.510252416133881,-161.37614440918,-123.916297912598,-106.406379699707,-166.383605957031,-213.063232421875,-230.393142700195,-101.773803710938,-183.589859008789,-91.4781723022461,-198.337310791016,-47.6267623901367,-150.562225341797,-27.5892200469971,58.2880210876465,-11.0978345870972,64.5280151367188,-63.4025230407715,-57.6824607849121,-61.9009017944336,-76.1023178100586,-12.1647148132324,40.2115287780762,25.7083740234375,-30.5616149902344,-149.787094116211,-174.530792236328,-141.165786743164,-260.440734863281,-121.456001281738
-46.4256591796875,-135.238510131836,12.088583946228,-45.5244636535645,-93.2101516723633,-102.652648925781,-17.8208827972412,-148.464065551758,-218.838623046875,-71.2023086547852,-154.816375732422,-192.390640258789,-367.327117919922,-109.691535949707,-175.595153808594,-97.2244186401367,-285.778198242188,-79.4346160888672,-117.679779052734,-72.8809280395508,23.05837059021,-56.8857765197754,96.0319442749023,-77.9294052124023,-159.067916870117,-84.0379257202148,-115.582695007324,1.52731490135193,-59.3536911010742,-129.087966918945,-158.194259643555,-158.0302734375,-181.387878417969,-129.838623046875,-291.632751464844,-131.986572265625
-43.6259803771973,-145.880920410156,-14.3405609130859,-104.926139831543,-163.707992553711,-93.6381530761719,-58.6924896240234,-144.152099609375,-191.857452392578,-49.0689353942871,-175.118545532227,-145.201522827148,-330.710113525391,-81.6137008666992,-230.540939331055,-128.8525390625,-237.125106811523,-80.4065475463867,-141.305511474609,-110.789268493652,5.22633028030396,-66.0131988525391,107.095718383789,-99.9785385131836,-114.564270019531,-9.9200325012207,-85.7431411743164,10.6472797393799,-130.839431762695,-207.092407226562,-204.289215087891,-156.556427001953,-208.860855102539,-78.9899291992188,-284.605255126953,-89.7268447875977
50.4448738098145,-150.497131347656,10.1455945968628,-204.859237670898,-160.034851074219,-74.5866851806641,-127.24585723877,-135.79426574707,-161.716201782227,-33.84619140625,-246.148910522461,-80.1743774414062,-232.191909790039,-64.9909439086914,-240.984375,-115.223617553711,-146.944427490234,-45.7451820373535,-149.86408996582,-104.661445617676,6.97038602828979,-61.9178886413574,95.5131530761719,-87.8548355102539,-65.6869583129883,50.3521995544434,-68.5725936889648,-2.05894088745117,-13.5032978057861,-145.834457397461,-179.550720214844,-130.566070556641,-214.543563842773,-56.6931571960449,-227.199188232422,-39.5431022644043
69.6366500854492,-127.300361633301,25.188892364502,-239.001846313477,-124.860694885254,-33.331111907959,-151.981109619141,-129.023147583008,-190.387969970703,-14.7811965942383,-266.558868408203,-88.1380081176758,-195.042449951172,-20.2163715362549,-191.679092407227,-79.4756240844727,-94.6780776977539,51.6096801757812,-116.188110351562,-69.9754333496094,7.8877329826355,-76.6811599731445,83.4080047607422,-85.9329223632812,-105.786239624023,-5.22565174102783,-73.3819732666016,-7.53824806213379,30.0607929229736,-1.61857330799103,-173.211868286133,-85.9203186035156,-209.627456665039,-72.9997863769531,-163.263442993164,-16.2511596679688
-58.7466011047363,-75.1646118164062,41.3921813964844,-214.182022094727,-133.370147705078,-9.93145275115967,-141.083541870117,-116.723945617676,-239.877349853516,-29.5099430084229,-257.720733642578,-133.454986572266,-221.745025634766,16.9380226135254,-164.609771728516,-81.803352355957,-118.44921875,71.8307647705078,-69.192024230957,-60.1136093139648,-90.3605880737305,-40.6103210449219,76.8754272460938,-119.606323242188,-173.80842590332,-54.5879096984863,-98.9285049438477,-7.27952766418457,-26.7800540924072,55.1957588195801,-207.444808959961,-37.3763961791992,-217.220016479492,-55.7386131286621,-197.750289916992,-16.8308029174805
-198.150756835938,-34.2829971313477,73.7821807861328,-167.127334594727,-167.333038330078,-27.4493064880371,-94.7412643432617,-123.478340148926,-259.616577148438,-78.2109069824219,-253.068588256836,-124.218704223633,-276.089599609375,-42.2550430297852,-162.293151855469,-110.268493652344,-188.642150878906,-58.3555221557617,-58.9099884033203,-91.2852172851562,-162.474670410156,12.1958827972412,76.8496398925781,-128.137664794922,-189.96891784668,-20.0554828643799,-94.9183120727539,-38.0571098327637,-72.7970581054688,-51.2427139282227,-197.090103149414,-33.5654182434082,-220.573013305664,-43.9684944152832,-255.986618041992,-38.8018798828125
-178.850067138672,-41.6455917358398,27.7441864013672,-69.6827163696289,-167.686386108398,-62.4481353759766,-52.8011093139648,-143.906311035156,-222.952072143555,-117.04362487793,-228.637542724609,-80.3764343261719,-275.572387695312,-120.186134338379,-172.158203125,-85.4542083740234,-188.199813842773,-134.669570922852,-128.189956665039,-50.6096801757812,-65.7902908325195,-64.164306640625,48.896312713623,-61.1788024902344,-84.6560211181641,-112.612449645996,-37.2040557861328,-66.5691680908203,-153.285278320312,-102.976760864258,-159.527770996094,-70.6135787963867,-232.68115234375,-31.1349544525146,-213.367034912109,-42.1691856384277
-51.6441421508789,-78.3947906494141,-64.5938949584961,-18.408260345459,-150.058334350586,-105.37606048584,-95.2746276855469,-92.8313217163086,-162.192779541016,-108.968704223633,-222.384262084961,-24.171178817749,-171.152084350586,-94.9005279541016,-184.768539428711,-3.78438067436218,-84.2067260742188,-64.114128112793,-160.764739990234,55.3403854370117,44.2855796813965,-169.780227661133,-23.348611831665,25.527853012085,49.6426849365234,-247.265533447266,1.9151623249054,-66.9315185546875,-129.972915649414,-25.665168762207,-157.887649536133,-71.3316421508789,-226.171508789062,43.1527366638184,-126.097152709961,17.4800796508789
-12.1926422119141,-62.4054374694824,-85.8785400390625,-54.2334671020508,-138.494567871094,-113.086318969727,-158.681411743164,-3.14371466636658,-129.112289428711,-16.6767063140869,-229.992416381836,29.97727394104,-86.8398742675781,42.0806922912598,-147.643432617188,54.5897789001465,-16.3637542724609,63.2204360961914,-77.1909103393555,90.3866195678711,41.5665435791016,-114.537101745605,-67.603385925293,17.470739364624,36.9048461914062,-119.510917663574,-5.16870450973511,-57.1008033752441,24.5778064727783,22.044605255127,-157.916793823242,-18.4249687194824,-171.865737915039,98.6570434570312,-95.6658782958984,127.464569091797
-83.0277786254883,-2.70833277702332,-55.5082550048828,-49.2902641296387,-121.419509887695,-43.3942909240723,-161.37614440918,-0.990571558475494,-106.406379699707,116.561187744141,-213.063232421875,41.0416221618652,-101.773803710938,207.447662353516,-91.4781723022461,84.0882415771484,-47.6267623901367,214.523147583008,-27.5892200469971,84.2659072875977,-11.0978345870972,-2.41895961761475,-63.4025230407715,-78.3925476074219,-61.9009017944336,65.0461654663086,-12.1647148132324,4.45960283279419,25.7083740234375,35.3841552734375,-149.787094116211,11.5283212661743,-141.165786743164,92.8314666748047,-121.456001281738,232.194854736328
-135.238510131836,0.847815454006195,-45.5244636535645,-45.3339691162109,-102.652648925781,11.1282682418823,-148.464065551758,-53.4976234436035,-71.2023086547852,185.015686035156,-192.390640258789,39.098258972168,-109.691535949707,286.388244628906,-97.2244186401367,126.522216796875,-79.4346160888672,306.979705810547,-72.8809280395508,122.376136779785,-56.8857765197754,13.8839282989502,-77.9294052124023,-132.875259399414,-84.0379257202148,78.4092788696289,1.52731490135193,100.5029296875,-129.087966918945,44.3689308166504,-158.0302734375,-16.9208469390869,-129.838623046875,87.2017135620117,-131.986572265625,267.151092529297
-145.880920410156,-47.0364379882812,-104.926139831543,-99.6342468261719,-93.6381530761719,1.29734873771667,-144.152099609375,-50.5883445739746,-49.0689353942871,199.782730102539,-145.201522827148,72.6815032958984,-81.6137008666992,276.793762207031,-128.8525390625,184.3095703125,-80.4065475463867,271.661437988281,-110.789268493652,176.494155883789,-66.0131988525391,5.30862855911255,-99.9785385131836,-95.8169708251953,-9.9200325012207,113.824409484863,10.6472797393799,121.345504760742,-207.092407226562,16.4546413421631,-156.556427001953,-20.999662399292,-78.9899291992188,80.0504302978516,-89.7268447875977,247.406860351562
-150.497131347656,-70.0103378295898,-204.859237670898,-84.3249053955078,-74.5866851806641,23.4781894683838,-135.79426574707,-3.60913038253784,-33.84619140625,203.894485473633,-80.1743774414062,126.91219329834,-64.9909439086914,245.312850952148,-115.223617553711,249.774398803711,-45.7451820373535,195.116333007812,-104.661445617676,203.591125488281,-61.9178886413574,20.509937286377,-87.8548355102539,-14.7147560119629,50.3521995544434,156.30989074707,-2.05894088745117,78.5331649780273,-145.834457397461,47.9440116882324,-130.566070556641,29.2742328643799,-56.6931571960449,78.3876190185547,-39.5431022644043,223.811782836914
-127.300361633301,-39.8723335266113,-239.001846313477,-28.4230079650879,-33.331111907959,46.7687950134277,-129.023147583008,12.3158922195435,-14.7811965942383,145.668609619141,-88.1380081176758,166.557205200195,-20.2163715362549,176.537643432617,-79.4756240844727,267.886474609375,51.6096801757812,124.895500183105,-69.9754333496094,184.553344726562,-76.6811599731445,-12.297625541687,-85.9329223632812,57.9067916870117,-5.22565174102783,55.655445098877,-7.53824806213379,54.9899253845215,-1.61857330799103,157.101135253906,-85.9203186035156,13.2373123168945,-72.9997863769531,90.2506790161133,-16.2511596679688,157.026611328125
-75.1646118164062,7.7419114112854,-214.182022094727,-12.0980577468872,-9.93145275115967,-19.8899974822998,-116.723945617676,-25.103609085083,-29.5099430084229,62.4869117736816,-133.454986572266,155.789825439453,16.9380226135254,104.164505004883,-81.803352355957,204.078430175781,71.8307647705078,82.9372024536133,-60.1136093139648,146.604629516602,-40.6103210449219,-70.1806106567383,-119.606323242188,61.7893295288086,-54.5879096984863,-34.4455986022949,-7.27952766418457,38.3985366821289,55.1957588195801,165.301040649414,-37.3763961791992,-88.0398712158203,-55.7386131286621,72.2654571533203,-16.8308029174805,63.7498970031738
-34.2829971313477,-5.80263805389404,-167.127334594727,32.2679405212402,-27.4493064880371,-81.7199325561523,-123.478340148926,-56.920955657959,-78.2109069824219,59.9113540649414,-124.218704223633,117.942169189453,-42.2550430297852,97.0045928955078,-110.268493652344,159.138565063477,-58.3555221557617,106.184959411621,-91.2852172851562,130.846939086914,12.1958827972412,-62.5213165283203,-128.137664794922,-12.9899291992188,-20.0554828643799,-6.77627992630005,-38.0571098327637,-4.54685306549072,-51.2427139282227,59.1296501159668,-33.5654182434082,-125.82772064209,-43.9684944152832,66.9062957763672,-38.8018798828125,46.2244720458984
-41.6455917358398,-50.6168975830078,-69.6827163696289,19.6671581268311,-62.4481353759766,-63.849536895752,-143.906311035156,-20.9528331756592,-117.04362487793,93.6975250244141,-80.3764343261719,126.392196655273,-120.186134338379,90.395637512207,-85.4542083740234,174.581848144531,-134.669570922852,92.9775543212891,-50.6096801757812,122.177406311035,-64.164306640625,3.68054270744324,-61.1788024902344,-72.9903182983398,-112.612449645996,46.9674530029297,-66.5691680908203,-31.7555866241455,-102.976760864258,31.9218158721924,-70.6135787963867,-61.51416015625,-31.1349544525146,101.039321899414,-42.1691856384277,73.3342437744141
-78.3947906494141,-22.9046859741211,-18.408260345459,-95.1739730834961,-105.37606048584,-14.8016195297241,-92.8313217163086,38.3543472290039,-108.968704223633,97.7111358642578,-24.171178817749,154.167343139648,-94.9005279541016,65.944694519043,-3.78438067436218,161.494873046875,-64.114128112793,19.9172897338867,55.3403854370117,126.638938903809,-169.780227661133,61.5855865478516,25.527853012085,-37.5994033813477,-247.265533447266,43.0233688354492,-66.9315185546875,10.5798683166504,-25.665168762207,116.490844726562,-71.3316421508789,4.38947725296021,43.1527366638184,95.613410949707,17.4800796508789,85.6849517822266
-62.4054374694824,13.3510875701904,-54.2334671020508,-88.0497436523438,-113.086318969727,42.8941688537598,-3.14371466636658,42.4436454772949,-16.6767063140869,95.3462142944336,29.97727394104,135.25163269043,42.0806922912598,92.8669281005859,54.5897789001465,126.205978393555,63.2204360961914,27.5251140594482,90.3866195678711,134.798416137695,-114.537101745605,58.7013816833496,17.470739364624,40.5611991882324,-119.510917663574,-53.9648895263672,-57.1008033752441,52.0039558410645,22.044605255127,153.546722412109,-18.4249687194824,2.71689820289612,98.6570434570312,66.206184387207,127.464569091797,110.16527557373
-2.70833277702332,-13.4431047439575,-49.2902641296387,38.2051086425781,-43.3942909240723,55.7493171691895,-0.990571558475494,7.80867958068848,116.561187744141,76.7768096923828,41.0416221618652,108.682067871094,207.447662353516,110.517593383789,84.0882415771484,120.252044677734,214.523147583008,75.9187240600586,84.2659072875977,91.933967590332,-2.41895961761475,2.29848146438599,-78.3925476074219,40.6879844665527,65.0461654663086,-114.446571350098,4.45960283279419,1.40484964847565,35.3841552734375,98.5114517211914,11.5283212661743,-48.5707015991211,92.8314666748047,69.1741104125977,232.194854736328,110.483764648438
0.847815454006195,-14.2797365188599,-45.3339691162109,59.9797096252441,11.1282682418823,-5.37524652481079,-53.4976234436035,-11.5008544921875,185.015686035156,49.0962829589844,39.098258972168,98.5980453491211,286.388244628906,56.1533126831055,126.522216796875,104.896369934082,306.979705810547,43.2228050231934,122.376136779785,40.7859497070312,13.8839282989502,-17.1307373046875,-132.875259399414,-27.2294273376465,78.4092788696289,5.49549007415771,100.5029296875,-39.6757164001465,44.3689308166504,55.1085052490234,-16.9208469390869,-55.1956329345703,87.2017135620117,63.1358528137207,267.151092529297,68.0801086425781
-47.0364379882812,17.1954174041748,-99.6342468261719,20.0480709075928,1.29734873771667,-35.0989532470703,-50.5883445739746,-3.30902409553528,199.782730102539,56.7207908630371,72.6815032958984,63.6836280822754,276.793762207031,9.28229522705078,184.3095703125,65.0898666381836,271.661437988281,-5.33790826797485,176.494155883789,11.5815372467041,5.30862855911255,26.6542053222656,-95.8169708251953,-28.4899463653564,113.824409484863,139.353576660156,121.345504760742,2.63866567611694,16.4546413421631,28.1283512115479,-20.999662399292,6.07673835754395,80.0504302978516,34.9851455688477,247.406860351562,45.1937484741211
-70.0103378295898,21.5318984985352,-84.3249053955078,44.2738952636719,23.4781894683838,-5.74083232879639,-3.60913038253784,25.3850841522217,203.894485473633,70.6935272216797,126.91219329834,37.3397903442383,245.312850952148,43.9007873535156,249.774398803711,25.5798034667969,195.116333007812,17.6388549804688,203.591125488281,-40.7607231140137,20.509937286377,41.5951957702637,-14.7147560119629,33.8825302124023,156.30989074707,93.8189697265625,78.5331649780273,11.4078798294067,47.9440116882324,-55.5787734985352,29.2742328643799,38.9379692077637,78.3876190185547,25.3554573059082,223.811782836914,44.8829956054688
-39.8723335266113,36.7601165771484,-28.4230079650879,92.5798110961914,46.7687950134277,-1.86749053001404,12.3158922195435,53.6684684753418,145.668609619141,76.9396743774414,166.557205200195,66.7517013549805,176.537643432617,143.680633544922,267.886474609375,-1.1639963388443,124.895500183105,96.2541580200195,184.553344726562,-42.6442718505859,-12.297625541687,6.84985876083374,57.9067916870117,38.2390899658203,55.655445098877,-24.7183170318604,54.9899253845215,-19.6542530059814,157.101135253906,-119.482650756836,13.2373123168945,43.5239067077637,90.2506790161133,57.2584915161133,157.026611328125,76.2534790039062
7.7419114112854,61.9079742431641,-12.0980577468872,130.543502807617,-19.8899974822998,-15.6403312683105,-25.103609085083,63.4600830078125,62.4869117736816,94.8852386474609,155.789825439453,98.9455947875977,104.164505004883,206.027328491211,204.078430175781,22.7383499145508,82.9372024536133,146.913955688477,146.604629516602,50.2201957702637,-70.1806106567383,-24.1709003448486,61.7893295288086,4.07406234741211,-34.4455986022949,-81.9731826782227,38.3985366821289,-5.4276762008667,165.301040649414,-33.7535133361816,-88.0398712158203,81.4124908447266,72.2654571533203,118.0322265625,63.7498970031738,143.03108215332
-5.80263805389404,59.7017021179199,32.2679405212402,149.036254882812,-81.7199325561523,-5.65587425231934,-56.920955657959,77.8099212646484,59.9113540649414,73.3168487548828,117.942169189453,112.017555236816,97.0045928955078,148.69287109375,159.138565063477,100.793556213379,106.184959411621,92.5262298583984,130.846939086914,129.45085144043,-62.5213165283203,-58.392894744873,-12.9899291992188,13.699143409729,-6.77627992630005,-94.4911346435547,-4.54685306549072,7.63831996917725,59.1296501159668,120.181762695312,-125.82772064209,96.6675643920898,66.9062957763672,156.754348754883,46.2244720458984,141.097518920898
-50.6168975830078,39.6927909851074,19.6671581268311,137.323669433594,-63.849536895752,1.65733134746552,-20.9528331756592,109.614654541016,93.6975250244141,22.2383232116699,126.392196655273,155.700805664062,90.395637512207,52.8096466064453,174.581848144531,168.041427612305,92.9775543212891,5.83395147323608,122.177406311035,163.035568237305,3.68054270744324,-83.335205078125,-72.9903182983398,33.8999938964844,46.9674530029297,-57.9677925109863,-31.7555866241455,-9.05872917175293,31.9218158721924,139.636795043945,-61.51416015625,67.8806686401367,101.039321899414,177.670227050781,73.3342437744141,74.1528244018555
-22.9046859741211,-0.511186122894287,-95.1739730834961,135.536987304688,-14.8016195297241,-9.84020042419434,38.3543472290039,128.269653320312,97.7111358642578,39.3527030944824,154.167343139648,202.13005065918,65.944694519043,43.9965744018555,161.494873046875,184.098449707031,19.9172897338867,11.4380941390991,126.638938903809,153.768432617188,61.5855865478516,-30.4869861602783,-37.5994033813477,11.2967281341553,43.0233688354492,30.1551952362061,10.5798683166504,-16.1568813323975,116.490844726562,22.8240184783936,4.38947725296021,78.3370971679688,95.613410949707,211.771636962891,85.6849517822266,85.0234832763672
13.3510875701904,-6.44954490661621,-88.0497436523438,112.134208679199,42.8941688537598,6.4512038230896,42.4436454772949,123.027946472168,95.3462142944336,106.465133666992,135.25163269043,199.265274047852,92.8669281005859,137.844192504883,126.205978393555,171.195343017578,27.5251140594482,104.37092590332,134.798416137695,85.0217437744141,58.7013816833496,78.23681640625,40.5611991882324,-48.839714050293,-53.9648895263672,81.9298324584961,52.0039558410645,13.4134864807129,153.546722412109,-16.9825038909912,2.71689820289612,143.996795654297,66.206184387207,212.268951416016,110.16527557373,173.753875732422
-13.4431047439575,59.8940811157227,38.2051086425781,-4.16791391372681,55.7493171691895,82.9037857055664,7.80867958068848,98.7643203735352,76.7768096923828,134.035507202148,108.682067871094,180.169052124023,110.517593383789,243.476791381836,120.252044677734,174.083526611328,75.9187240600586,201.773834228516,91.933967590332,65.7888946533203,2.29848146438599,127.187614440918,40.6879844665527,-101.632774353027,-114.446571350098,102.065399169922,1.40484964847565,101.722991943359,98.5114517211914,84.7349395751953,-48.5707015991211,195.133804321289,69.1741104125977,176.950317382812,110.483764648438,219.595397949219
-14.2797365188599,69.7123031616211,59.9797096252441,-93.2068176269531,-5.37524652481079,117.092880249023,-11.5008544921875,46.2772254943848,49.0962829589844,113.718742370605,98.5980453491211,148.238006591797,56.1533126831055,227.156478881836,104.896369934082,177.445343017578,43.2228050231934,196.51921081543,40.7859497070312,124.294662475586,-17.1307373046875,82.0046310424805,-27.2294273376465,-92.4399566650391,5.49549007415771,162.349548339844,-39.6757164001465,162.787353515625,55.1085052490234,114.879211425781,-55.1956329345703,155.851516723633,63.1358528137207,142.07893371582,68.0801086425781,168.186111450195
17.1954174041748,-9.19135284423828,20.0480709075928,-17.1652450561523,-35.0989532470703,26.7804527282715,-3.30902409553528,-2.66382908821106,56.7207908630371,86.8565368652344,63.6836280822754,76.1245422363281,9.28229522705078,110.228897094727,65.0898666381836,122.108833312988,-5.33790826797485,77.448112487793,11.5815372467041,119.077850341797,26.6542053222656,40.6442222595215,-28.4899463653564,-52.5019912719727,139.353576660156,169.549407958984,2.63866567611694,128.129028320312,28.1283512115479,-5.08195447921753,6.07673835754395,44.5546379089355,34.9851455688477,73.1395721435547,45.1937484741211,77.2951965332031
21.5318984985352,-26.5189018249512,44.2738952636719,84.1462707519531,-5.74083232879639,-37.208194732666,25.3850841522217,-4.15618848800659,70.6935272216797,84.7270812988281,37.3397903442383,27.2704677581787,43.9007873535156,60.1931037902832,25.5798034667969,45.7285995483398,17.6388549804688,15.0308427810669,-40.7607231140137,57.0009231567383,41.5951957702637,64.1077194213867,33.8825302124023,-50.9242897033691,93.8189697265625,91.999267578125,11.4078798294067,100.979133605957,-55.5787734985352,-50.2171745300293,38.9379692077637,3.55269646644592,25.3554573059082,14.2741556167603,44.8829956054688,48.4292755126953
36.7601165771484,26.3949584960938,92.5798110961914,60.1113243103027,-1.86749053001404,34.2806091308594,53.6684684753418,14.8489065170288,76.9396743774414,102.226753234863,66.7517013549805,43.8438491821289,143.680633544922,86.2238235473633,-1.1639963388443,19.3195457458496,96.2541580200195,64.8008499145508,-42.6442718505859,36.5642051696777,6.84985876083374,98.5207290649414,38.2390899658203,-54.511302947998,-24.7183170318604,95.0002212524414,-19.6542530059814,83.701042175293,-119.482650756836,17.4881858825684,43.5239067077637,66.7490158081055,57.2584915161133,51.530948638916,76.2534790039062,62.9001808166504
