Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-19.8710594177246,122.418701171875,-25.8646335601807,101.738296508789,16.0078945159912,32.7440452575684,-29.1866798400879,125.902030944824,21.0682525634766,57.9812545776367,21.939640045166,128.60676574707,13.3513536453247,-13.9677419662476,10.5177202224731,-23.8756217956543,-0.840122163295746,67.0405349731445,27.4508514404297,28.1174354553223,26.8326797485352,53.0347328186035,-41.5823745727539,187.405792236328,-11.4089660644531,149.355133056641,-3.43436574935913,213.347702026367
44.230281829834,114.170280456543,-9.5262622833252,117.806098937988,52.7255859375,70.3926162719727,-52.1533241271973,158.971496582031,8.80873107910156,73.8532943725586,-29.760591506958,165.813980102539,-33.2880401611328,-12.0099143981934,-71.6202621459961,30.5476989746094,-11.6089305877686,78.6162719726562,56.0168190002441,48.6429710388184,72.7893371582031,53.6812934875488,48.6497192382812,142.373382568359,3.19411849975586,150.068923950195,33.6083564758301,238.359008789062
72.3248138427734,76.824333190918,37.6081924438477,103.335342407227,97.0265731811523,76.5041046142578,-4.51697158813477,148.167465209961,59.3084449768066,72.3819274902344,18.9942169189453,145.268920898438,-22.5022315979004,27.1472606658936,-56.9676399230957,56.2202072143555,-7.2124924659729,51.6916007995605,99.1233596801758,38.1481742858887,101.957397460938,46.7313766479492,98.2703170776367,64.3219375610352,44.0596542358398,120.911087036133,42.4251480102539,216.600112915039
60.2448997497559,11.4887456893921,33.3274307250977,74.1891250610352,105.277854919434,96.8096237182617,43.4222373962402,112.037208557129,34.8378829956055,92.9292221069336,67.4802703857422,86.4081115722656,-41.1200904846191,54.9579544067383,-52.3137016296387,61.3782691955566,-2.93004703521729,11.2785215377808,116.896690368652,35.5174407958984,67.4428939819336,83.6008148193359,107.745590209961,45.4304008483887,37.6858787536621,94.0136413574219,-6.99965858459473,170.124313354492
62.7800140380859,-23.2852592468262,3.07553100585938,41.3979301452637,78.2819976806641,117.069709777832,44.4810218811035,50.020450592041,-36.8407745361328,118.618469238281,22.519157409668,44.955493927002,-86.6098709106445,33.4942855834961,-74.6060333251953,59.2203903198242,-12.8652095794678,-14.037633895874,82.1946105957031,49.3072319030762,36.9953727722168,99.3960266113281,81.8606643676758,100.81893157959,25.7380485534668,75.4150390625,5.26360988616943,138.045516967773
22.5739688873291,1.59505796432495,-10.6371717453003,27.621208190918,27.0198554992676,95.7162704467773,25.8174057006836,10.632040977478,-51.1742362976074,94.3622894287109,-15.1811475753784,21.6287498474121,-87.5203857421875,12.9772710800171,-65.2057723999023,21.8938674926758,-39.1729965209961,-8.82725238800049,28.6859474182129,66.6700592041016,21.7181262969971,65.6369552612305,38.239990234375,123.083961486816,48.4825286865234,42.564136505127,69.8450698852539,71.4026489257812
-63.4734077453613,18.6039848327637,-27.0644874572754,46.9193954467773,7.05207204818726,77.6219253540039,38.5043563842773,25.0138397216797,-33.7041664123535,68.4837951660156,10.6952505111694,21.1014995574951,-44.9102401733398,-3.1226818561554,-38.098217010498,-11.9929790496826,-80.3883666992188,10.5718946456909,13.0871143341064,85.7682800292969,6.79796361923218,73.0291213989258,42.8744659423828,102.447196960449,80.3241806030273,7.68734407424927,101.03978729248,-6.05678701400757
-68.650260925293,4.00465393066406,-10.9423360824585,65.8426742553711,35.2752380371094,104.776580810547,87.7960968017578,21.3675518035889,-7.43130207061768,78.7122268676758,48.9391822814941,26.9918346405029,-14.1773338317871,-20.652982711792,-16.7623081207275,-19.5805950164795,-85.7066802978516,11.3743782043457,36.1715927124023,72.0441055297852,20.7818546295166,104.935997009277,98.203971862793,130.544372558594,114.500701904297,-16.1594543457031,145.750076293945,-38.7069129943848
23.7528877258301,41.4366760253906,40.130126953125,76.3272094726562,32.4887161254883,135.833221435547,101.407211303711,-25.2185001373291,26.6988945007324,85.8261489868164,73.3178253173828,-18.5538787841797,-11.3907537460327,-10.8895626068115,-18.1609668731689,-47.0550003051758,-34.9403915405273,12.2631273269653,35.517276763916,40.8201103210449,36.1802444458008,94.6807403564453,148.351577758789,160.127151489258,136.679916381836,-45.9347305297852,205.626312255859,-67.9814071655273
101.844902038574,125.625221252441,75.3346481323242,78.9191741943359,6.24910068511963,114.683570861816,91.2558822631836,-59.6268348693848,42.5200729370117,87.02001953125,92.0033111572266,-69.0852966308594,-10.5500497817993,-12.2896537780762,-40.5113258361816,-53.1367797851562,25.0010242462158,26.9381980895996,13.7273874282837,42.2350769042969,36.9082145690918,85.4422607421875,179.385818481445,123.186424255371,139.525588989258,-72.1487655639648,211.656845092773,-84.5935440063477
122.418701171875,130.600296020508,101.738296508789,61.7368202209473,32.7440452575684,61.8158378601074,125.902030944824,-41.9926071166992,57.9812545776367,90.2114715576172,128.60676574707,-21.2307224273682,-13.9677419662476,-18.1509876251221,-23.8756217956543,15.518253326416,67.0405349731445,24.2980861663818,28.1174354553223,36.4170341491699,53.0347328186035,85.5473098754883,187.405792236328,96.5765075683594,149.355133056641,-51.1809921264648,213.347702026367,-29.4252643585205
114.170280456543,63.8081588745117,117.806098937988,53.7701225280762,70.3926162719727,39.4668769836426,158.971496582031,9.65338706970215,73.8532943725586,71.7059173583984,165.813980102539,67.3722457885742,-12.0099143981934,26.9499187469482,30.5476989746094,72.4098281860352,78.6162719726562,13.6055374145508,48.6429710388184,4.92022085189819,53.6812934875488,43.7500152587891,142.373382568359,99.7475204467773,150.068923950195,-7.39591693878174,238.359008789062,27.3678798675537
76.824333190918,61.2073745727539,103.335342407227,57.6354446411133,76.5041046142578,39.3654136657715,148.167465209961,36.4207763671875,72.3819274902344,35.660213470459,145.268920898438,87.3064956665039,27.1472606658936,57.8408050537109,56.2202072143555,77.5472412109375,51.6916007995605,13.5358695983887,38.1481742858887,3.59804034233093,46.7313766479492,-8.01780796051025,64.3219375610352,88.4037780761719,120.911087036133,-0.704811155796051,216.600112915039,24.7855358123779
11.4887456893921,88.8844680786133,74.1891250610352,48.3559646606445,96.8096237182617,24.72607421875,112.037208557129,62.1706771850586,92.9292221069336,20.2493343353271,86.4081115722656,99.9366683959961,54.9579544067383,58.3477630615234,61.3782691955566,107.236457824707,11.2785215377808,7.65538311004639,35.5174407958984,-1.76590204238892,83.6008148193359,-13.6305799484253,45.4304008483887,100.150405883789,94.0136413574219,11.9173641204834,170.124313354492,45.9566955566406
-23.2852592468262,5.88523483276367,41.3979301452637,34.0886039733887,117.069709777832,12.5356912612915,50.020450592041,116.873497009277,118.618469238281,39.7911262512207,44.955493927002,147.767395019531,33.4942855834961,97.9849548339844,59.2203903198242,128.668243408203,-14.037633895874,-3.36670899391174,49.3072319030762,-65.2979736328125,99.3960266113281,4.91329717636108,100.81893157959,110.518081665039,75.4150390625,43.9116287231445,138.045516967773,81.0065689086914
1.59505796432495,-104.257019042969,27.621208190918,-4.18160533905029,95.7162704467773,-6.79855155944824,10.632040977478,72.9312591552734,94.3622894287109,26.3722953796387,21.6287498474121,87.0624771118164,12.9772710800171,93.6178817749023,21.8938674926758,48.9817886352539,-8.82725238800049,-16.0684967041016,66.6700592041016,-112.876258850098,65.6369552612305,-12.2313022613525,123.083961486816,32.4593315124512,42.564136505127,-21.9089279174805,71.4026489257812,-25.0626487731934
18.6039848327637,-85.7950592041016,46.9193954467773,-66.0762023925781,77.6219253540039,-74.3383712768555,25.0138397216797,-110.632720947266,68.4837951660156,-84.9167404174805,21.1014995574951,-114.577796936035,-3.1226818561554,-16.8706569671631,-11.9929790496826,-73.9704132080078,10.5718946456909,-23.4579124450684,85.7682800292969,-106.717658996582,73.0291213989258,-86.0366744995117,102.447196960449,-112.256301879883,7.68734407424927,-179.397094726562,-6.05678701400757,-258.46533203125
4.00465393066406,-44.4917831420898,65.8426742553711,-115.32103729248,104.776580810547,-162.82243347168,21.3675518035889,-277.761016845703,78.7122268676758,-216.597290039062,26.9918346405029,-281.974212646484,-20.652982711792,-119.82007598877,-19.5805950164795,-140.708740234375,11.3743782043457,-17.960355758667,72.0441055297852,-139.341583251953,104.935997009277,-170.587448120117,130.544372558594,-267.944305419922,-16.1594543457031,-283.832153320312,-38.7069129943848,-430.035278320312
41.4366760253906,-117.871299743652,76.3272094726562,-183.412857055664,135.833221435547,-228.250854492188,-25.2185001373291,-365.727569580078,85.8261489868164,-277.182647705078,-18.5538787841797,-344.551666259766,-10.8895626068115,-167.631195068359,-47.0550003051758,-156.203628540039,12.2631273269653,-36.4345817565918,40.8201103210449,-227.44172668457,94.6807403564453,-217.377044677734,160.127151489258,-389.476776123047,-45.9347305297852,-302.750854492188,-67.9814071655273,-489.795959472656
125.625221252441,-214.315139770508,78.9191741943359,-249.632064819336,114.683570861816,-270.059417724609,-59.6268348693848,-413.666839599609,87.02001953125,-289.595184326172,-69.0852966308594,-362.244171142578,-12.2896537780762,-195.357498168945,-53.1367797851562,-158.495574951172,26.9381980895996,-69.7981491088867,42.2350769042969,-280.609130859375,85.4422607421875,-235.022369384766,123.186424255371,-414.708923339844,-72.1487655639648,-274.027923583984,-84.5935440063477,-505.575744628906
130.600296020508,-236.394775390625,61.7368202209473,-229.822875976562,61.8158378601074,-279.714721679688,-41.9926071166992,-418.118560791016,90.2114715576172,-269.401519775391,-21.2307224273682,-360.1982421875,-18.1509876251221,-195.407760620117,15.518253326416,-171.290542602539,24.2980861663818,-57.0632476806641,36.4170341491699,-298.848175048828,85.5473098754883,-248.123092651367,96.5765075683594,-367.1591796875,-51.1809921264648,-229.59944152832,-29.4252643585205,-461.884918212891
63.8081588745117,-200.637908935547,53.7701225280762,-175.212219238281,39.4668769836426,-263.043243408203,9.65338706970215,-368.325256347656,71.7059173583984,-229.423355102539,67.3722457885742,-333.141906738281,26.9499187469482,-171.958709716797,72.4098281860352,-194.409225463867,13.6055374145508,-22.3114261627197,4.92022085189819,-327.808685302734,43.7500152587891,-255.141876220703,99.7475204467773,-304.659057617188,-7.39591693878174,-219.542144775391,27.3678798675537,-353.826507568359
61.2073745727539,-141.706802368164,57.6354446411133,-146.828735351562,39.3654136657715,-257.434814453125,36.4207763671875,-269.911865234375,35.660213470459,-221.720703125,87.3064956665039,-245.265197753906,57.8408050537109,-148.347534179688,77.5472412109375,-195.321990966797,13.5358695983887,-15.7514657974243,3.59804034233093,-322.452056884766,-8.01780796051025,-223.549819946289,88.4037780761719,-220.353927612305,-0.704811155796051,-208.436721801758,24.7855358123779,-261.755889892578
88.8844680786133,-127.455383300781,48.3559646606445,-115.930786132812,24.72607421875,-233.647918701172,62.1706771850586,-194.115432739258,20.2493343353271,-196.830642700195,99.9366683959961,-128.485794067383,58.3477630615234,-138.229583740234,107.236457824707,-176.969009399414,7.65538311004639,-38.5631408691406,-1.76590204238892,-266.725189208984,-13.6305799484253,-128.79541015625,100.150405883789,-125.331130981445,11.9173641204834,-132.209350585938,45.9566955566406,-211.708435058594
5.88523483276367,-172.026107788086,34.0886039733887,-100.204124450684,12.5356912612915,-133.211563110352,116.873497009277,-185.351348876953,39.7911262512207,-81.6678771972656,147.767395019531,-103.155540466309,97.9849548339844,-120.787384033203,128.668243408203,-146.310607910156,-3.36670899391174,-68.9008255004883,-65.2979736328125,-209.273559570312,4.91329717636108,-32.2200355529785,110.518081665039,-40.9258460998535,43.9116287231445,-27.8669052124023,81.0065689086914,-149.098876953125
-104.257019042969,-175.843399047852,-4.18160533905029,-81.7642059326172,-6.79855155944824,-27.7838039398193,72.9312591552734,-129.106811523438,26.3722953796387,36.5819625854492,87.0624771118164,-107.834510803223,93.6178817749023,-51.4087829589844,48.9817886352539,-64.0497512817383,-16.0684967041016,-54.1267738342285,-112.876258850098,-150.167114257812,-12.2313022613525,-14.6197948455811,32.4593315124512,23.6104927062988,-21.9089279174805,52.8799247741699,-25.0626487731934,-49.3837432861328
-85.7950592041016,-125.834869384766,-66.0762023925781,-35.6154251098633,-74.3383712768555,-25.9811973571777,-110.632720947266,-37.1296157836914,-84.9167404174805,49.2798080444336,-114.577796936035,-40.408390045166,-16.8706569671631,12.9873085021973,-73.9704132080078,16.0887641906738,-23.4579124450684,-28.3841285705566,-106.717658996582,-112.787956237793,-86.0366744995117,-46.7826042175293,-112.256301879883,9.28041553497314,-179.397094726562,58.1323204040527,-258.46533203125,0.33156281709671
-44.4917831420898,-110.203796386719,-115.32103729248,-67.6908798217773,-162.82243347168,-78.96337890625,-277.761016845703,-92.7323760986328,-216.597290039062,-25.0763912200928,-281.974212646484,-62.0139846801758,-119.82007598877,-9.78253555297852,-140.708740234375,-0.670241832733154,-17.960355758667,-80.9074554443359,-139.341583251953,-137.040802001953,-170.587448120117,-72.2115707397461,-267.944305419922,-81.1394653320312,-283.832153320312,-31.8199501037598,-430.035278320312,-88.6554489135742
-117.871299743652,-131.847244262695,-183.412857055664,-157.62419128418,-228.250854492188,-96.5040969848633,-365.727569580078,-223.041381835938,-277.182647705078,-101.901802062988,-344.551666259766,-208.376159667969,-167.631195068359,-56.0482978820801,-156.203628540039,-40.1581420898438,-36.4345817565918,-120.336135864258,-227.44172668457,-156.849060058594,-217.377044677734,-96.0471801757812,-389.476776123047,-130.502319335938,-302.750854492188,-95.5831298828125,-489.795959472656,-179.628387451172
-214.315139770508,-133.857925415039,-249.632064819336,-134.31559753418,-270.059417724609,-97.5341491699219,-413.666839599609,-235.007751464844,-289.595184326172,-106.77303314209,-362.244171142578,-242.79020690918,-195.357498168945,-59.0528144836426,-158.495574951172,-35.7739334106445,-69.7981491088867,-61.7453880310059,-280.609130859375,-140.070846557617,-235.022369384766,-106.395462036133,-414.708923339844,-104.269500732422,-274.027923583984,-68.5749969482422,-505.575744628906,-117.149513244629
-236.394775390625,-107.922187805176,-229.822875976562,-44.7045745849609,-279.714721679688,-107.280883789062,-418.118560791016,-193.278076171875,-269.401519775391,-49.0660095214844,-360.1982421875,-155.584899902344,-195.407760620117,-44.8885192871094,-171.290542602539,-62.8730049133301,-57.0632476806641,-20.9004535675049,-298.848175048828,-145.955841064453,-248.123092651367,-88.5227737426758,-367.1591796875,-96.9301834106445,-229.59944152832,-45.8795967102051,-461.884918212891,-47.2002906799316
-200.637908935547,-99.8349380493164,-175.212219238281,-36.4450073242188,-263.043243408203,-117.037544250488,-368.325256347656,-189.158065795898,-229.423355102539,-13.6356592178345,-333.141906738281,-103.262809753418,-171.958709716797,-26.2847995758057,-194.409225463867,-94.2950668334961,-22.3114261627197,-27.1876907348633,-327.808685302734,-155.552963256836,-255.141876220703,-84.9165344238281,-304.659057617188,-152.524856567383,-219.542144775391,-53.5858993530273,-353.826507568359,-78.5086212158203
-141.706802368164,-132.369003295898,-146.828735351562,-69.7523422241211,-257.434814453125,-136.138244628906,-269.911865234375,-165.300262451172,-221.720703125,-39.9715881347656,-245.265197753906,-72.987922668457,-148.347534179688,-14.4983367919922,-195.321990966797,-47.7357444763184,-15.7514657974243,-7.11076736450195,-322.452056884766,-135.794326782227,-223.549819946289,-111.330718994141,-220.353927612305,-199.629058837891,-208.436721801758,-66.0113830566406,-261.755889892578,-84.5638580322266
-127.455383300781,-151.946701049805,-115.930786132812,-81.2176284790039,-233.647918701172,-143.681594848633,-194.115432739258,-114.357620239258,-196.830642700195,-86.2834396362305,-128.485794067383,-59.132999420166,-138.229583740234,-12.7920198440552,-176.969009399414,15.8153734207153,-38.5631408691406,-8.1661958694458,-266.725189208984,-121.118202209473,-128.79541015625,-128.19140625,-125.331130981445,-196.688385009766,-132.209350585938,-91.1915130615234,-211.708435058594,-78.5017395019531
-172.026107788086,-153.198104858398,-100.204124450684,-105.851020812988,-133.211563110352,-118.076248168945,-185.351348876953,-85.3798599243164,-81.6678771972656,-88.4013214111328,-103.155540466309,-96.1584548950195,-120.787384033203,7.96154975891113,-146.310607910156,49.8115348815918,-68.9008255004883,-67.9663009643555,-209.273559570312,-110.52033996582,-32.2200355529785,-115.051300048828,-40.9258460998535,-209.724060058594,-27.8669052124023,-77.0658645629883,-149.098876953125,-120.594108581543
-175.843399047852,-194.813461303711,-81.7642059326172,-147.108657836914,-27.7838039398193,-95.5560836791992,-129.106811523438,-60.3800468444824,36.5819625854492,-35.6620750427246,-107.834510803223,-92.3126907348633,-51.4087829589844,31.4792308807373,-64.0497512817383,71.1364593505859,-54.1267738342285,-120.105743408203,-150.167114257812,-105.168701171875,-14.6197948455811,-80.8889923095703,23.6104927062988,-245.808609008789,52.8799247741699,-1.4364755153656,-49.3837432861328,-79.6904602050781
-125.834869384766,-231.845581054688,-35.6154251098633,-150.794174194336,-25.9811973571777,-91.6319351196289,-37.1296157836914,9.83743286132812,49.2798080444336,13.2498035430908,-40.408390045166,13.8831243515015,12.9873085021973,47.8968811035156,16.0887641906738,73.6904144287109,-28.3841285705566,-114.076965332031,-112.787956237793,-126.540962219238,-46.7826042175293,-56.9481773376465,9.28041553497314,-214.662063598633,58.1323204040527,81.2864761352539,0.33156281709671,57.6603202819824
-110.203796386719,-211.733413696289,-67.6908798217773,-105.323570251465,-78.96337890625,-96.4955825805664,-92.7323760986328,108.449836730957,-25.0763912200928,37.0160026550293,-62.0139846801758,141.429138183594,-9.78253555297852,91.4427185058594,-0.670241832733154,104.667877197266,-80.9074554443359,-67.5569839477539,-137.040802001953,-135.616088867188,-72.2115707397461,-71.9054260253906,-81.1394653320312,-140.367721557617,-31.8199501037598,146.128997802734,-88.6554489135742,160.660568237305
-131.847244262695,-184.462066650391,-157.62419128418,-79.1446685791016,-96.5040969848633,-120.806739807129,-223.041381835938,155.427963256836,-101.901802062988,60.0712623596191,-208.376159667969,196.04020690918,-56.0482978820801,137.657196044922,-40.1581420898438,164.178436279297,-120.336135864258,-55.5793075561523,-156.849060058594,-120.736656188965,-96.0471801757812,-93.3312759399414,-130.502319335938,-123.380577087402,-95.5831298828125,157.935043334961,-179.628387451172,205.363265991211
-133.857925415039,-162.475448608398,-134.31559753418,-111.912902832031,-97.5341491699219,-139.507781982422,-235.007751464844,125.343482971191,-106.77303314209,59.8627853393555,-242.79020690918,166.904052734375,-59.0528144836426,150.89990234375,-35.7739334106445,154.894973754883,-61.7453880310059,-99.4032287597656,-140.070846557617,-117.488395690918,-106.395462036133,-85.1497802734375,-104.269500732422,-138.503570556641,-68.5749969482422,128.91081237793,-117.149513244629,189.324295043945
-107.922187805176,-152.200408935547,-44.7045745849609,-141.92497253418,-107.280883789062,-115.133651733398,-193.278076171875,90.8821029663086,-49.0660095214844,32.4528160095215,-155.584899902344,119.311767578125,-44.8885192871094,143.54557800293,-62.8730049133301,110.264663696289,-20.9004535675049,-119.731025695801,-145.955841064453,-101.469818115234,-88.5227737426758,-74.3434066772461,-96.9301834106445,-116.494239807129,-45.8795967102051,143.127960205078,-47.2002906799316,134.734375
-99.8349380493164,-172.557266235352,-36.4450073242188,-120.443572998047,-117.037544250488,-72.8755798339844,-189.158065795898,112.441116333008,-13.6356592178345,21.6564407348633,-103.262809753418,90.0786895751953,-26.2847995758057,117.515884399414,-94.2950668334961,109.209228515625,-27.1876907348633,-82.7261199951172,-155.552963256836,-58.8127136230469,-84.9165344238281,-66.6078796386719,-152.524856567383,-64.6541290283203,-53.5858993530273,147.486541748047,-78.5086212158203,121.650054931641
-132.369003295898,-137.781265258789,-69.7523422241211,-67.6854553222656,-136.138244628906,-49.4838027954102,-165.300262451172,152.135513305664,-39.9715881347656,24.4298858642578,-72.987922668457,68.5366134643555,-14.4983367919922,94.5739822387695,-47.7357444763184,104.598327636719,-7.11076736450195,-25.3110980987549,-135.794326782227,-29.3502044677734,-111.330718994141,-29.9185600280762,-199.629058837891,-12.3033857345581,-66.0113830566406,79.7599563598633,-84.5638580322266,127.631202697754
-151.946701049805,-47.3632583618164,-81.2176284790039,-6.68472099304199,-143.681594848633,-30.6790084838867,-114.357620239258,145.204040527344,-86.2834396362305,31.991361618042,-59.132999420166,77.0361862182617,-12.7920198440552,95.16845703125,15.8153734207153,88.1713027954102,-8.1661958694458,12.8259105682373,-121.118202209473,-7.93766832351685,-128.19140625,12.8257846832275,-196.688385009766,22.2310466766357,-91.1915130615234,46.9601173400879,-78.5017395019531,125.866607666016
-153.198104858398,-28.4389095306396,-105.851020812988,34.0181922912598,-118.076248168945,11.7519569396973,-85.3798599243164,129.303268432617,-88.4013214111328,54.4422302246094,-96.1584548950195,98.1104125976562,7.96154975891113,81.9268341064453,49.8115348815918,85.5075378417969,-67.9663009643555,14.3837623596191,-110.52033996582,19.8501052856445,-115.051300048828,25.7949333190918,-209.724060058594,32.0012474060059,-77.0658645629883,64.2415771484375,-120.594108581543,162.447006225586
-194.813461303711,-46.2137451171875,-147.108657836914,38.4289169311523,-95.5560836791992,45.2077522277832,-60.3800468444824,165.213531494141,-35.6620750427246,66.364616394043,-92.3126907348633,80.1228637695312,31.4792308807373,64.7749633789062,71.1364593505859,66.2397155761719,-120.105743408203,22.7743835449219,-105.168701171875,14.8138570785522,-80.8889923095703,33.6665916442871,-245.808609008789,23.256986618042,-1.4364755153656,65.4739532470703,-79.6904602050781,192.785186767578
-231.845581054688,-37.0867729187012,-150.794174194336,30.1483058929443,-91.6319351196289,13.645565032959,9.83743286132812,174.97526550293,13.2498035430908,64.8433532714844,13.8831243515015,79.9477844238281,47.8968811035156,84.1325378417969,73.6904144287109,45.1877174377441,-114.076965332031,32.1181335449219,-126.540962219238,-32.0521202087402,-56.9481773376465,46.9064674377441,-214.662063598633,3.71007394790649,81.2864761352539,84.3643646240234,57.6603202819824,165.659133911133
-211.733413696289,-74.8283386230469,-105.323570251465,-3.33392119407654,-96.4955825805664,-39.7739067077637,108.449836730957,92.2629470825195,37.0160026550293,51.9450263977051,141.429138183594,119.706939697266,91.4427185058594,91.5993041992188,104.667877197266,23.0751323699951,-67.5569839477539,-30.8269500732422,-135.616088867188,-60.2840881347656,-71.9054260253906,35.1147689819336,-140.367721557617,-11.8004655838013,146.128997802734,70.406608581543,160.660568237305,121.358467102051
-184.462066650391,-110.882034301758,-79.1446685791016,-70.9659729003906,-120.806739807129,-36.221019744873,155.427963256836,17.5165748596191,60.0712623596191,0.948013126850128,196.04020690918,93.9328460693359,137.657196044922,59.6685218811035,164.178436279297,-16.2155838012695,-55.5793075561523,-94.3268280029297,-120.736656188965,-20.4089088439941,-93.3312759399414,21.4241561889648,-123.380577087402,-21.294116973877,157.935043334961,-14.4617881774902,205.363265991211,88.0297698974609
