Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
39.8550720214844,8.57961368560791,149.450607299805,-26.0139007568359,101.909461975098,70.0210418701172,-65.6601181030273,-159.059341430664,-288.394683837891,-135.211212158203,-143.468032836914,-208.600402832031,-246.860778808594,-27.0115413665771,-251.46565246582,-61.1386222839355,-119.67261505127,-84.2874221801758,-139.776062011719,50.7064399719238,54.1996002197266,55.372486114502,69.7502365112305,-134.116500854492,-18.8213405609131,-48.7121429443359,6.50976943969727,-19.5914459228516,112.089881896973,-96.0517883300781,-26.5424022674561,-74.8913497924805
32.1590843200684,63.4868659973145,72.6331481933594,-35.261905670166,35.4621734619141,101.298637390137,-41.0278358459473,-120.249481201172,-288.746337890625,-141.055572509766,-143.931793212891,-185.336196899414,-276.1416015625,-23.033296585083,-257.45166015625,-46.9566955566406,-184.23078918457,-41.3499565124512,-116.575393676758,-18.0028285980225,10.7749967575073,46.3130264282227,14.143536567688,-110.262138366699,-36.0485954284668,-14.1960191726685,-11.9971361160278,-29.4067192077637,85.0376968383789,-134.33235168457,-45.1084289550781,-82.2622146606445
14.7536926269531,44.7763214111328,47.9075317382812,-33.6635627746582,42.2293663024902,35.8737335205078,-21.18918800354,-171.012817382812,-190.298202514648,-134.430862426758,-102.557495117188,-143.717681884766,-240.642868041992,20.7125453948975,-241.9921875,-25.6004943847656,-197.507675170898,-4.76780414581299,-97.1254272460938,-64.8984298706055,29.7999572753906,-9.80111980438232,-8.71868896484375,-67.4384994506836,-21.6162796020508,36.5910987854004,-34.2397689819336,-17.8888320922852,52.5138969421387,-193.797744750977,-10.7920761108398,-90.6559677124023
-73.4079666137695,-73.5864181518555,6.28573083877563,-25.8371887207031,63.7532997131348,-44.832878112793,-73.5390701293945,-278.150085449219,-84.2105560302734,-98.8064804077148,-34.8691711425781,-64.6240692138672,-209.707534790039,120.381782531738,-220.94873046875,35.2076988220215,-221.641830444336,57.1566467285156,-96.5614547729492,-51.5739822387695,42.7053833007812,-29.1362552642822,16.1817111968994,-29.471830368042,0.571152806282043,52.8093223571777,-49.3607902526855,5.84051990509033,-29.9217147827148,-242.390563964844,-7.68140029907227,-16.117712020874
-139.490859985352,-171.671539306641,-141.350524902344,-79.3127059936523,38.8313369750977,-79.2580108642578,-143.881866455078,-327.832000732422,-82.0671005249023,2.56033396720886,-33.881462097168,103.474945068359,-235.677688598633,235.611175537109,-216.199447631836,108.917778015137,-300.517974853516,155.327819824219,-153.744232177734,4.74107789993286,24.299446105957,-51.8943328857422,31.6860466003418,2.88368844985962,-18.4896621704102,36.4410705566406,-32.3936195373535,20.5095615386963,-84.5174942016602,-269.264343261719,-69.8520278930664,104.890449523926
-159.275100708008,-209.313827514648,-192.410018920898,-163.256042480469,36.1140060424805,-79.7541046142578,-160.042907714844,-238.180923461914,-107.299392700195,128.205139160156,-64.6551971435547,268.523101806641,-245.768844604492,317.387145996094,-206.740234375,153.722885131836,-342.662780761719,196.638534545898,-179.730224609375,59.732292175293,18.9329948425293,-96.0186767578125,8.73225498199463,9.08037185668945,-76.8705139160156,22.2665138244629,-15.8348054885864,4.55052089691162,-65.1460266113281,-232.501693725586,-103.964141845703,163.56071472168
-155.202163696289,-140.110687255859,-8.23305225372314,-180.331329345703,63.5753135681152,-5.24108076095581,-120.115753173828,-41.9298858642578,-102.931114196777,260.768096923828,-76.6754684448242,329.668487548828,-206.14289855957,369.406829833984,-155.77165222168,179.448608398438,-327.106384277344,190.052352905273,-80.8583526611328,79.2333068847656,45.0951461791992,-93.8147811889648,5.37757110595703,4.615318775177,-126.946975708008,27.8790283203125,-28.7353267669678,-17.3512420654297,-20.9453182220459,-105.613075256348,-81.3087387084961,166.020690917969
-51.3776245117188,36.22216796875,119.677062988281,-70.216064453125,41.7377090454102,135.813339233398,-95.7550201416016,98.9692840576172,-126.959915161133,412.910034179688,-102.541542053223,333.453094482422,-160.546646118164,397.685607910156,-95.9300537109375,186.651885986328,-274.152984619141,207.025421142578,45.1573677062988,89.862548828125,67.6001281738281,-59.5261268615723,35.6730995178223,7.62278652191162,-111.86107635498,27.7735958099365,-20.8046398162842,-28.9501628875732,-20.6913948059082,53.279914855957,-86.1383361816406,186.072296142578
63.2150993347168,143.236022949219,36.4903450012207,112.393890380859,-10.121618270874,223.419845581055,-139.277236938477,112.125030517578,-145.419662475586,496.088836669922,-142.826904296875,335.843658447266,-106.720458984375,373.544555664062,-75.4865875244141,185.512649536133,-183.749816894531,213.008834838867,93.3663635253906,121.033584594727,42.0463409423828,-14.5835103988647,13.5585126876831,5.82081747055054,-55.3251914978027,28.5520782470703,13.3227634429932,-24.2074184417725,-64.8477783203125,144.67936706543,-117.481956481934,225.661712646484
38.540096282959,102.872909545898,-33.9097900390625,233.733535766602,-1.66193652153015,236.421203613281,-186.617065429688,124.170654296875,-132.240768432617,472.144775390625,-185.037796020508,334.375396728516,-48.6957969665527,310.684051513672,-74.6421432495117,217.880477905273,-117.738471984863,180.810470581055,88.6301879882812,122.331047058105,23.4188404083252,43.9035301208496,-78.5483856201172,9.64741706848145,-40.366283416748,58.2837142944336,10.7196750640869,15.9629974365234,-90.3411407470703,146.721923828125,-106.597152709961,245.398895263672
8.57961368560791,76.0187835693359,-26.0139007568359,223.987701416016,70.0210418701172,229.200225830078,-159.059341430664,220.476959228516,-135.211212158203,392.913452148438,-208.600402832031,327.5341796875,-27.0115413665771,243.084014892578,-61.1386222839355,258.452087402344,-84.2874221801758,135.013198852539,50.7064399719238,83.855110168457,55.372486114502,64.8137130737305,-134.116500854492,39.998161315918,-48.7121429443359,73.9511566162109,-19.5914459228516,42.9695281982422,-96.0517883300781,159.928863525391,-74.8913497924805,229.225326538086
63.4868659973145,99.0644912719727,-35.261905670166,130.977249145508,101.298637390137,199.634704589844,-120.249481201172,339.402954101562,-141.055572509766,289.835876464844,-185.336196899414,308.719329833984,-23.033296585083,186.566864013672,-46.9566955566406,258.284912109375,-41.3499565124512,102.68399810791,-18.0028285980225,86.5279388427734,46.3130264282227,43.4435844421387,-110.262138366699,86.7918090820312,-14.1960191726685,52.5569877624512,-29.4067192077637,18.5479221343994,-134.33235168457,238.87858581543,-82.2622146606445,195.140167236328
44.7763214111328,41.2059745788574,-33.6635627746582,70.7036895751953,35.8737335205078,185.175018310547,-171.012817382812,385.886138916016,-134.430862426758,235.650955200195,-143.717681884766,245.195205688477,20.7125453948975,176.957977294922,-25.6004943847656,214.217102050781,-4.76780414581299,106.322776794434,-64.8984298706055,117.728981018066,-9.80111980438232,22.1151390075684,-67.4384994506836,111.52384185791,36.5910987854004,36.586971282959,-17.8888320922852,7.91185903549194,-193.797744750977,303.253875732422,-90.6559677124023,156.76123046875
-73.5864181518555,-0.765261948108673,-25.8371887207031,75.2601013183594,-44.832878112793,211.773529052734,-278.150085449219,316.370849609375,-98.8064804077148,231.277084350586,-64.6240692138672,126.17162322998,120.381782531738,185.464019775391,35.2076988220215,117.391143798828,57.1566467285156,94.1392822265625,-51.5739822387695,85.8190841674805,-29.1362552642822,16.2350292205811,-29.471830368042,86.9193420410156,52.8093223571777,22.0510787963867,5.84051990509033,13.205696105957,-242.390563964844,316.444000244141,-16.117712020874,103.572036743164
-171.671539306641,135.935348510742,-79.3127059936523,57.3129119873047,-79.2580108642578,207.215728759766,-327.832000732422,233.425140380859,2.56033396720886,184.096206665039,103.474945068359,30.9868278503418,235.611175537109,135.908248901367,108.917778015137,28.1858787536621,155.327819824219,36.8549194335938,4.74107789993286,11.0297288894653,-51.8943328857422,48.6860580444336,2.88368844985962,41.4421691894531,36.4410705566406,-10.4756164550781,20.5095615386963,-24.3200874328613,-269.264343261719,323.86474609375,104.890449523926,81.8790054321289
-209.313827514648,257.751098632812,-163.256042480469,42.5616493225098,-79.7541046142578,186.395431518555,-238.180923461914,251.804122924805,128.205139160156,166.93359375,268.523101806641,44.3200035095215,317.387145996094,81.6471405029297,153.722885131836,39.3947486877441,196.638534545898,23.8538055419922,59.732292175293,-33.3574409484863,-96.0186767578125,95.4979400634766,9.08037185668945,12.2591800689697,22.2665138244629,-42.734058380127,4.55052089691162,-61.608715057373,-232.501693725586,333.912109375,163.56071472168,142.742584228516
-140.110687255859,163.315063476562,-180.331329345703,101.263900756836,-5.24108076095581,238.239608764648,-41.9298858642578,267.682739257812,260.768096923828,254.196029663086,329.668487548828,111.531028747559,369.406829833984,90.1866149902344,179.448608398438,73.0677719116211,190.052352905273,64.4418334960938,79.2333068847656,-52.4448623657227,-93.8147811889648,85.2095642089844,4.615318775177,5.55422735214233,27.8790283203125,-52.5302581787109,-17.3512420654297,-66.9376983642578,-105.613075256348,344.244506835938,166.020690917969,202.786575317383
36.22216796875,42.9500999450684,-70.216064453125,94.110221862793,135.813339233398,292.095855712891,98.9692840576172,175.592514038086,412.910034179688,309.910247802734,333.453094482422,114.85034942627,397.685607910156,90.780387878418,186.651885986328,28.8979644775391,207.025421142578,73.0363998413086,89.862548828125,-81.9535064697266,-59.5261268615723,14.4523210525513,7.62278652191162,14.8039312362671,27.7735958099365,-6.64945268630981,-28.9501628875732,-87.7239227294922,53.279914855957,340.310668945312,186.072296142578,182.639343261719
143.236022949219,72.9779281616211,112.393890380859,-21.767858505249,223.419845581055,213.509155273438,112.125030517578,66.3386077880859,496.088836669922,261.656402587891,335.843658447266,36.8355255126953,373.544555664062,46.8911361694336,185.512649536133,-30.0376167297363,213.008834838867,52.8429679870605,121.033584594727,-119.492462158203,-14.5835103988647,-49.6831665039062,5.82081747055054,3.37511801719666,28.5520782470703,64.2274322509766,-24.2074184417725,-116.691047668457,144.67936706543,275.41748046875,225.661712646484,142.081451416016
102.872909545898,127.540542602539,233.733535766602,-18.7924709320068,236.421203613281,57.190731048584,124.170654296875,25.2612018585205,472.144775390625,193.239944458008,334.375396728516,-27.8356781005859,310.684051513672,20.8362655639648,217.880477905273,-47.2119903564453,180.810470581055,41.7334442138672,122.331047058105,-118.752700805664,43.9035301208496,-33.4326858520508,9.64741706848145,-19.9926280975342,58.2837142944336,58.913990020752,15.9629974365234,-114.468238830566,146.721923828125,189.860137939453,245.398895263672,144.641891479492
76.0187835693359,124.204856872559,223.987701416016,110.455619812012,229.200225830078,3.15182185173035,220.476959228516,70.1029739379883,392.913452148438,190.290725708008,327.5341796875,-3.05138182640076,243.084014892578,50.7196426391602,258.452087402344,-33.509204864502,135.013198852539,55.0392150878906,83.855110168457,-56.8456687927246,64.8137130737305,28.1489543914795,39.998161315918,5.7194128036499,73.9511566162109,-2.15668535232544,42.9695281982422,-81.3974151611328,159.928863525391,182.677825927734,229.225326538086,184.578826904297
99.0644912719727,161.452713012695,130.977249145508,141.644592285156,199.634704589844,91.4024276733398,339.402954101562,169.95280456543,289.835876464844,271.172912597656,308.719329833984,47.3932342529297,186.566864013672,120.874977111816,258.284912109375,-4.78468179702759,102.68399810791,103.466201782227,86.5279388427734,7.95535612106323,43.4435844421387,9.70736503601074,86.7918090820312,13.1249971389771,52.5569877624512,-19.5959758758545,18.5479221343994,-49.2364082336426,238.87858581543,248.810241699219,195.140167236328,223.514770507812
41.2059745788574,248.718063354492,70.7036895751953,122.928039550781,185.175018310547,181.086776733398,385.886138916016,201.358352661133,235.650955200195,327.599090576172,245.195205688477,35.2677841186523,176.957977294922,173.231475830078,214.217102050781,-1.37878775596619,106.322776794434,144.186462402344,117.728981018066,35.6448669433594,22.1151390075684,-60.3789901733398,111.52384185791,-62.4024353027344,36.586971282959,-2.56201648712158,7.91185903549194,-66.0726623535156,303.253875732422,294.00341796875,156.76123046875,229.392181396484
-0.765261948108673,259.100830078125,75.2601013183594,192.361694335938,211.773529052734,177.84455871582,316.370849609375,145.608459472656,231.277084350586,281.020599365234,126.17162322998,9.12093067169189,185.464019775391,186.406829833984,117.391143798828,-4.0052318572998,94.1392822265625,161.021423339844,85.8190841674805,56.76123046875,16.2350292205811,-84.4323501586914,86.9193420410156,-99.5144424438477,22.0510787963867,22.1852626800537,13.205696105957,-104.889472961426,316.444000244141,248.265487670898,103.572036743164,233.20393371582
135.935348510742,154.03581237793,57.3129119873047,191.228134155273,207.215728759766,131.168090820312,233.425140380859,126.231231689453,184.096206665039,212.899108886719,30.9868278503418,37.6334686279297,135.908248901367,210.076538085938,28.1858787536621,38.8820152282715,36.8549194335938,190.443206787109,11.0297288894653,69.1122131347656,48.6860580444336,-108.443656921387,41.4421691894531,-63.9249153137207,-10.4756164550781,63.6166954040527,-24.3200874328613,-86.4121551513672,323.86474609375,150.026214599609,81.8790054321289,255.63264465332
257.751098632812,57.285701751709,42.5616493225098,38.1118202209473,186.395431518555,112.251541137695,251.804122924805,141.931030273438,166.93359375,168.04069519043,44.3200035095215,79.3089599609375,81.6471405029297,233.007843017578,39.3947486877441,62.2019462585449,23.8538055419922,198.595443725586,-33.3574409484863,46.3502502441406,95.4979400634766,-120.87230682373,12.2591800689697,-55.8020668029785,-42.734058380127,66.857307434082,-61.608715057373,-41.7007675170898,333.912109375,113.236267089844,142.742584228516,251.118698120117
163.315063476562,95.5133743286133,101.263900756836,1.33288311958313,238.239608764648,131.818923950195,267.682739257812,102.680480957031,254.196029663086,149.154495239258,111.531028747559,43.8578681945801,90.1866149902344,233.654495239258,73.0677719116211,9.05475425720215,64.4418334960938,179.296081542969,-52.4448623657227,12.3732461929321,85.2095642089844,-58.9468803405762,5.55422735214233,-68.9131774902344,-52.5302581787109,21.7212982177734,-66.9376983642578,-45.81298828125,344.244506835938,145.94841003418,202.786575317383,219.291244506836
42.9500999450684,205.848785400391,94.110221862793,194.052093505859,292.095855712891,140.842803955078,175.592514038086,20.8923015594482,309.910247802734,192.603881835938,114.85034942627,-75.1472778320312,90.780387878418,278.623016357422,28.8979644775391,-53.3003616333008,73.0363998413086,213.635406494141,-81.9535064697266,-7.40178537368774,14.4523210525513,-29.4380970001221,14.8039312362671,-90.7950134277344,-6.64945268630981,29.5717468261719,-87.7239227294922,-76.7047958374023,340.310668945312,149.72038269043,182.639343261719,197.94792175293
72.9779281616211,195.875366210938,-21.767858505249,329.534027099609,213.509155273438,108.852394104004,66.3386077880859,-25.3868465423584,261.656402587891,233.00080871582,36.8355255126953,-132.236755371094,46.8911361694336,344.570648193359,-30.0376167297363,-63.4777374267578,52.8429679870605,276.610626220703,-119.492462158203,-17.4280681610107,-49.6831665039062,-80.7076110839844,3.37511801719666,-135.461273193359,64.2274322509766,100.121482849121,-116.691047668457,-87.1186676025391,275.41748046875,114.040718078613,142.081451416016,193.91569519043
127.540542602539,84.2998580932617,-18.7924709320068,229.202880859375,57.190731048584,90.7348861694336,25.2612018585205,18.3012142181396,193.239944458008,226.753952026367,-27.8356781005859,-39.9625701904297,20.8362655639648,341.507629394531,-47.2119903564453,-13.2899742126465,41.7334442138672,289.27392578125,-118.752700805664,-4.55985498428345,-33.4326858520508,-106.695121765137,-19.9926280975342,-136.845458984375,58.913990020752,130.711837768555,-114.468238830566,-73.1762771606445,189.860137939453,108.09358215332,144.641891479492,218.35205078125
124.204856872559,85.6530303955078,110.455619812012,108.31371307373,3.15182185173035,118.283096313477,70.1029739379883,108.527824401855,190.290725708008,265.655609130859,-3.05138182640076,82.082160949707,50.7196426391602,322.958740234375,-33.509204864502,75.8404922485352,55.0392150878906,283.747039794922,-56.8456687927246,44.4041519165039,28.1489543914795,-91.8654861450195,5.7194128036499,-87.765739440918,-2.15668535232544,108.293579101562,-81.3974151611328,-51.2853507995605,182.677825927734,154.57080078125,184.578826904297,256.651733398438
161.452713012695,176.848846435547,141.644592285156,172.125885009766,91.4024276733398,162.591888427734,169.95280456543,136.525329589844,271.172912597656,343.910980224609,47.3932342529297,159.032150268555,120.874977111816,331.873687744141,-4.78468179702759,144.501708984375,103.466201782227,275.597076416016,7.95535612106323,80.1008758544922,9.70736503601074,-48.5403785705566,13.1249971389771,-31.5063858032227,-19.5959758758545,90.025993347168,-49.2364082336426,-36.7478141784668,248.810241699219,214.755813598633,223.514770507812,278.482482910156
248.718063354492,201.542526245117,122.928039550781,273.217010498047,181.086776733398,226.777572631836,201.358352661133,97.5782852172852,327.599090576172,371.092163085938,35.2677841186523,213.082977294922,173.231475830078,284.130432128906,-1.37878775596619,174.964782714844,144.186462402344,221.376892089844,35.6448669433594,74.213493347168,-60.3789901733398,35.0761566162109,-62.4024353027344,21.0028305053711,-2.56201648712158,68.2586059570312,-66.0726623535156,-14.0382862091064,294.00341796875,218.679458618164,229.392181396484,313.369079589844
259.100830078125,227.949035644531,192.361694335938,212.962036132812,177.84455871582,278.934509277344,145.608459472656,71.8931579589844,281.020599365234,345.851531982422,9.12093067169189,209.465530395508,186.406829833984,198.104156494141,-4.0052318572998,228.522583007812,161.021423339844,163.6474609375,56.76123046875,112.801322937012,-84.4323501586914,73.4515914916992,-99.5144424438477,15.7792091369629,22.1852626800537,28.3456153869629,-104.889472961426,39.5294380187988,248.265487670898,154.861846923828,233.20393371582,362.706726074219
154.03581237793,273.513275146484,191.228134155273,98.0664520263672,131.168090820312,257.386352539062,126.231231689453,64.5728912353516,212.899108886719,300.240692138672,37.6334686279297,175.547592163086,210.076538085938,195.01399230957,38.8820152282715,316.76953125,190.443206787109,174.356216430664,69.1122131347656,194.547149658203,-108.443656921387,39.9399719238281,-63.9249153137207,-25.6934604644775,63.6166954040527,15.5300750732422,-86.4121551513672,90.3616561889648,150.026214599609,104.202499389648,255.63264465332,359.869750976562
57.285701751709,212.131866455078,38.1118202209473,66.4356994628906,112.251541137695,211.232009887695,141.931030273438,30.2565002441406,168.04069519043,266.938079833984,79.3089599609375,160.962677001953,233.007843017578,244.997665405273,62.2019462585449,337.274566650391,198.595443725586,216.488235473633,46.3502502441406,177.260986328125,-120.87230682373,17.7776203155518,-55.8020668029785,-15.0381698608398,66.857307434082,42.4297256469727,-41.7007675170898,83.6482086181641,113.236267089844,87.4280853271484,251.118698120117,296.703155517578
95.5133743286133,118.298698425293,1.33288311958313,36.2291793823242,131.818923950195,181.265655517578,102.680480957031,4.22659778594971,149.154495239258,232.738784790039,43.8578681945801,123.086364746094,233.654495239258,198.192794799805,9.05475425720215,250.293350219727,179.296081542969,196.975799560547,12.3732461929321,122.101089477539,-58.9468803405762,-9.08900833129883,-68.9131774902344,14.7054281234741,21.7212982177734,45.392017364502,-45.81298828125,46.1648292541504,145.94841003418,39.5190467834473,219.291244506836,236.295501708984
205.848785400391,59.5394630432129,194.052093505859,-9.54730129241943,140.842803955078,104.933448791504,20.8923015594482,58.7242698669434,192.603881835938,116.877555847168,-75.1472778320312,104.387680053711,278.623016357422,47.5149040222168,-53.3003616333008,179.868835449219,213.635406494141,109.224075317383,-7.40178537368774,183.133575439453,-29.4380970001221,-77.351203918457,-90.7950134277344,50.8599243164062,29.5717468261719,1.75586426258087,-76.7047958374023,53.6398048400879,149.72038269043,-28.6761894226074,197.94792175293,213.075561523438
195.875366210938,-60.060977935791,329.534027099609,2.37881827354431,108.852394104004,-7.22559261322021,-25.3868465423584,112.431228637695,233.00080871582,-22.8728675842285,-132.236755371094,134.554473876953,344.570648193359,-43.4639854431152,-63.4777374267578,186.746490478516,276.610626220703,57.8601226806641,-17.4280681610107,222.152160644531,-80.7076110839844,-108.802398681641,-135.461273193359,98.2101058959961,100.121482849121,-15.4882564544678,-87.1186676025391,80.1725158691406,114.040718078613,-52.8564414978027,193.91569519043,185.538162231445
84.2998580932617,-135.048233032227,229.202880859375,-2.86575722694397,90.7348861694336,-72.1254348754883,18.3012142181396,26.9507637023926,226.753952026367,-30.7807083129883,-39.9625701904297,108.28791809082,341.507629394531,2.33053684234619,-13.2899742126465,176.023910522461,289.27392578125,93.0662841796875,-4.55985498428345,116.793319702148,-106.695121765137,-74.251335144043,-136.845458984375,46.5472946166992,130.711837768555,20.700496673584,-73.1762771606445,52.0194320678711,108.09358215332,-36.7349395751953,218.35205078125,108.247947692871
85.6530303955078,-43.1880950927734,108.31371307373,-80.491455078125,118.283096313477,-86.1887283325195,108.527824401855,-104.736358642578,265.655609130859,52.0685920715332,82.082160949707,47.8678741455078,322.958740234375,63.4074249267578,75.8404922485352,110.303733825684,283.747039794922,108.069023132324,44.4041519165039,0.0106631265953183,-91.8654861450195,-48.9933166503906,-87.765739440918,-49.8513031005859,108.293579101562,36.6117515563965,-51.2853507995605,11.3263511657715,154.57080078125,-16.6977596282959,256.651733398438,24.8217525482178
